Characteristics: Table 1
Ticker,Name,Sector,Price,Dividend Yield,Years of Dividend Increases,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Forward P/E Ratio,Payout Ratio,Beta
MHO,MI Homes Inc.,0.042581953362622,0.232767232767233,0.453474676089516,0.3930909911944,1.90900518623291,1.21942446043165,2.07117969138875
MIK,Michaels Companies Inc,0,0,0,0,0,0,0
MIRM,Mirum Pharmaceuticals Inc,0.03769520732364,0.067590027700831,0.0955088118249,0.103665521191294,0.201371571072319,0.458743376230128,0.458743376230128
MITK,Mitek Systems Inc,0.175572519083969,0.019253910950661,0.276563677467972,-0.047244094488189,0.813704496788008,0.450342465753424,1.7104
MLAB,"Mesa Laboratories, Inc.",0.049913587359065,-0.123261857612777,-0.069751332116821,-0.109344810794677,0.059582462633262,0.089805248833526,1.56429841338119
MLHR,Herman Miller Inc.,-0.010019083969465,0.211077713251816,0.266997612549076,0.233650416171224,0.954725726074628,0.096578147707755,0.468922554155458
MLI,"Mueller Industries, Inc.",0.101156069364161,0.290267959192312,0.60209126874275,0.306069279947894,0.823308195714507,0.598707606449379,0.508064782135435
MLP,"Maui Land & Pineapple Co., Inc.",-0.019047619047619,0.016143497757847,0.058878504672897,-0.017346053772766,0.071901608325449,-0.05108877721943,1.06
MLR,Miller Industries Inc.,-0.004456327985739,0.103299775043398,0.46793572360229,0.179909843057202,0.606263998188099,0.371776647252608,1.35211126728681
MMAC,MMA Capital Holdings Inc,-0.246147260273972,-0.245824411134903,-0.323212913143735,-0.284146341463414,-0.325287356321839,-0.434125964010282,-0.314785992217898
MMI,Marcus & Millichap Inc,0.062278630460448,-0.028609986504723,0.183881578947368,-0.033306473274241,0.26904090267983,-0.16709095116871,0.397669902912621
MMS,Maximus Inc.,0.046079315006759,0.222255716694683,0.42551839125989,0.272855885570461,0.403189024749624,0.30449809488485,0.79582000410031
MMSI,"Merit Medical Systems, Inc.",0.11366830639494,0.084887900051343,0.292618270799347,0.141956404251486,0.577258024384175,0.155697356426617,2.207995951417
MNKD,Mannkind Corp,0.342618384401114,0.355836849507735,1.41,0.539936102236422,2.49275362318841,2.07006369426752,-0.369934640522875
MNOV,Medicinova Inc,-0.028112449799196,-0.189279731993299,-0.132616487455197,-0.079847908745247,-0.126353790613718,-0.557990867579908,-0.313475177304964
MNR,Monmouth Real Estate Investment Corp.,0.002760905577029,0.057215378525021,0.306136540176644,0.059046508237352,0.482824224905894,0.468495277526199,0.981689018867512
MNRL,Brigham Minerals Inc,0.078520441271901,0.21343983178307,0.907801092795812,0.53804865860317,0.516271177162876,-0.103961009903872,-0.078320569200822
MNRO,Monro Inc,0.06838768115942,0.199001763686358,0.654695435032687,0.331948122342738,0.399443544703293,-0.10697160278218,0.041565483076216
MNSB,MainStreet Bancshares Inc,0.007714561234329,0.129729729729729,0.41887304820095,0.235955056179775,0.442374051069703,-0.11063829787234,1.54878048780488
MOBL,Mobile Iron Inc,0,0,0,0,0,0,0
MOD,Modine Manufacturing Co.,0.123994638069705,0.324644549763033,1.59597523219814,0.335191082802547,2.8729792147806,0.119492656875834,0.53430924062214
MODN,Model N Inc,0.264831804281345,0.182052014861388,0.139080143211236,0.159192825112107,0.566073457023854,1.22724824986537,2.76342129208371
MOFG,MidWestOne Financial Group Inc,-0.001294917449012,0.229029803474748,0.509169980970271,0.269160831680887,0.617486682605595,0.171355887154953,0.211319258209289
MOG.A,"Moog, Inc.",0.009850419554906,0.164566548162484,0.324194942417293,0.05045976589826,0.756839381636543,-0.071458762437018,0.831442856733265
MORF,Morphic Holding Inc,-0.093198168737737,0.708564386937769,1.06785980611484,0.653055141579731,2.81955922865014,2.08111111111111,2.08111111111111
MOV,"Movado Group, Inc.",0.14021450218156,0.429591603002007,1.62465676613921,0.937698990058867,2.27948237136557,-0.043974758290508,0.22020409571491
MPAA,Motorcar Parts of America Inc.,-0.052287581699346,0.054289869122637,0.468602295746117,0.108562691131498,0.771172638436482,0.044167066730677,-0.359351988217967
MPB,"Mid Penn Bancorp, Inc.",0.011583011583011,0.257469223200787,0.35458620493545,0.208303164186263,0.432750936483197,0.1550602218421,0.911027797431053
MPX,Marine Products Corp,0.08267954133977,0.117374108560929,0.032957921647205,0.240337947150818,0.888798812394057,0.239995023431344,1.38041531214755
MRC,MRC Global Inc,-0.070498915401301,0.298484848484848,1.04047619047619,0.29260935143288,1.12655086848635,-0.526519337016574,-0.390902629708599
MRKR,Marker Therapeutics Inc,0.051063829787234,0.293193717277487,0.61437908496732,0.703448275862069,0.1875,-0.528625954198473,0.479928100659077
MRLN,Marlin Business Services Corp,0.579658605974395,0.901834186775359,2.27296305574795,0.833476423193765,2.92666454510095,0.103739594980743,0.734085993800701
MRNS,Marinus Pharmaceuticals Inc,0.006891798759476,0.146781789638932,0.087458131745441,0.197540983606557,0.747607655502392,-0.251536885245901,-0.371342512908777
MRSN,Mersana Therapeutics Inc,-0.006013229104028,-0.105035192203573,-0.116987179487179,-0.378804960541149,0.913194444444444,2.52452025586354,0.180714285714285
MRTN,"Marten Transport, Ltd.",-0.029530978575564,0.012639872392875,0.114947346012865,-0.024969166686058,0.105118094660354,0.30940568919584,1.36836899075827
MRTX,Mirati Therapeutics Inc,-0.072857316038307,-0.212844792095512,-0.26869382291069,-0.303587688945547,0.699555555555555,1.40201005025126,6.16440281030445
MSBI,Midland States Bancorp Inc,0.020151133501259,0.556067841264613,1.00512066087645,0.607443569375223,0.984474201835376,0.149574434437762,0.55042575183344
MSEX,Middlesex Water Co.,0.031565656565656,0.052383448855066,0.192927124855812,0.131091731954795,0.400906044986745,0.488125053505108,1.49126380562654
MSGN,MSG Networks Inc,0.021793275217932,-0.081187010078387,0.749466950959488,0.113297150610583,0.407375643224699,-0.280263157894736,-0.041471962616822
MSON,Misonix Inc,-0.004651162790697,0.390613718411552,0.610367892976588,0.5408,0.618487394957983,-0.041791044776119,-0.041791044776119
MSTR,Microstrategy Inc.,0.084919871794871,0.253453064247361,2.85573527736644,0.7423497619354,4.23864427764451,3.53078570472494,2.56366794757067
MTDR,Matador Resources Co,0.02301685162351,0.512839993921896,2.05350066860501,1.06604024171592,4.5617626027887,0.263515914513426,0.114334577949696
MTEM,Molecular Templates Inc,-0.23993288590604,-0.205263157894736,-0.027896995708154,-0.035143769968051,-0.464855286473715,0.342222222222222,19.0886917960089
MTH,Meritage Homes Corp.,0.025582901554404,0.018218840424391,0.030924479166666,0.1471866698865,1.12645478961504,0.89489429597128,1.46203679709769
MTOR,Meritor Inc,-0.040761777480788,0.061367837338262,0.133438610343466,0.028663561447509,0.659537572254335,0.190298507462686,2.27366020524515
MTRN,Materion Corp,0.005530642750373,-0.003407407407407,0.325582541011872,0.055712492153169,0.326531417122844,0.181087154996839,1.34413113474485
MTRX,Matrix Service Co.,-0.011320754716981,0.053901850362027,0.679487179487179,0.188747731397459,0.364583333333333,-0.33871781928319,-0.31735278791037
MTSC,MTS Systems Corp.,0,0,0,0,0,0,0
MTSI,MACOM Technology Solutions Holdings Inc,0.062606910708176,0.109880293014114,0.78454467107153,0.128633720930232,1.27963302752294,3.32891986062718,0.463713477851083
MTW,"Manitowoc Co., Inc.",0.143561914158855,0.805295950155763,1.82682926829268,0.741547708489857,1.80969696969697,0.292084726867335,0.002595155709342
MTX,"Minerals Technologies, Inc.",0.017673814165042,0.248294374944208,0.404963570699395,0.261556752333098,0.877978181783299,0.252342845445764,0.288962262753418
MTZ,Mastec Inc.,0.143903250859869,0.268298683724935,1.16323961393202,0.512173657964212,1.99361207897793,1.01406524711858,3.39471440750213
MUSA,Murphy USA Inc,-0.064192511966428,0.121614017660391,0.151484981560265,0.092732167303175,0.302315734915968,0.766992695307663,1.38224002670673
MVBF,MVB Financial Corp.,0.140153755174452,0.649378702654148,1.33592207131347,0.705372187750156,2.07444526833624,1.37344888713807,1.55102378353346
MWA,Mueller Water Products Inc,0.073830409356725,0.235564751499247,0.359090362393257,0.191654363450524,0.579467991312388,0.421975277570735,0.473494157179397
MXL,MaxLinear Inc,0.169637551990493,0.219640644361833,0.49298445202882,0.030898140874574,1.29428904428904,0.42955700798838,4.93815987933635
MYE,Myers Industries Inc.,0.125576627370579,0.06862873910568,0.583592938733125,0.063999883715859,0.986970684039088,0.307314053030754,0.957725258756719
MYGN,"Myriad Genetics, Inc.",0.017946161515453,0.154542027892951,1.13449477351916,0.548925410872313,0.99543973941368,-0.035275590551181,-0.181891025641025
MYRG,MYR Group Inc,0.052422907488986,0.204740292486132,0.638545953360768,0.192512479201331,1.6792523364486,0.97329295154185,1.799609375
NAT,Nordic American Tankers Ltd,-0.18041237113402,0.095229894954365,0.061875980899589,0.084103228445777,-0.514014121099122,0.755838992877257,-0.698558198174286
NATH,"Nathan`s Famous, Inc.",-0.003736920777279,0.195723740274092,0.321982597036299,0.214346229878565,0.135505985896896,0.001161136622068,0.638518081471101
NATR,"Nature`s Sunshine Products, Inc.",0.085205479452054,0.31522150574766,0.913267770543114,0.398796491178506,1.55025174158823,1.318407960199,1.14942316666848
NAV,Navistar International Corp.,0.005679236710586,0.004994324631101,0.03628277153558,0.00705186533212,0.939964943032427,0.279849667533969,1.93957503320053
NBEV,NewAge Inc,-0.253333333333333,-0.277419354838709,-0.173431734317343,-0.14828897338403,0.464052287581699,-0.594202898550724,-0.422680412371133
NBHC,National Bank Holdings Corp,-0.014566642388929,0.214531287869947,0.33810687053099,0.245672829049127,0.620391624583325,0.13057138559754,1.21754807692308
NBN,Northeast Bank,0.095201827875095,0.095180975228956,0.450869209891739,0.277552217059497,0.795536132355236,0.353621974235998,0.353621974235998
NBR,Nabors Industries Ltd,-0.163149924280666,0.319274232054751,1.83481532147743,0.423493044822256,5.7390243902439,-0.523985634002437,-0.80879307346046
NBTB,NBT Bancorp. Inc.,-0.054465161923454,0.167500234772361,0.381104596992675,0.209325676990178,0.209185290232706,0.076328863989901,0.56028598495583
NC,Nacco Industries Inc.,-0.047389558232931,0.01026449167341,0.217665388426018,-0.091149435416818,-0.141441379485082,-0.391889986438018,-0.30575067902969
NCBS,Nicolet Bankshares Inc.,-0.074543551575764,0.166691101011581,0.290626013623094,0.19939713639789,0.474249722119303,0.294194177915108,1.04051282051282
NCMI,National Cinemedia Inc,0.093457943925233,-0.021145761435653,1.46510402949697,0.269600130215397,0.541146639444133,-0.210219889633292,-0.492814877430262
NDLS,Noodles & Company,-0.024436090225563,0.24311377245509,0.312262958280657,0.313924050632911,0.908088235294117,0.433701657458563,-0.083848190644307
NEO,Neogenomics Inc.,0.098965071151358,-0.047823650289557,0.235636363636363,-0.053306092124814,0.683289299867899,1.48998534440645,5.21585365853659
NEOG,Neogen Corp.,0.097994269340974,0.158964432615533,0.345883675189659,0.208070617906683,0.463489153681637,0.617696724079702,1.64403505140413
NERV,Minerva Neurosciences Inc,-0.133561643835616,-0.214285714285714,-0.24024024024024,0.081196581196581,-0.710526315789473,-0.665343915343915,-0.5952
NESR,National Energy Services Reunited Corp,-0.040605095541401,0.1871921182266,0.495037220843672,0.2134944612286,1.41967871485944,0.137865911237016,0.267087276550999
NEXT,NextDecade Corporation,-0.093385214007781,-0.018947368421052,-0.086274509803921,0.114832535885167,0.232804232804233,-0.577132486388384,-0.763211382113821
NFBK,Northfield Bancorp Inc,-0.00920245398773,0.312997455305241,0.590380903612084,0.3204585220676,0.530878240674913,0.160943419283881,0.124056905815863
NG,Novagold Resources Inc.,0.01878453038674,0.068366164542294,-0.169369369369369,-0.046535677352636,-0.229096989966555,1.23244552058111,0.536666666666666
NGHC,National General Holdings Corp,0,0,0,0,0,0,0
NGM,Ngm Biopharmaceuticals Inc,-0.032650225772837,0.114445778311324,0.59690366972477,-0.080706387192606,0.525191675794085,0.775015933715742,0.894557823129251
NGVC,Natural Grocers by Vitamin Cottage Inc,-0.064777327935222,-0.098179627894525,0.464037375054324,0.182735139009779,0.52282829804867,0.348635101210185,0.226849568667916
NGVT,Ingevity Corp,-0.026126714565643,0.105919003115264,0.311576354679802,-0.015581671728509,0.852634194831013,-0.352583586626139,2.17234042553191
NHC,National Healthcare Corp.,-0.097991619933682,0.06816770880029,0.079472126609906,0.051278241542319,-0.012290108086856,-0.020096916287108,0.235945443008192
NHI,"National Health Investors, Inc.",-0.023390627749838,0.148074135026057,0.35093015921611,0.074877507986376,0.476359106969019,0.105044888205663,0.411215745507228
NJR,New Jersey Resources Corporation,0.049534825245159,0.186398765281208,0.392331170672315,0.183398400399191,0.321019850111403,-0.098384912311776,0.364435756454428
NKSH,National Bankshares Inc.,-0.002491004705231,0.103828483920367,0.350136362274103,0.151069945704247,0.268487037076144,-0.096873136235835,0.149744306309237
NMIH,NMI Holdings Inc,0.075086805555555,0.175605125771238,0.127446517979062,0.093598233995584,1.05049668874172,-0.119758351101634,2.9007874015748
NMRK,Newmark Group Inc,0.011374407582938,0.534523176045906,1.34047686942025,0.465055608952354,1.79136690647482,0.341767058172581,-0.170482550591235
NNBR,NN Inc,0.068085106382978,0.242574257425742,0.307291666666666,0.146118721461187,1.43689320388349,-0.169927795844127,-0.515643493027324
NNI,Nelnet Inc,-0.009131193769302,0.065068942970675,0.155766065054326,0.039054304281399,0.606403845442136,0.293719351089028,0.864405494930302
NODK,NI Holdings Inc,0.026413100898045,0.142941176470588,0.173309178743961,0.183313032886723,0.613787375415282,0.200865265760197,0.31728813559322
NOVA,Sunnova Energy International Inc,0.127647714604236,-0.034597947983774,0.541333333333333,-0.103478838909816,2.34656741108354,2.59644444444444,2.59644444444444
NOVT,Novanta Inc,0.062155009451795,0.118213660245183,0.241998231653404,0.188208424970394,0.624118395190195,0.631475029036004,8.52985074626866
NP,Neenah Inc,-0.038264372024899,0.013869534503989,0.433459951535791,-0.042579949039663,0.155501003061978,-0.162220999497619,-0.091242504869888
NPK,"National Presto Industries, Inc.",0.03812928209711,0.180126467115615,0.34355057173185,0.239779673779638,0.204236424264413,0.034500159800837,0.369057596010811
NPO,EnPro Industries Inc,-0.016649443104834,0.186637716623043,0.447042045999851,0.137613508961163,0.989125309784666,0.216658734612406,0.517113586882388
NPTN,NeoPhotonics Corporation,0.012468827930174,0.056374674761491,0.783308931185944,0.339933993399339,0.336992316136114,0.845454545454545,-0.120577617328519
NR,"Newpark Resources, Inc.",-0.125766871165644,0.207627118644067,2.46125819771678,0.484375,1.71428571428571,-0.596317280453257,-0.46629213483146
NRC,National Research Corp,0.058369653084006,0.063132772372725,-0.042155604715482,0.160617338670906,-0.075012055308634,0.281749125256078,2.55358014762903
NRIM,"Northrim Bancorp, Inc.",-0.042625940278094,0.309700515148869,0.378255718940843,0.246819867183998,0.797483523067705,0.3081544743555,0.977345272732408
NSA,National Storage Affiliates Trust,0.097046413502109,0.219767968120453,0.316989160166143,0.237710403768016,0.603901617690817,0.648724662981282,1.70452181362051
NSIT,Insight Enterprises Inc.,0.053791248577635,0.26956630109671,0.762151876837917,0.338809304770666,0.944826269568537,0.834503871781019,2.49948471315699
NSP,Insperity Inc,0.056721429427988,0.118718475739729,0.16354916827097,0.086979315074745,1.09069814893021,-0.252580598647995,2.64451502969544
NSSC,NAPCO Security Technologies Inc,-0.02109464082098,0.256494694474936,0.376904570970328,0.309687261632341,0.945609065155807,0.434419381787802,4.77152557185835
NSTG,Nanostring Technologies Inc,0.269755633132338,0.258373958169523,1.16650873155543,0.196471291866028,1.56227985910983,2.10998834045861,4.06455696202532
NTB,The Bank of N.T. Butterfield & Son Ltd.,0.019407290847101,0.290149128892104,0.518365306114476,0.263654096228868,1.10564520934566,0.09560854614127,25.4421768707483
NTCT,Netscout Systems Inc,-0.052941176470588,-0.095505617977528,0.239022181982797,-0.001823486506199,0.036742424242424,-0.0703125,0.199912319158264
NTGR,Netgear Inc,-0.075928537846732,-0.130886579703736,0.169940476190476,-0.032488309131183,0.726394378568291,0.271345407503234,0.572142168684335
NTLA,Intellia Therapeutics Inc,0.345048663679901,0.498279125795904,2.42236635220126,0.600459558823529,4.81208277703605,4.10944835680751,2.93959276018099
NTRA,Natera Inc,0.22928235796668,0.14880239520958,0.629530011325028,0.15665192926045,2.07451923076923,5.02985856469356,10.4423459244533
NTUS,Natus Medical Inc,0.078463424601552,0.012274645186037,0.462049861495844,0.316866267465069,0.004950495049504,0.012274645186037,-0.217842323651452
NUVA,Nuvasive Inc,0.044302859682916,0.226592412112774,0.420395002015316,0.251198295757145,0.15484188104211,0.177610693400167,0.295112091142962
NVAX,"Novavax, Inc.",0.414836371623105,0.964247598719317,1.87610224355397,1.31073446327684,11.2641599238458,25.2714110929853,1.35530164533821
NVEC,NVE Corp,-0.005987170349251,0.078857305533379,0.500583189508614,0.260138212204889,0.393490781338055,-0.164973181664137,0.580072013033951
NVEE,NV5 Global Inc,-0.021692669373797,0.011602209944751,0.576002754346703,0.162096978928662,1.11823229986117,0.466442415505365,2.44691265060241
NVRO,Nevro Corp,0.247436177176521,0.013053750738334,0.108590265658328,-0.009185441941074,0.436552475081664,1.7752427184466,1.51444069784489
NVTA,Invitae Corp,0.080406386066763,-0.21954288110715,-0.226677747766465,-0.109782348720401,1.10163749294184,0.561241610738255,2.59613526570048
NWBI,Northwest Bancshares Inc,-0.042510121457489,0.110911040999585,0.394951044001415,0.130091984231274,0.406607785410533,-0.091025558900775,0.312224308053672
NWE,Northwestern Corp.,0.022208513263417,0.226623731134737,0.210421163742882,0.148158926814395,0.182977827197424,0.035697822503144,0.406185689493493
NWFL,Norwood Financial Corp.,0.008133938341227,0.081021206066846,0.10753375140806,0.026702046000927,0.135560497147092,-0.130747458219797,1.45646418316739
NWLI,National Western Life Group Inc,-0.047696697920913,0.26256620905848,0.315551610903084,0.131563650455338,0.258470839409747,-0.089608480982911,0.066542967162712
NWN,Northwest Natural Holding Co,0.017860535816074,0.16405910473707,0.160561280971951,0.176966866086788,-0.148457941102601,-0.146789750646636,-0.148632519790281
NWPX,Northwest Pipe Co.,-0.000600420294206,0.104145936981757,0.136953551912568,0.176325088339222,0.423257802479692,0.390559732664995,2.21022179363549
NX,Quanex Building Products Corp,0.097978227060653,0.254938208513493,0.452645007304376,0.27757947548667,1.59828682363116,0.762719481670588,0.616355873026775
NXGN,NextGen Healthcare Inc,0.002691065662002,-0.14931506849315,0.318471337579617,0.021381578947368,0.670852017937219,-0.034214618973561,0.291955617198335
NXRT,NexPoint Residential Trust Inc,0.075342465753424,0.260923907860194,0.111846342127335,0.196552290811745,0.832707109765439,0.40653039970212,3.26387839799027
NXTC,Nextcure Inc,-0.115678776290631,-0.242113887750921,-0.102812803103782,-0.15137614678899,-0.734042553191489,-0.535175879396985,-0.535175879396985
NYMT,New York Mortgage Trust Inc,0.017817371937639,0.223462640216314,0.811048585242133,0.266559503353472,1.39605725370943,-0.121930599853975,0.596729674015583
OBNK,Origin Bancorp Inc,-0.036006546644844,0.426115590421539,0.792094442464336,0.489281005616861,0.94494893506616,0.207847640698284,0.131200614574187
OCFC,OceanFirst Financial Corp.,-0.065164923572003,0.283516969044265,0.471081599453091,0.258713231112531,0.526196198957143,0.000266852602673,0.429907462098838
OCUL,Ocular Therapeutix Inc,-0.063052445492044,-0.118136439267886,0.640866873065015,-0.231884057971014,1.80918727915194,2.88753056234719,0.272
OCX,OncoCyte Corp,0.054852320675105,0.126126126126125,2.08641975308642,1.09205020920502,1.14592274678112,0.15473441108545,-0.038461538461538
ODC,Oil-Dri Corp. Of America,-0.018702181921224,0.008397977962587,-0.005853493292453,0.023490329597579,0.019218883362274,0.149635157655713,0.187842366492074
ODP,ODP Corporation (The),0.016430171769977,-0.055735430157261,0.955459770114942,0.393515358361774,1.00638820638821,0.746760386229555,-0.230068620629182
ODT,Odonate Therapeutics Inc,0.203883495145631,-0.842971718024482,-0.760309278350515,-0.80625,-0.870833333333333,-0.828413284132841,-0.838260869565217
OEC,Orion Engineered Carbons S.A.,-0.029058116232465,0.226582278481012,0.291139240506329,0.130688448074679,1.30989272943981,-0.013730419648037,0.512963237647646
OFG,OFG Bancorp,0.065282587739655,0.453768103584784,0.687856203419552,0.29224006323152,0.919983269521572,0.249731676797503,1.93907604412923
OFIX,Orthofix Medical Inc,0.020910780669144,0.048187022900763,0.352416128039396,0.022335970218706,0.310468237399343,-0.198760029175784,0.007798165137614
OFLX,Omega Flex Inc,0.028373883398232,-0.029931163198152,-0.002438373980118,0.106276815531102,0.984408308348225,0.922618281031629,4.12262463422306
OGS,ONE Gas Inc,0.050406720896119,0.064358776872457,0.103459289538639,0.034272674035383,-0.062663620353182,-0.05699002997711,0.52960960681052
OII,"Oceaneering International, Inc.",-0.098891730605285,0.212155963302752,1.73834196891192,0.329559748427672,1.48705882352941,-0.386890951276102,-0.682033541400315
OIS,"Oil States International, Inc.",-0.124804992199687,-0.012323943661971,1.04,0.117529880478087,1.01075268817204,-0.717095310136157,-0.834121821407451
OLP,"One Liberty Properties, Inc.",0.113791533909877,0.267120627605312,0.624887944486868,0.243760864482418,0.765448576891165,0.055879180151024,0.519838016446796
OMCL,"Omnicell, Inc.",0.014482414211314,0.18816844919786,0.661409043112513,0.184802532911181,0.989646005316916,0.823076923076923,3.63796477495108
OMER,Omeros Corporation,-0.063084112149532,-0.041179596174282,0.712049335863377,0.263213160658033,0.093636363636363,-0.040669856459329,0.347647498132935
OMI,"Owens & Minor, Inc.",-0.044178794178794,0.363828509132978,0.442584886197388,0.359799764123912,3.72459151166376,9.53928591896384,0.125269614966881
ONB,Old National Bancorp,-0.043120638085742,0.131687242798353,0.393274248923923,0.167905861737469,0.424711828930668,0.197561827755733,0.66121438709454
OOMA,Ooma Inc,0.049313358302122,0.196441281138789,0.169798190675017,0.167361111111111,0.422165820642977,0.294072363356427,1.36095505617977
OPBK,OP Bancorp,-0.075154730327144,0.397965866110687,0.585809581564584,0.368930768224054,0.524581323150024,0.223449050247964,0.356855623297444
OPI,Office Properties Income Trust,-0.012096487612116,0.163905531063298,0.569123266485672,0.274913553523439,0.187374535514457,0.208149358550916,-0.518568868030721
OPK,Opko Health Inc,-0.042600896860986,-0.232014388489208,0.031400966183574,0.081012658227847,0.94090909090909,0.735772357723577,-0.607897153351698
OPRX,OptimizeRx Corp,0.08778947368421,0.119852622453402,1.4476551397442,0.658215661103979,4.38229166666667,3.62578334825425,38.7461538461539
OPTN,OptiNose Inc,0.056657223796034,-0.081280788177339,0.067238912732474,-0.09903381642512,-0.12235294117647,-0.620549338758901,-0.803684210526315
OPY,Oppenheimer Holdings Inc,0.177716849451645,0.566000715886041,0.80895865237366,0.508201744726081,1.45230334862671,0.914117885355479,2.3131389625142
ORA,Ormat Technologies Inc,0.003321376378371,-0.336308461891345,0.07356904845845,-0.162299018873784,0.254143389508505,0.306746215765394,0.770152122448023
ORBC,Orbcomm Inc,0.505249343832021,0.474293059125964,1.97150259067358,0.545822102425876,3.29588014981273,0.50130890052356,0.182474226804123
ORC,Orchid Island Capital Inc,-0.073370803584991,0.04426226389972,0.120316708840094,0.088270858524788,0.648153707595316,0.087645613757033,0.11739802979728
ORGO,Organogenesis Holdings Inc,0.093333333333333,1.07797270955166,4.39746835443038,1.83134130146082,4.6551724137931,2.04571428571429,1.18664423954626
ORRF,"Orrstown Financial Services, Inc.",0.049180327868852,0.340731513984826,0.767520321258761,0.445233110974128,0.761590192227578,0.214745201038278,0.521440228216034
OSBC,Old Second Bancorporation Inc.,-0.039444850255661,0.325604838709677,0.44337365266832,0.30329639834288,0.806914367373859,0.031955300247983,0.807634679093296
OSG,"Overseas Shipholding Group, Inc.",0.051643192488262,0.082125603864734,0.108910891089109,0.046728971962616,-0.093117408906882,0.172774869109947,-0.529223849856034
OSIS,"OSI Systems, Inc.",0.029814171942005,0.077564102564102,0.259490509490509,0.081956661660587,0.392516912881402,0.137219528695456,0.692849949647532
OSMT,Osmotica Pharmaceuticals Plc,-0.222520107238605,-0.331797235023041,-0.480286738351254,-0.296116504854369,-0.306220095693779,-0.317647058823529,-0.644171779141104
OSPN,OneSpan Inc,0.134822497008376,0.202959830866807,0.199915647406157,0.375725338491295,0.631307339449541,0.477154724818276,0.625714285714285
OSTK,Overstock.com Inc,0.076594446139761,-0.187003110957483,-0.02447117378681,0.470919324577861,5.08275862068966,4.39862280030604,3.50862619808307
OSUR,Orasure Technologies Inc.,-0.133514986376021,-0.313174946004319,-0.3888532991672,-0.098724610297591,-0.39562876148242,0.067114093959731,0.312242090784043
OSW,OneSpaWorld Holdings Limited,0.016831683168316,0.106681034482758,0.6432,0.012820512820512,1.11316872427983,-0.254565514037685,-0.160323443082684
OTTR,Otter Tail Corporation,-0.0051657339647,0.177957764785638,0.167808703737392,0.094747014433985,0.08868213402426,-0.032902652089762,0.870104227358063
OVBC,Ohio Valley Banc Corp.,-0.055172413793103,0.038341506910387,0.048112362685579,-0.003896309412303,-0.063311910296731,-0.352312514078651,0.213804748900331
OVLY,Oak Valley Bancorp,-0.019412090959512,0.157060490441816,0.279907337025373,0.073519053748815,0.306880340616776,-0.041011927685356,1.03204376709652
OXM,"Oxford Industries, Inc.",0.067699753467922,0.372712267940347,1.12144948408461,0.44560373721945,1.37974657901934,0.161672472144829,0.507333777075631
PACB,Pacific Biosciences of California Inc,0.094695737064757,0.083065035415325,1.29781420765027,0.296838858905165,9.04179104477612,3.57687074829932,2.18862559241706
PAHC,Phibro Animal Health Corp.,-0.00451004510045,0.163978043577266,0.368604395542453,0.256878406849676,-0.020458222220429,-0.249008679084211,0.216810833024286
PAR,Par Technology Corp.,0.157624946604015,0.262030425333747,1.13666228646518,0.294792164357381,3.70758540822235,2.72252747252747,11.5269645608629
PARR,Par Pacific Holdings Inc,0.015602836879432,0.046018991964937,0.994428969359331,0.024320457796852,1.0844250363901,-0.256103896103896,-0.263923513839985
PATK,"Patrick Industries, Inc.",0.124955960070463,0.4131486704984,0.734747837677296,0.406327077118225,1.7174313904602,0.885912065584615,1.99801884755141
PAYS,PaySign Inc,-0.129840546697038,-0.19578947368421,-0.2465483234714,-0.176724137931034,-0.477428180574555,-0.588805166846071,14.9166666666667
PBFS,Pioneer Bancorp Inc,-0.077654516640253,0.106463878326996,0.185336048879837,0.101229895931882,0.255663430420712,-0.210847457627118,-0.210847457627118
PBH,Prestige Consumer Healthcare Inc,-0.027302996670366,0.044079104121991,0.319482083709725,0.256667622598222,0.062560620756547,0.496073745305565,-0.237116991643454
PBI,"Pitney Bowes, Inc.",0.04390243902439,-0.203765371235093,0.140785756170371,0.39727726812706,2.41253388614256,0.312742496971184,-0.475869163227568
PBIP,Prudential Bancorp Inc,-0.009866102889358,0.177377590440196,0.184434590548127,0.019268158207829,0.187758897624482,-0.135719690212409,0.113126975701349
PBYI,Puma Biotechnology Inc,0.037411526794742,-0.146422628951747,0.08,0,-0.087999999999999,-0.692906315474408,-0.682156133828996
PCB,PCB Bancorp.,0.016949152542372,0.285908585088406,0.750370270634172,0.554280248684839,0.971638735117919,-0.097718268313138,0.248
PCH,PotlatchDeltic Corp,0.171854114951307,0.290115073976127,0.449703303348703,0.236727398035987,0.896987138074822,0.66167559283668,1.25830904648356
PCRX,Pacira BioSciences Inc,-0.09878779434304,-0.060975609756097,0.227324478178368,0.080882352941176,0.569141193595342,0.61417519341153,0.130966952264382
PCSB,PCSB Financial Corp,-0.017826336975273,0.18899276719271,0.284848120119758,0.074119259939376,0.293322126560807,-0.086582170169527,0.064605603515442
PCYO,Pure Cycle Corp.,0.1875,0.418165467625899,0.808486238532109,0.404274265360641,0.596153846153846,0.532555879494655,2.39870689655172
PDCE,PDC Energy Inc,0.030147895335608,0.58859649122807,1.95915032679739,0.764247442766682,2.42992424242424,-0.187710248934738,-0.446177370030581
PDCO,Patterson Companies Inc.,0.021403194951678,-0.033389074857241,0.260525135768023,0.127795056081143,1.13023653462525,0.651212177501543,-0.096800768913909
