BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,StateCode2,NetworkName,NetworkId,NetworkURL,RowNumber,MarketCoverage,DentalOnlyPlan
2016,PA,15614,HIOS,4,2015-10-21 05:00:18,15614,PA,Dominion DHMO Network,PAN001,https://www.dominiondental.com/find-a-dentist,13,,
2016,PA,15614,HIOS,4,2015-10-21 05:00:18,15614,PA,Dominion Access PPO Network,PAN002,https://www.dominiondental.com/find-a-dentist,14,,
2016,PA,15614,HIOS,4,2015-10-21 05:00:18,15614,PA,Dominion PPO Elite Network,PAN003,https://www.dominiondental.com/find-a-dentist,15,,
2016,PA,16322,HIOS,3,2015-08-26 09:56:12,16322,PA,IND 4C Alleg-Erie - Bedford- Blair EPO-4C Partner w/Dom PPO,PAN001,http://www.upmchealthplan.com/marketplace/network.aspx?network=2016_62_IND_EPO_Serv4_Med4_DPPO,13,,
2016,PA,16322,HIOS,3,2015-08-26 09:56:12,16322,PA,IND 5C EPO - 5C Select w/Dom PPO,PAN002,http://www.upmchealthplan.com/marketplace/network.aspx?network=2016_49_IND_EPO_Serv5_Med5_DPPO,14,,
2016,PA,16322,HIOS,3,2015-08-26 09:56:12,16322,PA,IND 29C PPO - 29C Premium w/Dominion PPO,PAN003,http://www.upmchealthplan.com/marketplace/network.aspx?network=2016_50_IND_PPO_Serv29_Med29_DPPO,15,,
2016,PA,16322,HIOS,3,2015-08-26 09:56:12,16322,PA,SHOP 29C EPO - 29C Premium w/Dental Advantage,PAN004,http://www.upmchealthplan.com/marketplace/network.aspx?network=2016_53_SG_EPO_Serv29_Med29_DPPO,16,,
2016,PA,16322,HIOS,3,2015-08-26 09:56:12,16322,PA,SHOP 10C PPO - 29C Premium w/Dental Advantage,PAN005,http://www.upmchealthplan.com/marketplace/network.aspx?network=2016_55_SG_PPO_Serv10_Med29_DPPO,17,,
2016,PA,16322,HIOS,3,2015-08-26 09:56:12,16322,PA,SHOP 29C PPO-29C Premium w/Dental Advantage,PAN006,http://www.upmchealthplan.com/marketplace/network.aspx?network=2016_54_SG_PPO_Serv29_Med29_DPPO,18,,
2016,PA,22444,HIOS,7,2015-10-23 02:29:38,22444,PA,GHP Marketplace HMO,PAN001,http://www.thehealthplan.com/PS/MarketPlace/HMO,13,,
2016,PA,23489,HIOS,6,2015-08-26 09:56:12,23489,PA,PA SHOP Navigate,PAN001,http://www.uhc.com/find-a-physician/shoppanavigate,13,,
2016,PA,24872,HIOS,8,2015-08-26 09:56:12,24872,PA,PA IEX Compass,PAN001,http://www.uhc.com/find-a-physician/xpacompass,13,,
2016,PA,31609,HIOS,8,2015-10-18 12:35:12,31609,PA,Personal Choice PPO,PAN001,http://www.ibx.com/individuals/find_provider/index.html,13,,
2016,PA,32561,HIOS,3,2015-08-18 03:25:03,32561,PA,DentalGuard Preferred,PAN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,,
2016,PA,32561,HIOS,3,2015-08-18 03:25:03,32561,PA,DentalGuard Preferred - Individual,PAN002,https://dentalexchange.guardianlife.com/providersearch,14,,
2016,PA,33709,HIOS,9,2015-08-26 09:56:12,33709,PA,Community Blue Network,PAN001,https://provdir.highmarkbcbs.com,13,,
2016,PA,33709,HIOS,9,2015-08-26 09:56:12,33709,PA,"PremierBlue Shield Preferred Professional Provider Network, the Highmark Blue Shield Participating F",PAN002,https://provdir.highmarkblueshield.com,14,,
2016,PA,33871,HIOS,9,2015-08-26 09:56:12,33871,PA,Keystone HMO,PAN001,http://www.ibx.com/individuals/find_provider/index.html,13,,
2016,PA,36247,HIOS,8,2015-08-26 09:56:12,36247,PA,"PremierBlue Shield Preferred Professional Provider Network, the Highmark Blue Shield Participating F",PAN001,https://provdir.highmarkbcbs.com,13,,
2016,PA,36247,HIOS,8,2015-08-26 09:56:12,36247,PA,Community Blue Network,PAN002,https://provdir.highmarkblueshield.com,14,,
2016,PA,38086,HIOS,2,2015-07-10 02:19:03,38086,PA,Renaissance Dental,PAN001,www.renaissancedental.com/Find-a-Dentist,13,,
2016,PA,38086,HIOS,2,2015-07-10 02:19:03,38086,PA,Delta Dental,PAN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,,
2016,PA,45127,HIOS,7,2015-10-20 04:38:50,45127,PA,BlueCross Dental DHMO/Select Individual,PAN001,https://w1.capbluecross.com/ProviderDirectory/?site=dental&dentGrp=hmo,13,,
2016,PA,45127,HIOS,7,2015-10-20 04:38:50,45127,PA,CBC Medical PPO Group,PAN002,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzQ0MjQ2MDIxNjbWj9CPykssy0xPLMnMz0vMAfGjzOKNDIINDQxMXY0sDU0tDDyDDJxC3JzdjAJNjIAKIlEU-Dq5Gnh6ORp6unqHGocGGFOmP9CIOP0GOICjASH9XvpR6Tn5SUCvhutHoSnG9AteBSDHghXgcY2fR35uqn5uVI6bm0V2ZkC6oiIA32zuyA!!/dl4/d5/L2dBISEvZ0FBIS9nQSEh/?srchType=med&exchPlans=PPO%20(Capital%20BlueCross%20and%20Federal%20Marketplace%20plans)&exchLocation=,14,,
2016,PA,45127,HIOS,7,2015-10-20 04:38:50,45127,PA,BlueCross Dental PPO Individual,PAN003,https://w1.capbluecross.com/ProviderDirectory/?site=dental&dentGrp=ppoindividual,15,,
2016,PA,45127,HIOS,7,2015-10-20 04:38:50,45127,PA,CBC Medical PPO Individual,PAN004,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzQ0MjQ2MDIxNjbWj9CPykssy0xPLMnMz0vMAfGjzOKNDIINDQxMXY0sDU0tDDyDDJxC3JzdjAJNjIAKIlEU-Dq5Gnh6ORp6unqHGocGGFOmP9CIOP0GOICjASH9XvpR6Tn5SUCvhutHoSnG9AteBSDHghXgcY2fR35uqn5uVI6bm0V2ZkC6oiIA32zuyA!!/dl4/d5/L2dBISEvZ0FBIS9nQSEh/?srchType=med&exchPlans=PPO%20(Capital%20BlueCross%20and%20Federal%20Marketplace%20plans)&exchLocation=,16,,
2016,PA,46518,HIOS,8,2015-08-26 09:56:12,46518,PA,Dentegra Dental PPO,PAN001,https://www.dentegra.com/find-a-dentist,13,,
2016,PA,49275,HIOS,7,2015-08-22 15:09:32,49275,PA,Advantage Plus,PAN001,https://www.unitedconcordia.com/find-a-dentist/?network=1,13,,
2016,PA,49275,HIOS,7,2015-08-22 15:09:32,49275,PA,Alliance,PAN002,https://www.unitedconcordia.com/find-a-dentist/?network=2,14,,
2016,PA,49275,HIOS,7,2015-08-22 15:09:32,49275,PA,Advantage Plus 2.0,PAN003,https://www.unitedconcordia.com/find-a-dentist/?network=30,15,,
2016,PA,49275,HIOS,7,2015-08-22 15:09:32,49275,PA,Advantage,PAN004,https://www.unitedconcordia.com/find-a-dentist/?network=6,16,,
2016,PA,53210,HIOS,2,2015-07-09 13:17:42,53210,PA,Careington Maximum Care Network,PAN001,www.careington.com/co/maxcare,13,,
2016,PA,53789,HIOS,5,2015-10-20 04:38:50,53789,PA,KHPC Value HMO Indvidual,PAN001,https://www.capbluecross.com/wps/wcm/connect/cbc-public/cbc/members/findaproviderarea?&srchType=med&exchPlans=Value%20HMO&exchLocation=,13,,
2016,PA,53789,HIOS,5,2015-10-20 04:38:50,53789,PA,KHPC HMO Network Individual,PAN002,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzQ0MjQ2MDIxNjbWj9CPykssy0xPLMnMz0vMAfGjzOKNDIINDQxMXY0sDU0tDDyDDJxC3JzdjAJNjIAKIlEU-Dq5Gnh6ORp6unqHGocGGFOmP9CIOP0GOICjASH9XvpR6Tn5SUCvhutHoSnG9AteBSDHghXgcY2fR35uqn5uVI6bm0V2ZkC6oiIA32zuyA!!/dl4/d5/L2dBISEvZ0FBIS9nQSEh/?srchType=med&exchPlans=Keystone%20Health%20Plan%20Central%20(HMO)&exchLocation=,14,,
2016,PA,53789,HIOS,5,2015-10-20 04:38:50,53789,PA,KHPC Value HMO Group,PAN003,https://www.capbluecross.com/wps/wcm/connect/cbc-public/cbc/members/findaproviderarea?&srchType=med&exchPlans=Value%20HMO&exchLocation=,15,,
2016,PA,53789,HIOS,5,2015-10-20 04:38:50,53789,PA,KHPC HMO Network Group,PAN004,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzQ0MjQ2MDIxNjbWj9CPykssy0xPLMnMz0vMAfGjzOKNDIINDQxMXY0sDU0tDDyDDJxC3JzdjAJNjIAKIlEU-Dq5Gnh6ORp6unqHGocGGFOmP9CIOP0GOICjASH9XvpR6Tn5SUCvhutHoSnG9AteBSDHghXgcY2fR35uqn5uVI6bm0V2ZkC6oiIA32zuyA!!/dl4/d5/L2dBISEvZ0FBIS9nQSEh/?srchType=med&exchPlans=Keystone%20Health%20Plan%20Central%20(HMO)&exchLocation=,16,,
2016,PA,55957,HIOS,11,2015-11-18 07:25:09,55957,PA,First Priority Life (Custom) PPO,PAN001,https://findadoctor.bcnepa.com,13,,
2016,PA,55957,HIOS,11,2015-11-18 07:25:09,55957,PA,"PremierBlue Shield Preferred Professional Provider Network, the Highmark Blue Shield Participating F",PAN002,https://provdir.highmarkblueshield.com,14,,
2016,PA,55995,HIOS,11,2015-10-18 12:35:12,55995,PA,PA PPO Network,PAN001,http://hixfadpa.dentalcareplus.com,13,,
2016,PA,59933,HIOS,2,2015-07-10 02:19:03,59933,PA,Principal Plan Dental,PAN001,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,,
2016,PA,61775,HIOS,2,2015-07-10 02:19:03,61775,PA,Combined Dental Network,PAN001,www.dentemax.com; www.stratose.com/find-a-provider,13,,
2016,PA,62560,HIOS,4,2015-08-26 09:56:12,62560,PA,SHOP 28 County HMO-28C Standard Referral w/Dental Advantage,PAN002,http://www.upmchealthplan.com/marketplace/network.aspx?network=2016_52_SG_HMO_Serv28_Med28_DPPO,13,,
2016,PA,64844,HIOS,6,2015-08-26 09:56:12,64844,PA,OA HMO_PA_Valley Preferred,PAN001,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,,
2016,PA,64844,HIOS,6,2015-08-26 09:56:12,64844,PA,HMO_PA_PinnacleHealth,PAN002,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,14,,
2016,PA,64844,HIOS,6,2015-08-26 09:56:12,64844,PA,OA HMO_PA_Savings_Plus_Tiered,PAN003,https://www.aetna.com/individuals-families/cb/se-pennsylvania/provider-search/savings-plus.html,15,,
2016,PA,64844,HIOS,6,2015-08-26 09:56:12,64844,PA,OA HMO_Pennsylvania,PAN004,http://pa.coventryproviders.com,16,,
2016,PA,67430,HIOS,2,2015-07-10 02:19:03,67430,PA,Dental Advantage PPO,PAN001,http://www.upmchealthplan.com/marketplace/network.aspx?network=2016_68_SG_PPO_Serv29_DPPO,13,,
2016,PA,67499,HIOS,4,2015-08-20 09:36:54,67499,PA,HumanaDental PPO/Traditional Preferred,PAN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,13,,
2016,PA,68711,HIOS,5,2015-08-07 03:04:31,68711,PA,DSM USA Insurance Company,PAN002,https://govservices.dentaquest.com/Router.jsp?component=Main&source=Logon&action=ProviderDirectory2&state=PA&locale=en,13,,
2016,PA,70194,HIOS,10,2015-11-14 04:47:21,70194,PA,Keystone Health Plan West Network,PAN001,https://provdir.highmarkbcbs.com,13,,
2016,PA,70194,HIOS,10,2015-11-14 04:47:21,70194,PA,PremierBlue Shield Preferred Professional Provider Network and  the Highmark Blue Shield Participati,PAN002,https://provdir.highmarkblueshield.com,14,,
2016,PA,70406,HIOS,2,2015-07-03 02:33:58,70406,PA,Ameritas PPO Dental Network,PAN001,www.reliancestandard.com,13,,
2016,PA,70533,HIOS,2,2015-07-10 02:19:03,70533,PA,Lincoln DentalConnect?,PAN001,"http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""",13,,
2016,PA,71933,HIOS,3,2015-08-27 11:14:25,71933,PA,BEST Life Nationwide,PAN001,https://www.bestlife.com/exchange/provider.html,13,,
2016,PA,72299,HIOS,6,2015-10-20 04:38:50,72299,PA,DenteMax,PAN001,https://www.truassure.com/find-a-provider,13,,
2016,PA,75729,HIOS,6,2015-09-25 04:20:25,75729,PA,GHP Marketplace PPO,PAN001,http://www.thehealthplan.com/PS/MarketPlace/PPO,13,,
2016,PA,82110,HIOS,7,2015-08-26 09:56:12,82110,PA,Delta Dental PPO,PAN001,https://www.deltadentalins.com/find-a-dentist,13,,
2016,PA,82110,HIOS,7,2015-08-26 09:56:12,82110,PA,DeltaCare DHMO,PAN002,https://www.deltadentalins.com/find-a-dentist,14,,
2016,PA,84496,HIOS,2,2015-07-03 02:33:58,84496,PA,Ameritas PPO Dental Network,PAN001,www.standard.com,13,,
2016,PA,94118,HIOS,1,2015-05-01 02:23:41,94118,PA,Ameritas PPO Dental Network,PAN001,www.ameritas.com,13,,
2016,PA,94365,HIOS,2,2015-07-09 13:17:42,94365,PA,Assurant Dental Network,PAN001,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,,
2016,PA,98060,HIOS,3,2015-08-21 03:45:06,98060,PA,PDP PLUS,PAN001,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_PA&planType=DPPO&networkID=2,13,,
2016,SC,26065,HIOS,7,2015-09-25 04:20:25,26065,SC,BlueEssentials Network,SCN001,https://www.southcarolinablues.com/links/metallic/providers/EPO,13,,
2016,SC,26065,HIOS,7,2015-09-25 04:20:25,26065,SC,Preferred Blue PPO Network,SCN002,http://www.southcarolinablues.com/links/tools/findadoctorsc,14,,
2016,SC,32899,HIOS,1,2015-05-01 02:23:41,32899,SC,Ameritas PPO Dental Network,SCN001,www.reliancestandard.com,13,,
2016,SC,38408,HIOS,7,2015-08-26 09:56:12,38408,SC,HMO_Roper St Francis,SCN001,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=246&clientprodcode=124614,13,,
2016,SC,38408,HIOS,7,2015-08-26 09:56:12,38408,SC,HMO_Upstate,SCN002,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=246&clientprodcode=124616,14,,
2016,SC,38408,HIOS,7,2015-08-26 09:56:12,38408,SC,HMO_Midlands,SCN003,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=246&clientprodcode=124610,15,,
2016,SC,38408,HIOS,7,2015-08-26 09:56:12,38408,SC,POS_CoventryOne,SCN004,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=246&clientprodcode=124609,16,,
2016,SC,38408,HIOS,7,2015-08-26 09:56:12,38408,SC,HMO_Carolinas HealthCare System,SCN005,https://www.aetna.com/individuals-families/cb/south-carolina/provider-search/carolinas-healthcare-system-hpn.html,17,,
2016,SC,45445,HIOS,1,2015-05-01 02:23:41,45445,SC,Ameritas PPO Dental Network,SCN001,www.ameritas.com,13,,
2016,SC,47973,HIOS,2,2015-07-02 02:19:22,47973,SC,Combined Dental Network,SCN001,https://www.southcarolinablues.com; www.stratose.com/find-a-provider,13,,
2016,SC,49532,HIOS,4,2015-08-22 15:09:32,49532,SC,Blue Option Network,SCN001,http://www.blueoptionsc.com/findaprovider,13,,
2016,SC,49532,HIOS,4,2015-08-22 15:09:32,49532,SC,Business Advantage Network,SCN002,http://www.bluechoicesc.com/doctorhospitalfinder.aspx,14,,
2016,SC,54362,HIOS,2,2015-08-19 14:41:20,54362,SC,South Carolina Dental Network,SCN001,http://www.cigna.com/ifp-providers,13,,
2016,SC,56571,HIOS,1,2015-05-06 02:44:46,56571,SC,DenteMax Plus,SCN001,http://www.alwayscarebenefits.com/comm/providers/SCDentalProviderDirectory.pdf,13,,
2016,SC,57860,HIOS,5,2015-08-18 03:25:03,57860,SC,SC IEX Compass,SCN001,http://www.uhc.com/find-a-physician/xsccompass,13,,
2016,SC,72408,HIOS,2,2015-07-09 13:17:42,72408,SC,Assurant Dental Network,SCN001,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,,
2016,SC,77305,HIOS,3,2015-07-11 04:19:24,77305,SC,Delta Dental Premier,SCN001,https://www.deltadentalsc.com/Members/Provider_Search_Form?PlanType=Delta,13,,
2016,SC,77305,HIOS,3,2015-07-11 04:19:24,77305,SC,Delta Dental PPO,SCN002,https://www.deltadentalsc.com/Members/Provider_Search_Form?PlanType=Delta,14,,
2016,SC,83876,HIOS,2,2015-07-09 13:17:42,83876,SC,Careington Maximum Care Network,SCN001,www.careington.com/co/maxcare,13,,
2016,SC,84589,HIOS,2,2015-07-10 02:19:03,84589,SC,Lincoln DentalConnect?,SCN001,"http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""",13,,
2016,SC,84939,HIOS,2,2015-08-04 02:44:40,84939,SC,DentalGuard Preferred,SCN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,,
2016,SC,84966,HIOS,2,2015-05-05 11:48:23,84966,SC,PDP PLUS,SCN001,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
2016,SC,88250,HIOS,1,2015-05-01 02:23:41,88250,SC,Ameritas PPO Dental Network,SCN001,www.standard.com,13,,
2016,SC,89281,HIOS,3,2015-08-27 11:14:25,89281,SC,BEST Life Nationwide,SCN001,https://www.bestlife.com/exchange/provider.html,13,,
2016,SC,92498,HIOS,8,2015-08-26 09:56:12,92498,SC,Dentegra Dental PPO,SCN001,https://www.deltadentalins.com/find-a-dentist,13,,
2016,SC,97325,HIOS,2,2015-06-30 02:19:14,97325,SC,Renaissance Dental,SCN001,http://www.renaissancedental.com/Find-a-Dentist,13,,
2016,SC,97325,HIOS,2,2015-06-30 02:19:14,97325,SC,Delta Dental,SCN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,,
2016,SC,98953,HIOS,5,2015-08-25 05:06:23,98953,SC,Advantage Plus,SCN001,https://www.unitedconcordia.com/find-a-dentist/?network=1,13,,
2016,SC,98953,HIOS,5,2015-08-25 05:06:23,98953,SC,Alliance,SCN002,https://www.unitedconcordia.com/find-a-dentist/?network=2,14,,
2016,SC,98953,HIOS,5,2015-08-25 05:06:23,98953,SC,Advantage Plus 2.0,SCN003,https://www.unitedconcordia.com/find-a-dentist/?network=30,15,,
2016,TN,14002,HIOS,5,2015-10-20 04:38:50,14002,TN,Network P,TNN001,http://www.bcbst.com/network-p,13,,
2016,TN,14002,HIOS,5,2015-10-20 04:38:50,14002,TN,Network S,TNN002,http://www.bcbst.com/network-s,14,,
2016,TN,14002,HIOS,5,2015-10-20 04:38:50,14002,TN,Network E,TNN003,http://www.bcbst.com/network-e,15,,
2016,TN,21535,HIOS,1,2015-05-08 02:15:08,21535,TN,PDP PLUS,TNN001,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
2016,TN,22384,HIOS,2,2015-07-09 13:17:42,22384,TN,Delta Dental Premier,TNN001,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B01,13,,
2016,TN,22384,HIOS,2,2015-07-09 13:17:42,22384,TN,Delta Dental PPO,TNN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B20,14,,
2016,TN,24601,HIOS,3,2015-08-27 11:14:25,24601,TN,BEST Life Nationwide,TNN001,https://www.bestlife.com/exchange/provider.html,13,,
2016,TN,28398,HIOS,3,2015-10-20 04:38:50,28398,TN,DenteMax,TNN001,https://www.truassure.com/find-a-provider,13,,
2016,TN,38886,HIOS,9,2015-10-18 12:35:12,38886,TN,TN PPO Network,TNN001,http://hixfadtn.dentalcareplus.com,13,,
2016,TN,43878,HIOS,3,2015-07-22 02:19:34,43878,TN,DentaQuest of USA Insurance Company Inc,TNN001,http://www.dentaquest.com/marketplace/tn/,13,,
2016,TN,69443,HIOS,8,2015-10-21 05:00:18,69443,TN,TN IEX Compass,TNN001,http://www.uhc.com/find-a-physician/xtncompass,13,,
2016,TN,71781,HIOS,2,2015-07-09 13:17:42,71781,TN,Careington Maximum Care Network,TNN001,www.careington.com/co/maxcare,13,,
2016,TN,75832,HIOS,2,2015-07-09 13:17:42,75832,TN,Assurant Dental Network,TNN001,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,,
2016,TN,78859,HIOS,1,2015-05-16 13:12:29,78859,TN,Combined Dental Network,TNN001,www.dentemax.com; www.stratose.com/find-a-provider,13,,
2016,TN,79913,HIOS,6,2015-08-26 09:56:12,79913,TN,Dentegra Dental PPO,TNN001,https://www.deltadentalins.com/find-a-dentist,13,,
2016,TN,79913,HIOS,6,2015-08-26 09:56:12,79913,TN,DentegraStar,TNN002,https://www.deltadentalins.com/find-a-dentist,14,,
2016,TN,82120,HIOS,9,2015-08-26 09:56:12,82120,TN,Knoxville PPOx,TNN001,https://www.humana.com/finder/search?customerId=1059&pfpkey=812,13,,
2016,TN,82120,HIOS,9,2015-08-26 09:56:12,82120,TN,Memphis PPOx,TNN002,https://www.humana.com/finder/search?customerId=1059&pfpkey=810,14,,
2016,TN,82120,HIOS,9,2015-08-26 09:56:12,82120,TN,Nashville PPOx,TNN003,https://www.humana.com/finder/search?customerId=1059&pfpkey=811,15,,
2016,TN,82120,HIOS,9,2015-08-26 09:56:12,82120,TN,HumanaDental PPO/Traditional Preferred,TNN005,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,16,,
2016,TN,90303,HIOS,2,2015-08-07 03:04:31,90303,TN,Renaissance Dental,TNN001,www.renaissancedental.com/Find-a-Dentist,13,,
2016,TN,90303,HIOS,2,2015-08-07 03:04:31,90303,TN,Delta Dental,TNN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,,
2016,TN,90402,HIOS,2,2015-05-08 02:15:08,90402,TN,DentalGuard Preferred,TNN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,,
2016,TN,93542,HIOS,6,2015-08-07 03:04:31,93542,TN,Advantage Plus,TNN001,https://www.unitedconcordia.com/find-a-dentist/?network=1,13,,
2016,TN,93542,HIOS,6,2015-08-07 03:04:31,93542,TN,Alliance,TNN002,https://www.unitedconcordia.com/find-a-dentist/?network=2,14,,
2016,TN,93542,HIOS,6,2015-08-07 03:04:31,93542,TN,Advantage Plus 2.0,TNN003,https://www.unitedconcordia.com/find-a-dentist/?network=30,15,,
2016,TN,99248,HIOS,7,2015-08-25 05:06:23,99248,TN,Tennessee LocalPlus Network,TNN001,http://www.cigna.com/ifp-providers,13,,
2016,TN,99248,HIOS,7,2015-08-25 05:06:23,99248,TN,Tennessee EPO Network,TNN002,http://www.cigna.com/ifp-providers,14,,
2016,TN,99248,HIOS,7,2015-08-25 05:06:23,99248,TN,Tennessee Dental Network,TNN003,http://www.cigna.com/ifp-providers,15,,
2016,TX,12350,HIOS,2,2015-07-11 04:19:24,12350,TX,Connection Dental and Stratose,TXN001,https://www.kclgroupbenefits.com/services/providers.aspx,13,,
2016,TX,12846,HIOS,2,2015-07-08 02:47:08,12846,TX,DentalGuard Preferred,TXN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,,
2016,TX,19312,HIOS,2,2015-08-19 14:41:20,19312,TX,Premier Access Dental,TXN001,https://www.premierlife.com/providersearch,13,,
2016,TX,20069,HIOS,6,2015-10-20 04:38:50,20069,TX,Oscar Texas,TXN001,https://www.hioscar.com/hx/provider?state=TX&year=2016&network=oscar,13,,
2016,TX,22012,HIOS,2,2015-07-09 13:17:42,22012,TX,Careington Maximum Care Network,TXN001,www.careington.com/co/maxcare,13,,
2016,TX,23749,HIOS,9,2015-10-21 05:00:18,23749,TX,Dentegra Dental PPO,TXN001,https://www.dentegra.com/find-a-dentist,13,,
2016,TX,23891,HIOS,7,2015-08-26 09:56:12,23891,TX,DeltaCare DHMO,TXN001,https://www.deltadentalins.com/find-a-dentist,13,,
2016,TX,24349,HIOS,7,2015-08-26 09:56:12,24349,TX,Delta Dental PPO,TXN001,https://www.deltadentalins.com/find-a-dentist,13,,
2016,TX,26250,HIOS,2,2015-08-19 14:41:20,26250,TX,Managed DentalGuard,TXN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,,
2016,TX,26250,HIOS,2,2015-08-19 14:41:20,26250,TX,Managed DentalGuard - Individual,TXN002,https://dentalexchange.guardianlife.com/providersearch,14,,
2016,TX,26539,HIOS,13,2015-10-18 12:35:12,26539,TX,FirstCare Select,TXN001,https://firstcare.vitalschoice.com/?ci=FIRSTCARESELECT,13,,
2016,TX,27248,HIOS,6,2015-08-27 11:14:25,27248,TX,Community Health Insurance Marketplace,TXN001,http://providersearch.communitycares.com/HIM/English/Default.aspx,13,,
2016,TX,27248,HIOS,6,2015-08-27 11:14:25,27248,TX,Community and Kelsey Marketplace,TXN002,http://providersearch.communitycares.com/HIM/English/Default.aspx,14,,
2016,TX,29418,HIOS,3,2015-08-25 05:06:23,29418,TX,Ambetter from Superior HealthPlan,TXN001,http://ambetter.superiorhealthplan.com/findadoc,13,,
2016,TX,29817,HIOS,2,2015-07-02 02:19:22,29817,TX,Indemnity,TXN001,Indemnity,13,,
2016,TX,32673,HIOS,9,2015-08-26 09:56:12,32673,TX,HMO Premier,TXN001,https://www.humana.com/finder/search?customerId=1059&pfpkey=347,13,,
2016,TX,32673,HIOS,9,2015-08-26 09:56:12,32673,TX,Austin HMOx,TXN002,https://www.humana.com/finder/search?customerId=1059&pfpkey=636,14,,
2016,TX,32673,HIOS,9,2015-08-26 09:56:12,32673,TX,Houston HMOx,TXN003,https://www.humana.com/finder/search?customerId=1059&pfpkey=732,15,,
2016,TX,32673,HIOS,9,2015-08-26 09:56:12,32673,TX,Waco HMOx,TXN004,https://www.humana.com/finder/search?customerId=1059&pfpkey=759,16,,
2016,TX,32673,HIOS,9,2015-08-26 09:56:12,32673,TX,San Antonio HMOx,TXN005,https://www.humana.com/finder/search?customerId=1059&pfpkey=821,17,,
2016,TX,32673,HIOS,9,2015-08-26 09:56:12,32673,TX,Corpus Christi HMOx,TXN006,https://www.humana.com/finder/search?customerId=1059&pfpkey=928,18,,
2016,TX,32673,HIOS,9,2015-08-26 09:56:12,32673,TX,Dallas HMOx,TXN007,https://www.humana.com/finder/search?customerID=1110&pfpkey=1031,19,,
2016,TX,32673,HIOS,9,2015-08-26 09:56:12,32673,TX,El Paso HMOx,TXN008,https://www.humana.com/finder/search?customerID=1101&pfpkey=1007,20,,
2016,TX,32673,HIOS,9,2015-08-26 09:56:12,32673,TX,National POS - OpenAccess,TXN009,https://www.humana.com/finder/search?customerId=1059&pfpkey=319,21,,
2016,TX,33348,HIOS,3,2015-08-25 05:06:23,33348,TX,DenteMax Plus,TXN001,http://www.alwayscarebenefits.com/comm/providers/TXDentalProviderDirectory.pdf,13,,
2016,TX,33602,HIOS,8,2015-08-26 09:56:12,33602,TX,Blue Advantage HMO,TXN001,https://public.hcsc.net/providerfinder/search.do?corpEntCd=TX1&residencestate=TX&product=BAV&entryPt=MKT,13,,
2016,TX,33602,HIOS,8,2015-08-26 09:56:12,33602,TX,Blue Advantage HMO,TXN011,https://public.hcsc.net/providerfinder/search.do?corpEntCd=TX1&residencestate=TX&product=BAV&entryPt=SHOP,14,,
2016,TX,33602,HIOS,8,2015-08-26 09:56:12,33602,TX,Blue Choice PPO,TXN012,https://public.hcsc.net/providerfinder/search.do?corpEntCd=TX1&residencestate=TX&product=PPO&entryPt=SHOP,15,,
2016,TX,33602,HIOS,8,2015-08-26 09:56:12,33602,TX,BlueCare Dental PPO,TXN003,http://www.bcbstx.com/onlinedirectory/dental.htm,16,,
