id,era,data_type,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,target
81852,era97,validation,0.30441,0.52492,0.77371,0.34816,0.29877,0.59577,0.59274,0.63254,0.10140,0.62612,0.25805,0.36931,0.23811,0.79627,0.69516,0.20686,0.74956,0.76478,0.58103,0.55966,0.41334,1
107519,era97,validation,0.45373,0.40007,0.68964,0.39948,0.34617,0.45392,0.54189,0.51053,0.41433,0.45664,0.32445,0.36731,0.35012,0.64461,0.50522,0.34600,0.65305,0.68074,0.52112,0.57745,0.54558,1
101348,era97,validation,0.58001,0.60039,0.49449,0.53236,0.50075,0.47415,0.52299,0.42932,0.37795,0.59932,0.50393,0.56137,0.51593,0.56974,0.51591,0.50016,0.47517,0.50474,0.50680,0.42726,0.37658,0
110466,era97,validation,0.58498,0.58243,0.50772,0.54619,0.49389,0.46137,0.53874,0.39907,0.36673,0.56808,0.50900,0.57307,0.51388,0.58404,0.57277,0.46804,0.48366,0.50401,0.58368,0.40115,0.36935,1
28520,era97,validation,0.53112,0.46252,0.68550,0.35904,0.28353,0.41813,0.76094,0.41227,0.31787,0.40560,0.30918,0.34799,0.36931,0.79107,0.67265,0.37072,0.61868,0.69573,0.66800,0.51175,0.54767,1
26332,era97,validation,0.49021,0.56164,0.58422,0.50118,0.43777,0.44764,0.52541,0.48624,0.31443,0.60061,0.43635,0.52630,0.42701,0.62860,0.57843,0.39651,0.56606,0.57935,0.54563,0.45126,0.36859,0
101186,era97,validation,0.72874,0.52902,0.41346,0.57827,0.55147,0.44126,0.52702,0.28815,0.57124,0.45051,0.57762,0.56978,0.62982,0.47283,0.43431,0.60722,0.37646,0.41951,0.53758,0.40674,0.47294,0
28085,era97,validation,0.57444,0.53243,0.52619,0.50357,0.46451,0.44131,0.51767,0.43806,0.45750,0.53522,0.46288,0.50012,0.49327,0.55776,0.44912,0.50603,0.50022,0.53816,0.45898,0.48155,0.45207,0
34079,era97,validation,0.48600,0.55346,0.58312,0.47546,0.45792,0.52968,0.50855,0.49842,0.30165,0.61176,0.43698,0.50952,0.42969,0.61595,0.56613,0.38606,0.56715,0.57944,0.54639,0.47512,0.39170,0
78253,era97,validation,0.42668,0.47744,0.77418,0.35677,0.22507,0.41848,0.77978,0.46503,0.17066,0.44532,0.25677,0.35317,0.27771,0.88171,0.81543,0.24190,0.71063,0.76163,0.75975,0.48692,0.47153,1
147640,era97,validation,0.52699,0.46152,0.63171,0.43994,0.36591,0.38607,0.61260,0.43404,0.39726,0.46047,0.37870,0.43237,0.40839,0.66960,0.57718,0.39448,0.58855,0.62895,0.59392,0.49557,0.49246,1
104223,era97,validation,0.53806,0.60377,0.55114,0.51587,0.45444,0.54732,0.56724,0.43748,0.28762,0.57738,0.46169,0.52656,0.46961,0.63378,0.60042,0.43843,0.52315,0.54977,0.56822,0.42461,0.37349,1
46678,era97,validation,0.59233,0.51930,0.50857,0.52529,0.48706,0.31949,0.51206,0.41130,0.47252,0.55201,0.49867,0.56303,0.50844,0.55303,0.49840,0.48236,0.48855,0.51226,0.53798,0.43734,0.41010,1
16910,era97,validation,0.71903,0.76487,0.30497,0.75761,0.65514,0.44349,0.46748,0.28756,0.40969,0.67014,0.71325,0.80017,0.69632,0.45963,0.55534,0.63834,0.29819,0.30038,0.55922,0.22033,0.17938,0
666,era97,validation,0.42361,0.47426,0.66689,0.37498,0.39069,0.50722,0.53010,0.56087,0.30424,0.59099,0.34649,0.41352,0.34832,0.66623,0.55300,0.31981,0.64723,0.66962,0.53396,0.56320,0.47208,0
35367,era97,validation,0.48112,0.56829,0.61292,0.45310,0.40722,0.56966,0.57796,0.49207,0.25887,0.57544,0.39653,0.46054,0.40737,0.67312,0.59838,0.38825,0.58351,0.61466,0.54965,0.48264,0.41464,1
115281,era97,validation,0.44814,0.59481,0.58424,0.49784,0.46457,0.59609,0.46663,0.54176,0.26838,0.65697,0.43373,0.51479,0.41747,0.60164,0.53680,0.39224,0.57614,0.58059,0.47573,0.48093,0.35724,0
77132,era97,validation,0.48010,0.64608,0.49764,0.53488,0.54910,0.57501,0.38683,0.55926,0.31286,0.74564,0.50400,0.58611,0.47913,0.51620,0.44167,0.46752,0.50929,0.50962,0.37709,0.46962,0.31143,0
98001,era97,validation,0.56886,0.40135,0.64310,0.40367,0.35867,0.32949,0.67566,0.36938,0.41531,0.40381,0.38262,0.42824,0.41736,0.70549,0.66263,0.35238,0.58847,0.63249,0.74554,0.47857,0.53156,1
130226,era97,validation,0.45803,0.60195,0.49455,0.57237,0.59102,0.66634,0.26381,0.58187,0.39322,0.73428,0.52126,0.58425,0.48764,0.41904,0.34250,0.46747,0.51608,0.48878,0.31060,0.50326,0.33420,0
33850,era97,validation,0.41103,0.48242,0.68988,0.36262,0.34464,0.39334,0.58344,0.56710,0.28401,0.59513,0.31860,0.41215,0.31928,0.72199,0.59437,0.30860,0.66680,0.69909,0.54751,0.55122,0.45245,1
100416,era97,validation,0.31729,0.41649,0.70283,0.36688,0.40203,0.53247,0.34675,0.70460,0.38592,0.64384,0.30455,0.37181,0.28918,0.55918,0.34986,0.30758,0.70945,0.70483,0.30764,0.67736,0.50339,1
96618,era97,validation,0.56749,0.57812,0.56674,0.47556,0.41078,0.46254,0.65218,0.40387,0.30439,0.52875,0.43486,0.49438,0.46252,0.68748,0.63587,0.44266,0.52524,0.57501,0.61535,0.42754,0.41401,1
9194,era97,validation,0.53721,0.57886,0.51239,0.49713,0.52466,0.64857,0.45199,0.48717,0.36290,0.61667,0.48495,0.51176,0.49793,0.52719,0.44697,0.47886,0.50036,0.52098,0.44148,0.49533,0.42294,0
98543,era97,validation,0.62203,0.56024,0.55060,0.42578,0.38520,0.40287,0.72099,0.37699,0.37234,0.48400,0.41525,0.44422,0.48170,0.70474,0.58475,0.50906,0.49667,0.58471,0.57465,0.46052,0.48792,1
107448,era97,validation,0.44999,0.58226,0.59790,0.49443,0.44662,0.56996,0.49012,0.52897,0.26471,0.63358,0.42418,0.50844,0.40912,0.62082,0.56330,0.37910,0.58514,0.59096,0.50674,0.47466,0.36296,1
3511,era97,validation,0.34044,0.42084,0.74498,0.32912,0.34847,0.52708,0.50389,0.62700,0.27168,0.59380,0.28339,0.36274,0.27109,0.69292,0.56448,0.23215,0.72899,0.73692,0.53720,0.61584,0.49515,0
92761,era97,validation,0.47282,0.59435,0.58462,0.47451,0.45388,0.58589,0.52437,0.51169,0.24468,0.63767,0.43156,0.50744,0.42364,0.63822,0.58767,0.38652,0.56859,0.58465,0.53719,0.46855,0.36998,1
104949,era97,validation,0.73795,0.67779,0.36165,0.67235,0.57351,0.38132,0.56643,0.26235,0.45508,0.55520,0.63966,0.69579,0.66064,0.52083,0.55878,0.62758,0.33218,0.36682,0.59065,0.27756,0.29928,1
31660,era97,validation,0.49527,0.47812,0.63146,0.44621,0.38792,0.37307,0.57645,0.46594,0.35853,0.52482,0.39149,0.47069,0.39651,0.66619,0.60115,0.35920,0.60079,0.62434,0.60817,0.48325,0.44225,0
26049,era97,validation,0.49697,0.54008,0.62273,0.51898,0.38072,0.37623,0.59532,0.43478,0.31482,0.52974,0.41369,0.51904,0.40698,0.68788,0.66713,0.36655,0.58878,0.60328,0.64162,0.41282,0.36570,1
147791,era97,validation,0.53821,0.44346,0.56506,0.42811,0.45349,0.49107,0.46034,0.50007,0.53224,0.51081,0.41006,0.41065,0.45643,0.51736,0.32960,0.49211,0.54227,0.58431,0.36655,0.59239,0.55978,1
37659,era97,validation,0.47595,0.60654,0.61341,0.43611,0.42399,0.70163,0.60474,0.48727,0.16212,0.60394,0.40392,0.46163,0.41048,0.70511,0.67136,0.35802,0.58239,0.61251,0.61583,0.46698,0.39681,0
75464,era97,validation,0.52519,0.34824,0.66689,0.36636,0.33893,0.34846,0.59366,0.45482,0.51415,0.39131,0.32859,0.34496,0.38326,0.64129,0.47385,0.39271,0.61899,0.67167,0.54013,0.59087,0.61727,0
87885,era97,validation,0.45355,0.65482,0.60697,0.48684,0.39810,0.56866,0.59350,0.51636,0.17893,0.64406,0.39964,0.49776,0.39673,0.70944,0.64034,0.39604,0.58269,0.61329,0.52472,0.44210,0.32982,0
128322,era97,validation,0.48130,0.42729,0.76402,0.35886,0.23104,0.44101,0.79861,0.39967,0.23575,0.35705,0.27062,0.33264,0.31107,0.85999,0.80912,0.25934,0.68764,0.74384,0.81078,0.48658,0.53337,1
123812,era97,validation,0.55431,0.40386,0.63369,0.36232,0.38254,0.48675,0.62511,0.42274,0.42919,0.42559,0.36647,0.36944,0.42044,0.65887,0.54710,0.39021,0.58403,0.63904,0.61911,0.55524,0.59162,1
122792,era97,validation,0.61627,0.62457,0.48392,0.59067,0.50198,0.45644,0.57383,0.35054,0.33312,0.56029,0.54137,0.61590,0.54235,0.60060,0.63712,0.48076,0.45482,0.47390,0.64303,0.33976,0.32354,0
57461,era97,validation,0.65766,0.65487,0.36979,0.62549,0.61783,0.53857,0.41007,0.39677,0.49485,0.64035,0.61244,0.64048,0.62999,0.42382,0.36834,0.63354,0.36469,0.38721,0.38290,0.40071,0.34834,1
91231,era97,validation,0.35987,0.35804,0.87219,0.17452,0.14876,0.49883,0.79617,0.56659,0.21320,0.40468,0.12170,0.16230,0.18409,0.91625,0.70009,0.20150,0.80124,0.88603,0.65374,0.67127,0.65833,0
123863,era97,validation,0.58568,0.54733,0.54645,0.53416,0.42348,0.36710,0.59401,0.38451,0.41885,0.49917,0.46010,0.52500,0.48455,0.62467,0.56723,0.47826,0.50845,0.54575,0.57084,0.41615,0.40990,0
55144,era97,validation,0.52520,0.58469,0.55806,0.52385,0.46352,0.52964,0.53944,0.44296,0.29413,0.58272,0.46771,0.54165,0.46312,0.62078,0.60792,0.41213,0.53460,0.54781,0.58958,0.42129,0.36341,0
80603,era97,validation,0.52440,0.41996,0.62886,0.46339,0.37614,0.37840,0.54459,0.44298,0.49213,0.43271,0.38119,0.42209,0.41417,0.60620,0.48551,0.41761,0.58922,0.62036,0.52330,0.52431,0.52297,0
143985,era97,validation,0.44519,0.53194,0.60446,0.46269,0.44414,0.48451,0.46585,0.55163,0.32905,0.63335,0.41063,0.49339,0.39748,0.60043,0.50876,0.37728,0.59661,0.60428,0.47342,0.51338,0.39857,0
120808,era97,validation,0.32094,0.42823,0.75262,0.30922,0.33438,0.49469,0.50360,0.66128,0.26934,0.62065,0.26351,0.34996,0.25262,0.70262,0.53783,0.23857,0.74032,0.75524,0.48657,0.63748,0.49510,0
19950,era97,validation,0.55478,0.35133,0.67311,0.38247,0.32720,0.40505,0.65012,0.39284,0.47911,0.33197,0.33631,0.34239,0.39771,0.67358,0.55584,0.37873,0.61082,0.66497,0.63984,0.55188,0.62174,0
15738,era97,validation,0.50374,0.66648,0.50059,0.50796,0.53157,0.65170,0.45767,0.53030,0.26756,0.71799,0.49152,0.55303,0.48624,0.56066,0.48529,0.47720,0.49943,0.51926,0.41521,0.46664,0.33717,1
94711,era97,validation,0.62396,0.50884,0.47349,0.43934,0.50193,0.38367,0.50418,0.45184,0.56894,0.56884,0.47468,0.47894,0.53207,0.51194,0.32397,0.58333,0.45378,0.51994,0.36440,0.54280,0.52019,1
52176,era97,validation,0.52213,0.51020,0.59159,0.47360,0.41732,0.37613,0.56339,0.45250,0.37371,0.54406,0.42419,0.50058,0.43088,0.63938,0.57659,0.40168,0.56408,0.58969,0.58019,0.46403,0.42134,0
19456,era97,validation,0.50980,0.52374,0.55156,0.52770,0.49305,0.54838,0.42495,0.48562,0.41058,0.57164,0.46780,0.51700,0.46648,0.52073,0.45427,0.43862,0.53904,0.54019,0.46389,0.48892,0.41872,1
33520,era97,validation,0.51741,0.53080,0.59937,0.50814,0.40336,0.52590,0.54872,0.43871,0.42909,0.51728,0.40986,0.46102,0.43728,0.62739,0.53218,0.44404,0.56224,0.59186,0.52428,0.47461,0.44069,0
18090,era97,validation,0.61502,0.60717,0.48205,0.58473,0.50141,0.48663,0.54279,0.36827,0.38772,0.54387,0.52918,0.58286,0.54400,0.56597,0.55415,0.51392,0.45311,0.47806,0.56046,0.37979,0.36417,1
96360,era97,validation,0.41901,0.61402,0.67461,0.49813,0.35284,0.64175,0.61491,0.49260,0.13967,0.57018,0.36531,0.46572,0.35536,0.75005,0.72998,0.31684,0.63754,0.65080,0.62956,0.42985,0.34222,1
94249,era97,validation,0.53342,0.61133,0.57493,0.54715,0.41932,0.49341,0.61086,0.40619,0.25755,0.54831,0.45494,0.54461,0.45432,0.67929,0.68430,0.40973,0.53915,0.56003,0.64266,0.37753,0.33727,0
66253,era97,validation,0.28365,0.47870,0.72350,0.34458,0.38672,0.66846,0.38806,0.73015,0.26081,0.68400,0.28164,0.35084,0.26539,0.61728,0.41465,0.28237,0.72745,0.72928,0.32320,0.67393,0.47733,0
141755,era97,validation,0.53090,0.57098,0.53722,0.53533,0.47852,0.47323,0.49114,0.46064,0.37048,0.59245,0.47670,0.54777,0.47505,0.57159,0.52026,0.45183,0.52082,0.53415,0.50586,0.44287,0.37398,1
63351,era97,validation,0.62030,0.66408,0.46065,0.53621,0.49948,0.51882,0.58210,0.40239,0.34935,0.60181,0.51447,0.55758,0.54777,0.59333,0.52050,0.56274,0.43314,0.48764,0.48177,0.40782,0.37111,0
50101,era97,validation,0.51662,0.43804,0.64785,0.36859,0.36592,0.45771,0.62447,0.45970,0.38077,0.47151,0.35222,0.38260,0.39311,0.68404,0.56549,0.37527,0.60405,0.65565,0.59443,0.54709,0.54585,1
121940,era97,validation,0.49963,0.53247,0.58186,0.44518,0.44249,0.46659,0.52640,0.50268,0.34975,0.60046,0.42045,0.48454,0.42806,0.61884,0.52450,0.41177,0.56354,0.59181,0.50921,0.50275,0.42827,1
132721,era97,validation,0.33021,0.43636,0.74346,0.37690,0.33908,0.55460,0.46897,0.63624,0.29895,0.57149,0.28041,0.35653,0.27232,0.66063,0.50519,0.26876,0.72692,0.73131,0.45145,0.61819,0.48929,1
4104,era97,validation,0.44663,0.42361,0.73094,0.40686,0.30299,0.56891,0.62260,0.46906,0.30955,0.40112,0.30113,0.34148,0.33073,0.71963,0.63035,0.30086,0.67639,0.70555,0.63078,0.54011,0.53788,1
106943,era97,validation,0.55200,0.69896,0.43842,0.62031,0.57267,0.45427,0.43165,0.46748,0.32269,0.73867,0.57525,0.68517,0.54124,0.52320,0.52364,0.50779,0.44570,0.44308,0.46915,0.35875,0.22854,0
8378,era97,validation,0.52023,0.57142,0.60789,0.53266,0.39025,0.52154,0.61232,0.40819,0.28524,0.49908,0.42298,0.49815,0.43273,0.68244,0.66576,0.39736,0.56510,0.58763,0.63398,0.40766,0.38321,0
131909,era97,validation,0.46322,0.57066,0.60947,0.50305,0.43526,0.58024,0.52226,0.49166,0.24681,0.59195,0.42597,0.50878,0.41113,0.64216,0.62098,0.35708,0.58836,0.59146,0.58124,0.45053,0.36597,1
92629,era97,validation,0.74220,0.69694,0.27859,0.76220,0.70683,0.54747,0.36209,0.28967,0.54108,0.62238,0.73315,0.76508,0.73319,0.34188,0.40027,0.68387,0.27570,0.27028,0.46315,0.28544,0.26761,1
91193,era97,validation,0.54361,0.59302,0.51626,0.52109,0.47398,0.43947,0.49925,0.47679,0.41297,0.61705,0.46952,0.53413,0.48445,0.56742,0.45556,0.50974,0.50095,0.53419,0.41941,0.46475,0.38596,1
146237,era97,validation,0.44838,0.48838,0.64405,0.41706,0.39226,0.46527,0.52680,0.53759,0.34133,0.56984,0.36467,0.43301,0.37124,0.64527,0.52667,0.36247,0.62233,0.64677,0.50204,0.54111,0.45948,0
111205,era97,validation,0.47711,0.53526,0.60317,0.47297,0.42899,0.53104,0.51122,0.50523,0.32860,0.57490,0.41025,0.47397,0.41415,0.61615,0.53226,0.39681,0.58189,0.59994,0.50445,0.49824,0.42201,1
88995,era97,validation,0.50102,0.49833,0.56193,0.47822,0.48951,0.55554,0.42346,0.51183,0.42367,0.57987,0.44622,0.48248,0.45303,0.52175,0.42140,0.43372,0.55093,0.56075,0.43844,0.53272,0.45949,1
115422,era97,validation,0.47522,0.48259,0.65155,0.43493,0.37704,0.49988,0.57233,0.48217,0.32915,0.50717,0.36838,0.42677,0.38288,0.66809,0.58543,0.35550,0.61647,0.64247,0.57836,0.51070,0.47001,1
6188,era97,validation,0.46232,0.49183,0.63348,0.46069,0.39826,0.46078,0.51468,0.51100,0.36223,0.54501,0.38375,0.45408,0.38778,0.62629,0.52825,0.37516,0.60969,0.62636,0.51010,0.51454,0.44405,0
116641,era97,validation,0.48537,0.59634,0.56915,0.49487,0.45967,0.56240,0.50908,0.50603,0.28127,0.62994,0.44174,0.51520,0.43749,0.61475,0.55133,0.41593,0.55385,0.57093,0.50058,0.46647,0.37004,1
40479,era97,validation,0.42440,0.56539,0.59288,0.51153,0.47468,0.66344,0.39011,0.56569,0.36066,0.65746,0.42469,0.49006,0.41257,0.54858,0.44800,0.40644,0.58901,0.58315,0.40168,0.52125,0.38550,0
22459,era97,validation,0.45188,0.58073,0.64838,0.46494,0.35864,0.53101,0.60995,0.49954,0.23080,0.56509,0.36498,0.45118,0.37253,0.71908,0.63850,0.36927,0.61388,0.64569,0.55611,0.46892,0.39113,0
68400,era97,validation,0.36630,0.58304,0.62023,0.44132,0.47103,0.68664,0.39499,0.64718,0.22472,0.72979,0.39369,0.47425,0.36452,0.58638,0.47779,0.34580,0.62806,0.62253,0.39023,0.55732,0.37233,0
83627,era97,validation,0.48335,0.48557,0.70391,0.32487,0.28028,0.46238,0.74763,0.47228,0.25969,0.46965,0.28525,0.33395,0.33684,0.81033,0.67058,0.34530,0.64551,0.72220,0.63176,0.53951,0.53256,1
89459,era97,validation,0.60656,0.67561,0.46219,0.58291,0.51563,0.52511,0.55620,0.39026,0.31805,0.61344,0.53938,0.60471,0.54897,0.58732,0.57557,0.52681,0.43897,0.46979,0.54097,0.36372,0.31685,1
22278,era97,validation,0.47623,0.52842,0.61399,0.43658,0.41321,0.47695,0.54928,0.50883,0.31276,0.58742,0.39536,0.46713,0.40026,0.65292,0.56465,0.37946,0.59149,0.61834,0.53728,0.50247,0.42670,0
130671,era97,validation,0.60579,0.45266,0.59037,0.43219,0.38813,0.51861,0.63964,0.37114,0.45524,0.37851,0.39802,0.38528,0.47002,0.63220,0.51493,0.47402,0.53141,0.59658,0.56902,0.51602,0.57970,1
29274,era97,validation,0.48162,0.59547,0.54293,0.55540,0.50130,0.50212,0.43177,0.50766,0.32063,0.65994,0.48617,0.58260,0.45637,0.55658,0.52971,0.41441,0.54099,0.53134,0.49300,0.43530,0.31689,0
61872,era97,validation,0.42084,0.62552,0.56524,0.50828,0.51586,0.73819,0.38942,0.58595,0.23054,0.71539,0.45514,0.52619,0.42677,0.55094,0.49132,0.39194,0.57039,0.55973,0.41742,0.49901,0.33832,1
120521,era97,validation,0.80103,0.78471,0.17974,0.87963,0.78309,0.47380,0.31120,0.22248,0.69808,0.73503,0.83374,0.89926,0.82208,0.29426,0.38973,0.77946,0.18802,0.17105,0.47121,0.18374,0.14434,0
139712,era97,validation,0.42304,0.42126,0.69728,0.38587,0.35899,0.58267,0.51404,0.54767,0.36547,0.48768,0.31516,0.34677,0.33892,0.63704,0.48889,0.33498,0.66506,0.68908,0.48528,0.60254,0.54749,1
113036,era97,validation,0.41401,0.44712,0.66394,0.39397,0.40862,0.52521,0.46596,0.57612,0.35283,0.58012,0.35351,0.41193,0.35178,0.61205,0.48869,0.32624,0.64989,0.65985,0.48380,0.58428,0.48732,1
1787,era97,validation,0.48347,0.64534,0.52862,0.52060,0.50824,0.70824,0.43956,0.53526,0.29350,0.67653,0.46710,0.51745,0.46848,0.55146,0.45791,0.47386,0.52217,0.53787,0.38566,0.48668,0.36331,1
30523,era97,validation,0.56704,0.51149,0.46456,0.55260,0.58732,0.53995,0.32443,0.47859,0.53455,0.60213,0.54018,0.56117,0.54304,0.39692,0.31366,0.52030,0.46716,0.46373,0.37196,0.50608,0.43761,1
129164,era97,validation,0.54166,0.64180,0.50014,0.55555,0.50836,0.53523,0.49274,0.46278,0.31995,0.64578,0.50551,0.57889,0.50163,0.56966,0.52772,0.48400,0.48819,0.50524,0.48320,0.41678,0.32877,1
114775,era97,validation,0.41599,0.49560,0.72207,0.36285,0.30861,0.53895,0.65266,0.52551,0.20948,0.52398,0.29513,0.36707,0.31101,0.77434,0.67394,0.28785,0.67975,0.71935,0.61973,0.53546,0.47577,1
100193,era97,validation,0.47833,0.54129,0.62408,0.46073,0.38885,0.47563,0.57543,0.48981,0.30093,0.55732,0.38804,0.46431,0.39635,0.67251,0.58973,0.38441,0.59443,0.62317,0.54772,0.48180,0.41643,0
148975,era97,validation,0.50926,0.49185,0.60426,0.43537,0.40112,0.44624,0.54771,0.49035,0.40726,0.52479,0.38697,0.43108,0.41711,0.61993,0.48020,0.43433,0.57445,0.61601,0.47092,0.53320,0.48910,1
60679,era97,validation,0.47516,0.54726,0.60087,0.50338,0.43012,0.52718,0.50307,0.49605,0.32746,0.57390,0.42009,0.49314,0.41765,0.61247,0.54528,0.39685,0.57985,0.59061,0.51233,0.47628,0.39708,0
99512,era97,validation,0.52203,0.41716,0.64930,0.32259,0.34855,0.46751,0.62680,0.48687,0.43645,0.45403,0.31944,0.32006,0.38802,0.67034,0.46728,0.42268,0.60249,0.67763,0.48927,0.61207,0.61625,1
140712,era97,validation,0.56780,0.50660,0.49341,0.54759,0.52102,0.46420,0.38183,0.45698,0.64218,0.58643,0.49475,0.52335,0.52187,0.45310,0.30996,0.55366,0.48256,0.50083,0.35902,0.51039,0.45373,1
103595,era97,validation,0.53285,0.57632,0.54759,0.50766,0.47262,0.54948,0.52475,0.45385,0.32481,0.58290,0.46548,0.52268,0.47128,0.59874,0.55479,0.43718,0.52532,0.54583,0.54107,0.44945,0.39297,0
68963,era97,validation,0.49502,0.49902,0.59710,0.46449,0.43934,0.50709,0.49944,0.49170,0.37529,0.55141,0.41718,0.46955,0.42527,0.59368,0.50917,0.39998,0.57530,0.59276,0.51326,0.51014,0.45181,1
64125,era97,validation,0.52156,0.55264,0.56116,0.50392,0.44561,0.40998,0.52558,0.46860,0.37333,0.58511,0.44756,0.52585,0.45040,0.60697,0.53534,0.43727,0.54130,0.56379,0.51668,0.45652,0.38967,0
47596,era97,validation,0.54462,0.65144,0.51152,0.54867,0.49291,0.52132,0.53932,0.44370,0.27437,0.64114,0.50148,0.58528,0.49443,0.61277,0.59910,0.45884,0.49448,0.51370,0.55220,0.39184,0.31299,1
24812,era97,validation,0.45111,0.57294,0.61410,0.50287,0.42770,0.56817,0.51246,0.50896,0.25561,0.60033,0.41639,0.50251,0.40200,0.63933,0.59815,0.36367,0.59491,0.59914,0.54576,0.46131,0.36521,1
64616,era97,validation,0.53898,0.48196,0.58593,0.39841,0.45204,0.65416,0.54498,0.46324,0.37629,0.51249,0.40987,0.40512,0.45178,0.59972,0.49469,0.42321,0.55195,0.59448,0.53315,0.55220,0.54092,0
98912,era97,validation,0.58228,0.54408,0.55255,0.52687,0.43723,0.45535,0.59194,0.37866,0.37259,0.49023,0.46535,0.51928,0.48595,0.62503,0.59926,0.44971,0.51328,0.54355,0.61496,0.41511,0.41690,1
137665,era97,validation,0.62899,0.69516,0.42643,0.63503,0.55390,0.48658,0.52938,0.36238,0.32590,0.63167,0.58923,0.67030,0.58234,0.55778,0.59577,0.53459,0.40927,0.42486,0.57473,0.31410,0.26541,0
101723,era97,validation,0.44562,0.30447,0.75930,0.24116,0.26874,0.47893,0.62881,0.54021,0.44976,0.38413,0.21904,0.20922,0.29358,0.70893,0.45922,0.32989,0.70466,0.77694,0.49693,0.70270,0.71268,1
147593,era97,validation,0.51419,0.47845,0.60320,0.37011,0.42792,0.60806,0.54847,0.50174,0.38030,0.53281,0.37969,0.38249,0.42441,0.61508,0.46592,0.42400,0.57196,0.62278,0.48119,0.58190,0.54985,0
129493,era97,validation,0.55368,0.49214,0.61055,0.40719,0.37712,0.35781,0.67119,0.41595,0.35318,0.50115,0.39299,0.45310,0.42393,0.71284,0.63995,0.39365,0.56667,0.62073,0.65817,0.47257,0.47369,0
50246,era97,validation,0.00592,0.29712,0.98018,0.14210,0.24277,0.68650,0.31603,0.97791,0.15854,0.72646,0.05638,0.16540,0.00000,0.71923,0.42685,0.00000,1.00000,0.96855,0.30187,0.88025,0.57354,0
32581,era97,validation,0.47215,0.58020,0.60693,0.46720,0.40975,0.53297,0.56025,0.50667,0.26755,0.59818,0.40056,0.47681,0.40537,0.66434,0.58142,0.39703,0.58252,0.61062,0.51916,0.47841,0.39274,1
90208,era97,validation,0.57588,0.71136,0.46826,0.59882,0.51442,0.54594,0.54249,0.41704,0.27472,0.65542,0.53696,0.62060,0.53417,0.59761,0.59088,0.51532,0.45057,0.47415,0.52381,0.35236,0.27382,1
84950,era97,validation,0.62549,0.64376,0.41934,0.58595,0.59061,0.53204,0.46977,0.39524,0.37852,0.64703,0.58933,0.64246,0.58682,0.50490,0.51446,0.53154,0.41085,0.42438,0.53244,0.37728,0.32492,1
50739,era97,validation,0.52079,0.53407,0.58881,0.47133,0.41606,0.47694,0.56499,0.46098,0.35466,0.53792,0.41555,0.47196,0.43510,0.63500,0.54795,0.42702,0.55787,0.59194,0.53167,0.48098,0.43846,0
127302,era97,validation,0.44571,0.41550,0.70554,0.33102,0.32692,0.32485,0.63157,0.51585,0.33074,0.52873,0.31116,0.39363,0.32199,0.74440,0.63705,0.28364,0.67123,0.70947,0.64721,0.55115,0.50389,0
77560,era97,validation,0.43933,0.49882,0.64569,0.33279,0.39889,0.59468,0.54271,0.58131,0.30637,0.60674,0.33537,0.36880,0.36316,0.65897,0.48387,0.37467,0.62436,0.67193,0.44724,0.60844,0.51723,1
27605,era97,validation,0.46999,0.51814,0.63688,0.44639,0.38033,0.41064,0.57896,0.49523,0.30835,0.56092,0.38041,0.46856,0.38205,0.68364,0.60595,0.35999,0.60909,0.63475,0.57394,0.48403,0.41608,0
22052,era97,validation,0.65092,0.54865,0.47311,0.52955,0.50047,0.42731,0.55577,0.35953,0.47420,0.50964,0.51778,0.54275,0.55607,0.54886,0.48867,0.54296,0.44040,0.48485,0.53552,0.42877,0.44435,1
87198,era97,validation,0.53099,0.58802,0.55919,0.51832,0.43247,0.40916,0.57052,0.44652,0.32819,0.58378,0.45108,0.53924,0.45405,0.64297,0.59151,0.43905,0.53385,0.56137,0.55409,0.42186,0.36065,0
126124,era97,validation,0.54101,0.62230,0.52104,0.57620,0.50112,0.57976,0.50195,0.43008,0.29483,0.59776,0.50799,0.58005,0.49774,0.57940,0.58777,0.44450,0.50208,0.50598,0.56389,0.39279,0.32855,0
2450,era97,validation,0.54831,0.37236,0.62176,0.42273,0.39515,0.45544,0.52826,0.43775,0.53936,0.39302,0.37802,0.37496,0.43107,0.56870,0.42195,0.43387,0.57869,0.61841,0.50034,0.57555,0.60403,1
27000,era97,validation,0.58261,0.58192,0.52532,0.55177,0.46470,0.52062,0.55511,0.39313,0.37189,0.52080,0.48470,0.53193,0.50565,0.59112,0.55332,0.48563,0.49172,0.52035,0.55010,0.41546,0.39889,0
104379,era97,validation,0.60712,0.24755,0.76331,0.22983,0.16047,0.08997,0.92484,0.31414,0.51389,0.19354,0.22008,0.23020,0.33225,0.87815,0.70366,0.33948,0.66042,0.78152,0.81935,0.57216,0.74306,1
127511,era97,validation,0.55854,0.59965,0.45717,0.57723,0.58525,0.65562,0.36195,0.47638,0.42436,0.63518,0.54635,0.57390,0.54737,0.43699,0.37591,0.52813,0.45648,0.45726,0.38095,0.46737,0.38280,0
