Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
4033,2020-07-12,8:00 AM,Uttar Pradesh,-,-,22689,913,35092
4034,2020-07-12,8:00 AM,West Bengal,-,-,17959,906,28453
4035,2020-07-12,8:00 AM,Cases being reassigned to states,-,-,0,0,3024
4036,2020-07-13,8:00 AM,Andaman and Nicobar Islands,-,-,93,0,163
4037,2020-07-13,8:00 AM,Andhra Pradesh,-,-,15412,328,29168
4038,2020-07-13,8:00 AM,Arunachal Pradesh,-,-,138,2,359
4039,2020-07-13,8:00 AM,Assam,-,-,10426,35,16071
4040,2020-07-13,8:00 AM,Bihar,-,-,11498,143,16642
4041,2020-07-13,8:00 AM,Chandigarh,-,-,417,8,559
4042,2020-07-13,8:00 AM,Chhattisgarh,-,-,3153,19,4059
4043,2020-07-13,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,245,0,479
4044,2020-07-13,8:00 AM,Delhi,-,-,89968,3371,112494
4045,2020-07-13,8:00 AM,Goa,-,-,1487,14,2453
4046,2020-07-13,8:00 AM,Gujarat,-,-,29162,2045,41820
4047,2020-07-13,8:00 AM,Haryana,-,-,15983,301,21240
4048,2020-07-13,8:00 AM,Himachal Pradesh,-,-,929,11,1213
4049,2020-07-13,8:00 AM,Jammu and Kashmir,-,-,5979,179,10513
4050,2020-07-13,8:00 AM,Jharkhand,-,-,2308,30,3756
4051,2020-07-13,8:00 AM,Karnataka,-,-,15409,684,38843
4052,2020-07-13,8:00 AM,Kerala,-,-,4095,31,7873
4053,2020-07-13,8:00 AM,Ladakh,-,-,928,1,1086
4054,2020-07-13,8:00 AM,Madhya Pradesh,-,-,12876,653,17632
4055,2020-07-13,8:00 AM,Maharashtra,-,-,140325,10289,254427
4056,2020-07-13,8:00 AM,Manipur,-,-,896,0,1609
4057,2020-07-13,8:00 AM,Meghalaya,-,-,66,2,306
4058,2020-07-13,8:00 AM,Mizoram,-,-,150,0,231
4059,2020-07-13,8:00 AM,Nagaland,-,-,327,0,774
4060,2020-07-13,8:00 AM,Odisha,-,-,8750,64,13121
4061,2020-07-13,8:00 AM,Puducherry,-,-,739,18,1418
4062,2020-07-13,8:00 AM,Punjab,-,-,5392,199,7821
4063,2020-07-13,8:00 AM,Rajasthan,-,-,18103,510,24392
4064,2020-07-13,8:00 AM,Sikkim,-,-,81,0,153
4065,2020-07-13,8:00 AM,Tamil Nadu,-,-,89532,1966,138470
4066,2020-07-13,8:00 AM,Telengana,-,-,22482,356,34671
4067,2020-07-13,8:00 AM,Tripura,-,-,1421,2,2054
4068,2020-07-13,8:00 AM,Uttarakhand,-,-,2786,47,3537
4069,2020-07-13,8:00 AM,Uttar Pradesh,-,-,23334,934,36476
4070,2020-07-13,8:00 AM,West Bengal,-,-,18581,932,30013
4071,2020-07-13,8:00 AM,Cases being reassigned to states,-,-,0,0,2358
4072,2020-07-14,8:00 AM,Andaman and Nicobar Islands,-,-,109,0,166
4073,2020-07-14,8:00 AM,Andhra Pradesh,-,-,16464,365,31103
4074,2020-07-14,8:00 AM,Arunachal Pradesh,-,-,145,2,387
4075,2020-07-14,8:00 AM,Assam,-,-,10894,36,16806
4076,2020-07-14,8:00 AM,Bihar,-,-,12317,160,17959
4077,2020-07-14,8:00 AM,Chandigarh,-,-,423,8,588
4078,2020-07-14,8:00 AM,Chhattisgarh,-,-,3202,19,4217
4079,2020-07-14,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,268,1,495
4080,2020-07-14,8:00 AM,Delhi,-,-,91312,3411,113740
4081,2020-07-14,8:00 AM,Goa,-,-,1540,17,2583
4082,2020-07-14,8:00 AM,Gujarat,-,-,29770,2055,42722
4083,2020-07-14,8:00 AM,Haryana,-,-,16602,308,21894
4084,2020-07-14,8:00 AM,Himachal Pradesh,-,-,940,11,1243
4085,2020-07-14,8:00 AM,Jammu and Kashmir,-,-,6095,187,10827
4086,2020-07-14,8:00 AM,Jharkhand,-,-,2351,33,3898
4087,2020-07-14,8:00 AM,Karnataka,-,-,16248,757,41581
4088,2020-07-14,8:00 AM,Kerala,-,-,4257,33,8322
4089,2020-07-14,8:00 AM,Ladakh,-,-,946,1,1093
4090,2020-07-14,8:00 AM,Madhya Pradesh,-,-,13208,663,18207
4091,2020-07-14,8:00 AM,Maharashtra,-,-,144507,10482,260924
4092,2020-07-14,8:00 AM,Manipur,-,-,970,0,1626
4093,2020-07-14,8:00 AM,Meghalaya,-,-,66,2,318
4094,2020-07-14,8:00 AM,Mizoram,-,-,151,0,233
4095,2020-07-14,8:00 AM,Nagaland,-,-,340,0,845
4096,2020-07-14,8:00 AM,Odisha,-,-,9255,70,13737
4097,2020-07-14,8:00 AM,Puducherry,-,-,785,18,1468
4098,2020-07-14,8:00 AM,Punjab,-,-,5586,204,8178
4099,2020-07-14,8:00 AM,Rajasthan,-,-,18630,525,24936
4100,2020-07-14,8:00 AM,Sikkim,-,-,86,0,192
4101,2020-07-14,8:00 AM,Tamil Nadu,-,-,92567,2032,142798
4102,2020-07-14,8:00 AM,Telengana,-,-,23679,365,36221
4103,2020-07-14,8:00 AM,Tripura,-,-,1475,2,2080
4104,2020-07-14,8:00 AM,Uttarakhand,-,-,2856,49,3608
4105,2020-07-14,8:00 AM,Uttar Pradesh,-,-,24203,955,38130
4106,2020-07-14,8:00 AM,West Bengal,-,-,19213,956,31448
4107,2020-07-14,8:00 AM,Cases being reassigned to states,-,-,0,0,2179
4108,2020-07-15,8:00 AM,Andaman and Nicobar Islands,-,-,109,0,166
4109,2020-07-15,8:00 AM,Andhra Pradesh,-,-,17467,408,33019
4110,2020-07-15,8:00 AM,Arunachal Pradesh,-,-,153,3,462
4111,2020-07-15,8:00 AM,Assam,-,-,11416,40,17807
4112,2020-07-15,8:00 AM,Bihar,-,-,12849,174,19284
4113,2020-07-15,8:00 AM,Chandigarh,-,-,446,10,600
4114,2020-07-15,8:00 AM,Chhattisgarh,-,-,3275,20,4379
4115,2020-07-15,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,310,1,520
4116,2020-07-15,8:00 AM,Delhi,-,-,93236,3446,115346
4117,2020-07-15,8:00 AM,Goa,-,-,1607,18,2753
4118,2020-07-15,8:00 AM,Gujarat,-,-,30503,2069,43637
4119,2020-07-15,8:00 AM,Haryana,-,-,17090,312,22628
4120,2020-07-15,8:00 AM,Himachal Pradesh,-,-,951,11,1309
4121,2020-07-15,8:00 AM,Jammu and Kashmir,-,-,6223,195,11173
4122,2020-07-15,8:00 AM,Jharkhand,-,-,2427,36,4091
4123,2020-07-15,8:00 AM,Karnataka,-,-,17390,842,44077
4124,2020-07-15,8:00 AM,Kerala,-,-,4438,34,8930
4125,2020-07-15,8:00 AM,Ladakh,-,-,946,1,1093
4126,2020-07-15,8:00 AM,Madhya Pradesh,-,-,13575,673,19005
4127,2020-07-15,8:00 AM,Maharashtra,-,-,149007,10695,267665
4128,2020-07-15,8:00 AM,Manipur,-,-,970,0,1672
4129,2020-07-15,8:00 AM,Meghalaya,-,-,66,2,318
4130,2020-07-15,8:00 AM,Mizoram,-,-,159,0,238
4131,2020-07-15,8:00 AM,Nagaland,-,-,346,0,896
4132,2020-07-15,8:00 AM,Odisha,-,-,9864,74,14280
4133,2020-07-15,8:00 AM,Puducherry,-,-,829,18,1531
4134,2020-07-15,8:00 AM,Punjab,-,-,5663,213,8511
4135,2020-07-15,8:00 AM,Rajasthan,-,-,19161,525,25571
4136,2020-07-15,8:00 AM,Sikkim,-,-,87,0,209
4137,2020-07-15,8:00 AM,Tamil Nadu,-,-,97310,2099,147324
4138,2020-07-15,8:00 AM,Telengana,-,-,24840,375,37745
4139,2020-07-15,8:00 AM,Tripura,-,-,1538,2,2170
4140,2020-07-15,8:00 AM,Uttarakhand,-,-,2867,50,3686
4141,2020-07-15,8:00 AM,Uttar Pradesh,-,-,24983,983,39724
4142,2020-07-15,8:00 AM,West Bengal,-,-,19931,980,32838
4143,2020-07-15,8:00 AM,Cases being reassigned to states,-,-,0,0,1524
4144,2020-07-16,8:00 AM,Andaman and Nicobar Islands,-,-,130,0,176
4145,2020-07-16,8:00 AM,Andhra Pradesh,-,-,18378,452,35451
4146,2020-07-16,8:00 AM,Arunachal Pradesh,-,-,153,3,462
4147,2020-07-16,8:00 AM,Assam,-,-,12173,46,18666
4148,2020-07-16,8:00 AM,Bihar,-,-,13462,180,20612
4149,2020-07-16,8:00 AM,Chandigarh,-,-,459,11,625
4150,2020-07-16,8:00 AM,Chhattisgarh,-,-,3324,20,4539
4151,2020-07-16,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,357,2,539
4152,2020-07-16,8:00 AM,Delhi,-,-,95699,3487,116993
4153,2020-07-16,8:00 AM,Goa,-,-,1674,18,2951
4154,2020-07-16,8:00 AM,Gujarat,-,-,31286,2079,44552
4155,2020-07-16,8:00 AM,Haryana,-,-,17667,319,23306
4156,2020-07-16,8:00 AM,Himachal Pradesh,-,-,979,11,1341
4157,2020-07-16,8:00 AM,Jammu and Kashmir,-,-,6337,206,11666
4158,2020-07-16,8:00 AM,Jharkhand,-,-,2485,38,4320
4159,2020-07-16,8:00 AM,Karnataka,-,-,18466,928,47253
4160,2020-07-16,8:00 AM,Kerala,-,-,4634,35,9553
4161,2020-07-16,8:00 AM,Ladakh,-,-,964,1,1142
4162,2020-07-16,8:00 AM,Madhya Pradesh,-,-,13908,682,19643
4163,2020-07-16,8:00 AM,Maharashtra,-,-,152613,10928,275640
4164,2020-07-16,8:00 AM,Manipur,-,-,989,0,1700
4165,2020-07-16,8:00 AM,Meghalaya,-,-,66,2,346
4166,2020-07-16,8:00 AM,Mizoram,-,-,159,0,238
4167,2020-07-16,8:00 AM,Nagaland,-,-,348,0,902
4168,2020-07-16,8:00 AM,Odisha,-,-,10476,77,14898
4169,2020-07-16,8:00 AM,Puducherry,-,-,889,21,1596
4170,2020-07-16,8:00 AM,Punjab,-,-,5867,221,8799
4171,2020-07-16,8:00 AM,Rajasthan,-,-,19502,530,26437
4172,2020-07-16,8:00 AM,Sikkim,-,-,87,0,220
4173,2020-07-16,8:00 AM,Tamil Nadu,-,-,102310,2167,151820
4174,2020-07-16,8:00 AM,Telengana,-,-,25999,386,39342
4175,2020-07-16,8:00 AM,Tripura,-,-,1604,3,2268
4176,2020-07-16,8:00 AM,Uttarakhand,-,-,2948,50,3785
4177,2020-07-16,8:00 AM,Uttar Pradesh,-,-,25743,1012,41383
4178,2020-07-16,8:00 AM,West Bengal,-,-,20680,1000,34427
4179,2020-07-16,8:00 AM,Cases being reassigned to states,-,-,0,0,1285
4180,2020-07-17,8:00 AM,Andaman and Nicobar Islands,-,-,133,0,180
4181,2020-07-17,8:00 AM,Andhra Pradesh,-,-,19393,492,38044
4182,2020-07-17,8:00 AM,Arunachal Pradesh,-,-,153,3,543
4183,2020-07-17,8:00 AM,Assam,-,-,12888,48,19754
4184,2020-07-17,8:00 AM,Bihar,-,-,14018,197,21764
4185,2020-07-17,8:00 AM,Chandigarh,-,-,476,11,651
4186,2020-07-17,8:00 AM,Chhattisgarh,-,-,3451,21,4732
4187,2020-07-17,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,371,2,552
4188,2020-07-17,8:00 AM,Delhi,-,-,97693,3545,118645
4189,2020-07-17,8:00 AM,Goa,-,-,1817,19,3108
4190,2020-07-17,8:00 AM,Gujarat,-,-,32103,2089,45481
4191,2020-07-17,8:00 AM,Haryana,-,-,18185,322,24002
4192,2020-07-17,8:00 AM,Himachal Pradesh,-,-,984,11,1377
4193,2020-07-17,8:00 AM,Jammu and Kashmir,-,-,6446,222,12156
4194,2020-07-17,8:00 AM,Jharkhand,-,-,2513,42,4624
4195,2020-07-17,8:00 AM,Karnataka,-,-,19729,1032,51422
4196,2020-07-17,8:00 AM,Kerala,-,-,4862,37,10275
4197,2020-07-17,8:00 AM,Ladakh,-,-,970,1,1147
4198,2020-07-17,8:00 AM,Madhya Pradesh,-,-,14127,689,20378
4199,2020-07-17,8:00 AM,Maharashtra,-,-,158140,11194,284281
4200,2020-07-17,8:00 AM,Manipur,-,-,1129,0,1764
4201,2020-07-17,8:00 AM,Meghalaya,-,-,66,2,377
4202,2020-07-17,8:00 AM,Mizoram,-,-,160,0,272
4203,2020-07-17,8:00 AM,Nagaland,-,-,391,0,916
4204,2020-07-17,8:00 AM,Odisha,-,-,10877,79,15392
4205,2020-07-17,8:00 AM,Puducherry,-,-,947,22,1743
4206,2020-07-17,8:00 AM,Punjab,-,-,6277,230,9094
4207,2020-07-17,8:00 AM,Rajasthan,-,-,19970,538,27174
4208,2020-07-17,8:00 AM,Sikkim,-,-,88,0,243
4209,2020-07-17,8:00 AM,Tamil Nadu,-,-,107416,2236,156369
4210,2020-07-17,8:00 AM,Telengana,-,-,27295,396,41018
4211,2020-07-17,8:00 AM,Tripura,-,-,1604,3,2283
4212,2020-07-17,8:00 AM,Uttarakhand,-,-,2995,50,3982
4213,2020-07-17,8:00 AM,Uttar Pradesh,-,-,26675,1046,43441
4214,2020-07-17,8:00 AM,West Bengal,-,-,21415,1023,36117
4215,2020-07-17,8:00 AM,Cases being reassigned to states,-,-,0,0,531
4216,2020-07-18,8:00 AM,Andaman and Nicobar Islands,-,-,142,0,194
4217,2020-07-18,8:00 AM,Andhra Pradesh,-,-,20298,534,40646
4218,2020-07-18,8:00 AM,Arunachal Pradesh,-,-,175,3,609
4219,2020-07-18,8:00 AM,Assam,-,-,14105,51,20646
4220,2020-07-18,8:00 AM,Bihar,-,-,14621,201,23589
4221,2020-07-18,8:00 AM,Chandigarh,-,-,480,11,660
4222,2020-07-18,8:00 AM,Chhattisgarh,-,-,3512,23,4964
4223,2020-07-18,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,401,2,585
4224,2020-07-18,8:00 AM,Delhi,-,-,99301,3571,120107
4225,2020-07-18,8:00 AM,Goa,-,-,1946,21,3304
4226,2020-07-18,8:00 AM,Gujarat,-,-,32973,2106,46430
4227,2020-07-18,8:00 AM,Haryana,-,-,18718,327,24797
4228,2020-07-18,8:00 AM,Himachal Pradesh,-,-,1024,11,1417
4229,2020-07-18,8:00 AM,Jammu and Kashmir,-,-,6558,231,12757
4230,2020-07-18,8:00 AM,Jharkhand,-,-,2570,46,4921
4231,2020-07-18,8:00 AM,Karnataka,-,-,20757,1147,55115
4232,2020-07-18,8:00 AM,Kerala,-,-,4995,38,11066
4233,2020-07-18,8:00 AM,Ladakh,-,-,973,1,1151
4234,2020-07-18,8:00 AM,Madhya Pradesh,-,-,14514,697,21081
4235,2020-07-18,8:00 AM,Maharashtra,-,-,160357,11452,292589
4236,2020-07-18,8:00 AM,Manipur,-,-,1163,0,1800
4237,2020-07-18,8:00 AM,Meghalaya,-,-,66,2,403
4238,2020-07-18,8:00 AM,Mizoram,-,-,160,0,282
4239,2020-07-18,8:00 AM,Nagaland,-,-,405,0,956
4240,2020-07-18,8:00 AM,Odisha,-,-,11330,83,16110
4241,2020-07-18,8:00 AM,Puducherry,-,-,1014,25,1832
4242,2020-07-18,8:00 AM,Punjab,-,-,6373,239,9442
4243,2020-07-18,8:00 AM,Rajasthan,-,-,20626,546,27789
4244,2020-07-18,8:00 AM,Sikkim,-,-,90,0,266
4245,2020-07-18,8:00 AM,Tamil Nadu,-,-,110807,2315,160907
4246,2020-07-18,8:00 AM,Telengana,-,-,28705,403,42496
4247,2020-07-18,8:00 AM,Tripura,-,-,1684,3,2366
4248,2020-07-18,8:00 AM,Uttarakhand,-,-,3021,51,4102
4249,2020-07-18,8:00 AM,Uttar Pradesh,-,-,27634,1084,45163
4250,2020-07-18,8:00 AM,West Bengal,-,-,22253,1049,38011
4251,2020-07-18,8:00 AM,Cases being reassigned to states,-,-,0,0,163
4252,2020-07-19,8:00 AM,Andaman and Nicobar Islands,-,-,145,0,198
4253,2020-07-19,8:00 AM,Andhra Pradesh,-,-,21763,586,44609
4254,2020-07-19,8:00 AM,Arunachal Pradesh,-,-,274,3,650
4255,2020-07-19,8:00 AM,Assam,-,-,15165,53,22918
4256,2020-07-19,8:00 AM,Bihar,-,-,15536,208,25136
4257,2020-07-19,8:00 AM,Chandigarh,-,-,485,12,700
4258,2020-07-19,8:00 AM,Chhattisgarh,-,-,3658,24,5233
4259,2020-07-19,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,414,2,602
4260,2020-07-19,8:00 AM,Delhi,-,-,101274,3597,121582
4261,2020-07-19,8:00 AM,Goa,-,-,2038,21,3484
4262,2020-07-19,8:00 AM,Gujarat,-,-,34035,2122,47390
4263,2020-07-19,8:00 AM,Haryana,-,-,19318,344,25547
4264,2020-07-19,8:00 AM,Himachal Pradesh,-,-,1036,11,1457
4265,2020-07-19,8:00 AM,Jammu and Kashmir,-,-,7165,236,13198
4266,2020-07-19,8:00 AM,Jharkhand,-,-,2611,46,5342
4267,2020-07-19,8:00 AM,Karnataka,-,-,21775,1240,59652
4268,2020-07-19,8:00 AM,Kerala,-,-,5199,40,11659
4269,2020-07-19,8:00 AM,Ladakh,-,-,985,1,1159
4270,2020-07-19,8:00 AM,Madhya Pradesh,-,-,14864,706,21763
4271,2020-07-19,8:00 AM,Maharashtra,-,-,165663,11596,300937
4272,2020-07-19,8:00 AM,Manipur,-,-,1182,0,1891
4273,2020-07-19,8:00 AM,Meghalaya,-,-,66,2,418
4274,2020-07-19,8:00 AM,Mizoram,-,-,167,0,284
4275,2020-07-19,8:00 AM,Nagaland,-,-,432,0,978
4276,2020-07-19,8:00 AM,Odisha,-,-,11937,86,16701
4277,2020-07-19,8:00 AM,Puducherry,-,-,1066,28,1894
4278,2020-07-19,8:00 AM,Punjab,-,-,6454,246,9792
4279,2020-07-19,8:00 AM,Rajasthan,-,-,21144,553,28500
4280,2020-07-19,8:00 AM,Sikkim,-,-,90,0,275
4281,2020-07-19,8:00 AM,Tamil Nadu,-,-,113856,2403,165714
4282,2020-07-19,8:00 AM,Telengana,-,-,30607,409,43780
4283,2020-07-19,8:00 AM,Tripura,-,-,1735,5,2654
4284,2020-07-19,8:00 AM,Uttarakhand,-,-,3081,52,4276
4285,2020-07-19,8:00 AM,Uttar Pradesh,-,-,28664,1108,47036
4286,2020-07-19,8:00 AM,West Bengal,-,-,23539,1076,40209
4287,2020-07-20,8:00 AM,Andaman and Nicobar Islands,-,-,145,0,203
4288,2020-07-20,8:00 AM,Andhra Pradesh,-,-,22890,642,49650
4289,2020-07-20,8:00 AM,Arunachal Pradesh,-,-,282,3,740
4290,2020-07-20,8:00 AM,Assam,-,-,16023,57,23999
4291,2020-07-20,8:00 AM,Bihar,-,-,16308,217,26569
4292,2020-07-20,8:00 AM,Chandigarh,-,-,488,12,717
4293,2020-07-20,8:00 AM,Chhattisgarh,-,-,3775,24,5407
4294,2020-07-20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,414,2,605
4295,2020-07-20,8:00 AM,Delhi,-,-,103134,3628,122793
4296,2020-07-20,8:00 AM,Goa,-,-,2218,22,3657
4297,2020-07-20,8:00 AM,Gujarat,-,-,34901,2142,48355
4298,2020-07-20,8:00 AM,Haryana,-,-,19793,349,26164
4299,2020-07-20,8:00 AM,Himachal Pradesh,-,-,1059,11,1483
4300,2020-07-20,8:00 AM,Jammu and Kashmir,-,-,7811,244,13899
4301,2020-07-20,8:00 AM,Jharkhand,-,-,2716,49,5535
4302,2020-07-20,8:00 AM,Karnataka,-,-,23065,1331,63772
4303,2020-07-20,8:00 AM,Kerala,-,-,5371,42,12480
4304,2020-07-20,8:00 AM,Ladakh,-,-,1003,2,1178
4305,2020-07-20,8:00 AM,Madhya Pradesh,-,-,15311,721,22600
4306,2020-07-20,8:00 AM,Maharashtra,-,-,169569,11854,310455
4307,2020-07-20,8:00 AM,Manipur,-,-,1213,0,1911
4308,2020-07-20,8:00 AM,Meghalaya,-,-,66,2,450
4309,2020-07-20,8:00 AM,Mizoram,-,-,167,0,284
4310,2020-07-20,8:00 AM,Nagaland,-,-,445,0,988
4311,2020-07-20,8:00 AM,Odisha,-,-,12453,91,17437
4312,2020-07-20,8:00 AM,Puducherry,-,-,1154,28,1999
4313,2020-07-20,8:00 AM,Punjab,-,-,6535,254,10100
4314,2020-07-20,8:00 AM,Rajasthan,-,-,21730,559,29434
4315,2020-07-20,8:00 AM,Sikkim,-,-,92,0,283
4316,2020-07-20,8:00 AM,Tamil Nadu,-,-,117915,2481,170693
4317,2020-07-20,8:00 AM,Telengana,-,-,32438,415,45076
4318,2020-07-20,8:00 AM,Tripura,-,-,1759,5,2878
4319,2020-07-20,8:00 AM,Uttarakhand,-,-,3116,52,4515
4320,2020-07-20,8:00 AM,Uttar Pradesh,-,-,29845,1146,49247
4321,2020-07-20,8:00 AM,West Bengal,-,-,24883,1112,42487
4322,2020-07-21,8:00 AM,Andaman and Nicobar Islands,-,-,152,0,207
4323,2020-07-21,8:00 AM,Andhra Pradesh,-,-,24228,696,53724
4324,2020-07-21,8:00 AM,Arunachal Pradesh,-,-,285,3,790
4325,2020-07-21,8:00 AM,Assam,-,-,17095,58,25382
4326,2020-07-21,8:00 AM,Bihar,-,-,17433,217,27646
4327,2020-07-21,8:00 AM,Chandigarh,-,-,518,12,737
4328,2020-07-21,8:00 AM,Chhattisgarh,-,-,3944,25,5561
4329,2020-07-21,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,448,2,684
4330,2020-07-21,8:00 AM,Delhi,-,-,104918,3663,123747
4331,2020-07-21,8:00 AM,Goa,-,-,2361,23,3853
4332,2020-07-21,8:00 AM,Gujarat,-,-,35678,2162,49353
4333,2020-07-21,8:00 AM,Haryana,-,-,20226,355,26858
4334,2020-07-21,8:00 AM,Himachal Pradesh,-,-,1067,11,1631
4335,2020-07-21,8:00 AM,Jammu and Kashmir,-,-,8274,254,14650
4336,2020-07-21,8:00 AM,Jharkhand,-,-,2810,53,5756
4337,2020-07-21,8:00 AM,Karnataka,-,-,23795,1403,67420
4338,2020-07-21,8:00 AM,Kerala,-,-,5616,43,13274
4339,2020-07-21,8:00 AM,Ladakh,-,-,1007,2,1195
4340,2020-07-21,8:00 AM,Madhya Pradesh,-,-,15684,738,23310
4341,2020-07-21,8:00 AM,Maharashtra,-,-,175029,12030,318695
4342,2020-07-21,8:00 AM,Manipur,-,-,1307,0,1925
4343,2020-07-21,8:00 AM,Meghalaya,-,-,66,4,466
4344,2020-07-21,8:00 AM,Mizoram,-,-,168,0,297
4345,2020-07-21,8:00 AM,Nagaland,-,-,484,0,1021
4346,2020-07-21,8:00 AM,Odisha,-,-,12910,97,18110
4347,2020-07-21,8:00 AM,Puducherry,-,-,1265,29,2092
4348,2020-07-21,8:00 AM,Punjab,-,-,7118,262,10510
4349,2020-07-21,8:00 AM,Rajasthan,-,-,22195,568,30390
4350,2020-07-21,8:00 AM,Sikkim,-,-,92,0,305
4351,2020-07-21,8:00 AM,Tamil Nadu,-,-,121776,2551,175678
4352,2020-07-21,8:00 AM,Telengana,-,-,34323,422,46274
4353,2020-07-21,8:00 AM,Tripura,-,-,1845,7,3079
4354,2020-07-21,8:00 AM,Uttarakhand,-,-,3212,55,4642
4355,2020-07-21,8:00 AM,Uttar Pradesh,-,-,30831,1192,51160
4356,2020-07-21,8:00 AM,West Bengal,-,-,26418,1147,44769
4357,2020-07-22,8:00 AM,Andaman and Nicobar Islands,-,-,159,0,212
4358,2020-07-22,8:00 AM,Andhra Pradesh,-,-,25574,758,58668
4359,2020-07-22,8:00 AM,Arunachal Pradesh,-,-,303,3,858
4360,2020-07-22,8:00 AM,Assam,-,-,18033,58,25382
4361,2020-07-22,8:00 AM,Bihar,-,-,18515,217,28952
4362,2020-07-22,8:00 AM,Chandigarh,-,-,518,12,751
4363,2020-07-22,8:00 AM,Chhattisgarh,-,-,4114,29,5729
4364,2020-07-22,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,463,2,705
4365,2020-07-22,8:00 AM,Delhi,-,-,106118,3690,125096
4366,2020-07-22,8:00 AM,Goa,-,-,2449,26,4027
4367,2020-07-22,8:00 AM,Gujarat,-,-,36423,2196,50379
4368,2020-07-22,8:00 AM,Haryana,-,-,20952,364,27462
4369,2020-07-22,8:00 AM,Himachal Pradesh,-,-,1077,11,1664
4370,2020-07-22,8:00 AM,Jammu and Kashmir,-,-,8455,263,15258
4371,2020-07-22,8:00 AM,Jharkhand,-,-,2904,55,6159
4372,2020-07-22,8:00 AM,Karnataka,-,-,25459,1464,71069
4373,2020-07-22,8:00 AM,Kerala,-,-,5890,44,13994
4374,2020-07-22,8:00 AM,Ladakh,-,-,1010,2,1198
4375,2020-07-22,8:00 AM,Madhya Pradesh,-,-,16257,756,24095
4376,2020-07-22,8:00 AM,Maharashtra,-,-,182217,12276,327031
4377,2020-07-22,8:00 AM,Manipur,-,-,1400,0,2015
4378,2020-07-22,8:00 AM,Meghalaya,-,-,70,4,490
4379,2020-07-22,8:00 AM,Mizoram,-,-,168,0,317
4380,2020-07-22,8:00 AM,Nagaland,-,-,485,0,1030
4381,2020-07-22,8:00 AM,Odisha,-,-,13310,103,18757
4382,2020-07-22,8:00 AM,Puducherry,-,-,1318,30,2179
4383,2020-07-22,8:00 AM,Punjab,-,-,7389,263,10889
4384,2020-07-22,8:00 AM,Rajasthan,-,-,22744,577,31373
4385,2020-07-22,8:00 AM,Sikkim,-,-,108,0,330
4386,2020-07-22,8:00 AM,Tamil Nadu,-,-,126670,2626,180643
4387,2020-07-22,8:00 AM,Telengana,-,-,37385,429,47705
4388,2020-07-22,8:00 AM,Tripura,-,-,1926,8,3331
4389,2020-07-22,8:00 AM,Uttarakhand,-,-,3297,55,4849
4390,2020-07-22,8:00 AM,Uttar Pradesh,-,-,31855,1229,53288
4391,2020-07-22,8:00 AM,West Bengal,-,-,28035,1182,47030
4392,2020-07-23,8:00 AM,Andaman and Nicobar Islands,-,-,163,0,221
4393,2020-07-23,8:00 AM,Andhra Pradesh,-,-,32127,823,64713
4394,2020-07-23,8:00 AM,Arunachal Pradesh,-,-,314,3,949
4395,2020-07-23,8:00 AM,Assam,-,-,18033,64,26772
4396,2020-07-23,8:00 AM,Bihar,-,-,19646,217,30369
4397,2020-07-23,8:00 AM,Chandigarh,-,-,526,13,793
4398,2020-07-23,8:00 AM,Chhattisgarh,-,-,4230,29,5968
4399,2020-07-23,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,474,2,733
4400,2020-07-23,8:00 AM,Delhi,-,-,107650,3719,126323
4401,2020-07-23,8:00 AM,Goa,-,-,2541,28,4176
4402,2020-07-23,8:00 AM,Gujarat,-,-,37260,2224,51399
4403,2020-07-23,8:00 AM,Haryana,-,-,21697,372,28186
4404,2020-07-23,8:00 AM,Himachal Pradesh,-,-,1105,11,1725
4405,2020-07-23,8:00 AM,Jammu and Kashmir,-,-,8607,273,15711
4406,2020-07-23,8:00 AM,Jharkhand,-,-,3024,64,6485
4407,2020-07-23,8:00 AM,Karnataka,-,-,27239,1519,75833
4408,2020-07-23,8:00 AM,Kerala,-,-,6162,45,15032
4409,2020-07-23,8:00 AM,Ladakh,-,-,1018,2,1206
4410,2020-07-23,8:00 AM,Madhya Pradesh,-,-,16836,770,24842
4411,2020-07-23,8:00 AM,Maharashtra,-,-,187769,12556,337607
4412,2020-07-23,8:00 AM,Manipur,-,-,1428,0,2060
4413,2020-07-23,8:00 AM,Meghalaya,-,-,77,4,514
4414,2020-07-23,8:00 AM,Mizoram,-,-,179,0,317
4415,2020-07-23,8:00 AM,Nagaland,-,-,486,0,1084
4416,2020-07-23,8:00 AM,Odisha,-,-,13750,108,19835
4417,2020-07-23,8:00 AM,Puducherry,-,-,1369,31,2300
