place_id,name,latitude,longitude,rating,number_of_reviews,affluence,address
ChIJ9yxQk964VTcRSfb1uLcqE3k,Royal Restaurant,23.7195757,90.3905434,4,4080.0,2.0,"44 Lalbagh Rd, Dhaka 1211, Bangladesh"
ChIJlSojRtm4VTcRcY8oe3hR63o,Bhooter Bari Restaurant,23.7198747,90.3883415,4,1931.0,2.0,"32/34/Ka, Lalbagh Road, (Oposite, ঢাকা 1211, Bangladesh"
ChIJ9YO3_by5VTcRwA_LGVv2KY8,Dream Lounge Restaurant,23.7014586,90.4084656,4.1,123.0,,"Rouf Nagar 3 No Ln, Keraniganj, Bangladesh"
ChIJb1nYY665VTcRTaf0oPVC68k,"ZAYAN,S THAI CHINESE INDIAN RESTAURANT & PARTY CENTER",23.6956166,90.3985158,4,16.0,,"Chunkutia, Keraniganj, Bangladesh"
ChIJUUfNi_64VTcRjhj5Ghh7zjw,Hotel Al Razzak Restaurant,23.7183333,90.4086111,3.9,7513.0,2.0,"29/1 North South Road, Below IFSC Bank, Dhaka 1100, Bangladesh"
ChIJd8EcVeK4VTcRufmXopQFeT4,Kolkata Kacchi Ghor,23.7181791,90.4004887,4.2,4308.0,2.0,"14 Abdul Hasnat Rd, Dhaka 1211, Bangladesh"
ChIJVxKNL9q4VTcR4sjtOnwpv7g,Pafin Chinese Restaurant,23.7198719,90.39019639999999,4,328.0,2.0,"Lalbagh Rd, Dhaka, Bangladesh"
ChIJYbwS9aO5VTcR-rmTdaEuX7o,The Red Keep,23.7198504,90.389449,4.3,86.0,,"16 Lalbagh Rd, Dhaka 1211, Bangladesh"
ChIJHaXyfwe5VTcRy-oBf97tVoY,Chourangi Restaurant,23.7063073,90.4124635,4.1,254.0,1.0,"87, North Brook Hall Road, Bangla Bazar Rd, Dhaka 1100, Bangladesh"
ChIJpUsc52G5VTcRqh71RakC9mU,Chanda Hotel & Restaurant,23.7174178,90.39841699999999,4.3,195.0,1.0,"35, 36 Begum Bazar, Dhaka 1211, Bangladesh"
ChIJRR_iv3-5VTcRDyNXqyPHEMQ,Dark House Restaurant,23.7198708,90.38841909999999,3.9,108.0,,"32, 34 ka Lalbagh Rd, Dhaka 1211, Bangladesh"
ChIJ-y-o0B25VTcR32T6RA_dONA,Meetup restaurent & juice Bar,23.7177995,90.40115039999999,3.8,13.0,,"70 Abdul Hasnat Rd, Dhaka 1100, Bangladesh"
ChIJjb7DTAK5VTcR-fMVVcqSCR4,Dhaka Castle Restaurant,23.7129616,90.41168809999999,4.3,7.0,,"42 Johnson Rd, Dhaka 1100, Bangladesh"
ChIJET8W8w-5VTcRhfcFpHuryfc,Khanewala Restaurant,23.7027169,90.4039447,4.3,61.0,,"কেরানীগঞ্জ, Keraniganj, Bangladesh"
ChIJzZ0prOO4VTcRvp8fkqxQ46w,Grand Nawab,23.7183031,90.4003572,4,2953.0,2.0,"Dhaka, Bangladesh"
ChIJz-NPDR65VTcRZf5nRwlQhjE,The Cafe Dhaka Restaurant,23.7125638,90.4114328,3,1.0,,"PC76+2HF, Dhaka, Bangladesh"
ChIJvRHpLFW4VTcRTbCzyYoLhNg,Khan Hotel & Restaurant,23.7139091,90.4144668,4,259.0,,"15, 14 Tipu Sultan Rd, Dhaka 1000, Bangladesh"
ChIJLWAuaTi5VTcRCyxS0xCNNfI,Spice Wiz Buffet Restaurant,23.7033169,90.39827849999999,4.3,10.0,,"P93X+88C, Keraniganj, Bangladesh"
ChIJSSOSr1O5VTcRA5x9LXpekqs,MR. Chef Kitchen,23.7031121,90.3896828,3.6,5.0,,"Jhony Tower, R820, Keraniganj, Bangladesh"
ChIJx50EIzq5VTcRdoAm-nkNZRU,Laboni plus restaurant and party centre,23.6940844,90.3990024,3.3,4.0,,"M9VX+JJJ, Keraniganj, Bangladesh"
ChIJ-VX1ZP64VTcRypwugXniDKE,Al Nasir Restaurant,23.7176486,90.4085414,4,96.0,,"Bangshal Rd, Dhaka, Bangladesh"
ChIJg5wfWf-5VTcRwveVIHB_AKI,Green Leaf Restaurant,23.7198657,90.38848589999999,3.9,57.0,,"32/34/1, kha, Lalbagh Road, Dhaka-1211 Dhaka, ঢাকা 1211, Bangladesh"
ChIJGZVJa7e5VTcRoQCluDgQFRI,Billal Restaurant,23.687305,90.3910367,5,1.0,,"Unnamed Road, Keraniganj, Bangladesh"
ChIJj6UyOLm5VTcRZKQQCI-EIvM,Gopinath Bhojonaloy,23.7119992,90.40843099999999,5,2.0,,"Tanti Bazar, Dhaka 1100, Bangladesh"
ChIJu0NvK-C4VTcRVKK6plLPwRk,Amania Hotel and Restaurant,23.7154999,90.3960125,4,240.0,,"Pragati Avenue, Dhaka 1211, Bangladesh"
ChIJa4ezWC25VTcR6UrcoY4qT5g,Food Hard Restaurant,23.7068368,90.3932789,1,1.0,,"Ground Floor, Maa Mansion Zinzira, Bus Road, Keraniganj Dhaka, কেরানীগঞ্জ 1310, Bangladesh"
ChIJ0e6m-4y5VTcRleJ0Ys58MSM,Mahmud Chacha’s Restaurant,23.7185991,90.3930881,0,,,"64 Horonath Ghosh Rd, Dhaka 1211, Bangladesh"
ChIJ64_hc9m4VTcRw_kcQc11ch0,Royal Castle,23.720048,90.386977,4,1149.0,2.0,"50 Lalbagh Rd, Dhaka 1211, Bangladesh"
ChIJ-3ADbNm4VTcRtv6r3hhWzAU,Kella Kebab & Restaurant,23.7199499,90.3875149,3.8,393.0,2.0,"43, 1 Lalbagh Rd, Dhaka 1211, Bangladesh"
ChIJbaK4uRe5VTcR8KqgdB5HgV4,Laboni Restaurant 3,23.7008477,90.39403799999999,3.8,213.0,,"Keranigoanj Highway Road, Keraniganj, Dhaka, Bangladesh"
ChIJ1616i6q5VTcRyP-Aldb7x7c,Food lovers cafe & restaurant,23.7110271,90.3790839,4.5,4.0,,"Kamrangir car, Dhaka, Bangladesh"
ChIJ19dxJQG5VTcRYWLWajzYdvY,Sen Hotel & Restaurant,23.7099828,90.4084266,4,79.0,1.0,"Shankhari Bazar Road, Dhaka, Bangladesh"
ChIJ8Y6OEOi5VTcRr3-aVBXApuA,New Red Chilli Restaurant,23.7001307,90.3807075,3.3,4.0,,"Amirabag,Badam gachtala, Zinzira,keraniganj,Dhaka, Bangladesh.(Keraniganj-Dohar - Sreenagar, Road, কেরানীগঞ্জ, Bangladesh"
ChIJzagjFAS5VTcRhfE9CZju5Jk,Janani Hotel & Restaurant,23.7080046,90.40690719999999,3.9,10.0,,"Near Ahsan Monjil Jadughar Gate, Islampur, Dhaka 1100, Bangladesh"
ChIJe1vMu4G5VTcRm4vVLz4VXSU,Bhooter Bari Zinzira,23.7059361,90.39161319999999,4.1,199.0,,"Zinzira, Keraniganj 1310, Bangladesh"
ChIJW4FQjgC5VTcRZbKfJpBL7Cc,Motijheel Gharwa Hotel and Restaurant,23.7115699,90.4117459,3.8,1054.0,,"Johnson Rd, Dhaka, Bangladesh"
ChIJterjURe5VTcRgyJ3pKSttbY,Khabar Bari Restaurant,23.7025447,90.3980378,4.3,3.0,,"Hasan Market, Bridge Road, Aganagor, Kadomtoly, South Keraniganj, Dhaka 1310, Bangladesh"
ChIJL__yXhe5VTcRsRPOgAKusNE,Food Lover Restaurant,23.7030046,90.397381,3.6,7.0,,"P93W+6X2, Dhaka 1310, Bangladesh"
ChIJjYm0YtS5VTcRKfEKKhJT5qI,Cheap and Best Restaurant & Mashallah Kabab,23.7203403,90.39824,4.3,153.0,,"P9CX+47Q, Dhaka, Bangladesh"
ChIJGfFebvO5VTcR1Lj-HBCdsi8,Suruchi Restaurant,23.7122041,90.38044259999999,3,1.0,,"P96J+V5P, Dhaka, Bangladesh"
ChIJk9wfD3y5VTcRLRdWueNShRI,Shefa Restaurant,23.6965945,90.399316,4,3.0,,"Bijoy Tower, Chunkutia Chowrasta, ঢাকা 1310, Bangladesh"
ChIJ5ZmvF9y5VTcRDDhs8tKlpIc,Blue Hill Thai & Chinese Restaurant,23.7204406,90.40788649999999,4.2,56.0,,"110 Haji Osman Gani Rd, Dhaka 1000, Bangladesh"
ChIJRbU2Gvm5VTcRmL_PVVM9DKk,Doraemon Restaurant,23.7198539,90.3885365,5,1.0,,"32 Lalbagh Rd, Dhaka 1211, Bangladesh"
ChIJt-9h-vm5VTcRo_TF79GolpY,Hotel Twin Tower & Restaurant - 3,23.7015281,90.4075709,4.5,2.0,,"Oli Nagar Market Rd, Keraniganj, Bangladesh"
ChIJO1mZY6q5VTcRj2pwag73Vxo,Bismillah Hotel & Restaurant,23.7117951,90.41323949999999,3.8,219.0,1.0,"নাসিরুদ্দিন সর্দার লেন, Dhaka, Bangladesh"
ChIJF8N6ET25VTcRPH6ep690czQ,New Bismillah Restaurant,23.7012818,90.3921701,3.6,9.0,,"Bondho Dakpara Chowrastha, Keraniganj Highway, Dhaka 1310, Bangladesh"
ChIJGx6ZN365VTcRCGeYxljKD40,Bashori Restaurant,23.7012419,90.39523760000002,3.5,21.0,,"Mona Trade Center, ঢাকা 1310, Bangladesh"
ChIJV7-tiLu5VTcRYyLGlvrzn08,Coffee Coockers7 Restaurant,23.7206776,90.40975309999999,4.5,13.0,,"TCB Bhaban, ঢাকা, Bangladesh"
ChIJxfb4_D25VTcRzbEbwe_Fbbg,Bismillah Hotel & Restaurant,23.6975632,90.393225,3.7,10.0,,"East Chrail, Chrail Club Road, Golam Bazar Road, Keraniganj, Dhaka 1310, Bangladesh"
ChIJL-YWbAC5VTcRYxhI3sdNcbY,Al Islam Restaurant,23.7133038,90.41182359999999,3.7,42.0,,"Johnson Rd, Dhaka, Bangladesh"
ChIJQVMccXS5VTcRNVffdFNfPcg,Shah Jalal Hotel & Restaurant,23.6953786,90.4047494,0,,,"Baitul Falah Mosjid Rd, Dhaka 1310, Bangladesh"
ChIJUUNeYVS4VTcRqiZchtqZJrc,UniCafe Restaurant & Fun,23.7185105,90.416259,4.1,664.0,2.0,"36 Rankin St, Dhaka, Bangladesh"
ChIJnXyKYAC5VTcRxV9rkUAkJDc,Khabar Dabar Restaurant,23.712634,90.41141589999999,4,3.0,,"PC76+3H3, Dhaka, Bangladesh"
ChIJ1-xuuOC5VTcRdSsESNlvV4w,"Zayan's thai, chinese, indian restaurant & party center",23.6930845,90.40732820000001,2.3,3.0,,"Chunkutia Muslim Nagar Rd, Keraniganj, Bangladesh"
ChIJNwdV7wC5VTcRh__ZifV8YOQ,Rasel Biryani House And Restaurant,23.7110624,90.41082729999999,4,15.0,,"15, Court House Street, Dhaka Bar Association, Dhaka 1100, Bangladesh"
ChIJqRC3BO-5VTcR_3bF-06xw-o,Basanti Plus Mini Chinese Restaurant,23.6949376,90.39871769999999,4,3.0,,"M9VX+XFG, Keraniganj, Bangladesh"
ChIJZdxSxbS5VTcRVIa7wyC9xyk,Al-Karim Hotel and restaurant,23.7024897,90.4086758,4,3.0,,"Telghat Rd, Keraniganj, Bangladesh"
ChIJ44U-odi5VTcRWNz7kXOwXgM,Sikder Hotel & Restaurant,23.7128907,90.39818199999999,4,2.0,,"18 Isshar Chandra Shil Bahadur Street, Dhaka 1100, Bangladesh"
ChIJP6XUgau5VTcRp9hGf1BmH8M,Melting Pot,23.737425,90.377314,4.1,147.0,,"Shimanto Shomvar Level#9, Shop#10, Dhaka 1205, Bangladesh"
ChIJJZ8BwGa5VTcR-Xh3UMavzA4,Green House Restaurant And Convention Hall,23.736934,90.38633,4.3,796.0,,"Address: 25, Elephant Road (Beside Eastern Mollika Shopping Complex) Dhaka, Bangladesh, ঢাকা 1205, Bangladesh"
ChIJ8weOZHm5VTcRBWltb1hl_d4,"Elements Restaurant, InterContinental Dhaka",23.7405591,90.39655929999999,4.6,462.0,,"1 Minto Rd, Dhaka, Bangladesh"
ChIJ9d0FthHHVTcRwigQXnAC4ag,Tony Roma's,23.7475908,90.3706464,4.4,994.0,,"754/B, 2nd Floor, Satmasjid Road, 12/A Dhanmondi Residential Area, ঢাকা 1205, Bangladesh"
ChIJ4RhgND25VTcR14CCxno5J1E,Jajumang Restaurant,23.7568601,90.39351889999999,4.7,15.0,,"178,East Tejturi Bazar 1215, Dhaka 1215, Bangladesh"
ChIJW1pRS7W4VTcRFwcdCcCsOeo,Paprika Restaurant,23.7404674,90.3747116,4.1,783.0,2.0,"House No 55, Road No 4A, Saatmasjid Road, Dhanmondi, Dhaka 1209, Bangladesh"
ChIJt66qTc-4VTcRmmpCMq5VB08,Sizzlers,23.7328716,90.38351829999999,4,318.0,2.0,"New Market Inside Rd, Dhaka 1205, Bangladesh"
ChIJZ0lGy6G_VTcRDVS9aHtM5C0,Shakib's 75 Restaurant,23.7459997,90.3712419,4.3,342.0,,"Ruapyan ZR Plaza, Level 9, Satmasjid Road, Road 9/A, House 46 Dhaka, ঢাকা 1209, Bangladesh"
ChIJyeXbB7e4VTcReegXCJ9vuIY,Adda Restaurant,23.7417534,90.3824807,4,1935.0,2.0,"House#8,Road#4, Dhaka 1209, Bangladesh"
ChIJme6QE0y_VTcRQGdI1IIOJEQ,Hangout Restaurant,23.7459584,90.3712285,3.9,860.0,2.0,"R Plaza, H.No 746, level 11, Rupayan Z (Old - 9/a), Satmasjid Road, 1209 Rd No 19, Dhaka 1205, Bangladesh"
ChIJtWEuuxu_VTcREHNNW4bF63c,Izakaya,23.7475403,90.3699268,4.5,1116.0,3.0,"Green Rawshanara Tower (Level – 9) 755, Satmasjid Road, C/A, Dhaka 1205, Bangladesh"
ChIJX5YFlba4VTcRiZfdP-3_GHE,Kabab Village Restaurant,23.7434017,90.380477,4.2,473.0,2.0,"6 Dhanmondi Lake Rd, Dhaka 1205, Bangladesh"
ChIJ48Y8gJi4VTcRarv28KtnKq8,Sopnil Restaurant স্বপ্নীল রেস্তোরাঁ,23.7539625,90.39369429999999,4.2,13.0,,"Q93V+HFP, Dhaka 1215, Bangladesh"
ChIJwyDGD965VTcR6d1qVcDIEe8,Chef Urbana Restaurant,23.738935,90.39383819999999,4.3,52.0,,"2, 4 Mymensingh Ln, Dhaka 1000, Bangladesh"
ChIJXz3XMV_HVTcRK6t2-UlfFYs,Thai Chi Restaurant & Cafe,23.7647457,90.38962549999999,4.1,3883.0,2.0,"Bijay Sarani Rangs Bhaban, Level 7, 117/A, Puraton Biman Bondor Sarak,Dhaka 1216, Dhaka 1216, Bangladesh"
ChIJDxHojsa4VTcRERVlED2KW4Y,Mama Hotel & Restaurant,23.7340026,90.3869505,4.2,1223.0,1.0,"Shop No.: 3 Gawsol Azam Market, Dhaka 1205, Bangladesh"
ChIJm5eVLaO4VTcRtUH338bL6QM,Tongue and Tummy Restaurant,23.7511556,90.39079790000001,3.9,180.0,,"Q92R+F87, Dhaka 1215, Bangladesh"
ChIJAU2iKaW4VTcRf3vCJlsp5l4,Roosters Peri Peri-Panthapath,23.7515117,90.38654339999999,4.1,544.0,2.0,"57/12, Sonargon Plaza, East Rajabazar, Beside Pantopath Signal West Panthapath Shonargaon Plaza Dhaka, Dhaka 1205, Bangladesh"
ChIJaRVKtwW5VTcRhMSbftswkeM,S'MORES CAFE & RESTAURANT,23.7387884,90.3788204,4,888.0,2.0,"28, 20 Road No. 2, Dhaka 1205, Bangladesh"
ChIJlTtvEFm_VTcRwnbUygHt4nU,Cheez Dhanmondi,23.7446619,90.3720769,4.3,842.0,2.0,"2nd Floor, Rangs KB Square, 736 সাতমসজিদ সড়ক, ঢাকা 1205, Bangladesh"
ChIJKbZ_PUy_VTcR98nWLmXHvYQ,Cilantro,23.7465029,90.37067069999999,4.1,,2.0,"49 Satmasjid Road, Dhaka 1209, Bangladesh"
ChIJAysJE7G4VTcRoBsHSoq1mYw,The Courtyard at Park Heights,23.7467279,90.38056990000001,4.4,1428.0,2.0,"Road No. 9, House -2, Dhaka 1205, Bangladesh"
ChIJr_ab94q4VTcRMTO0qlPN5lg,Western Grill,23.7448761,90.38219699999999,4.2,145.0,,"Rupayan Khan Plaza, House No-18 (New), 500/A (Old, 12th Floor, Road-7 মিরপুর সড়ক, ঢাকা 1205, Bangladesh"
ChIJFY9GRq24VTcRZJDZToO5RGw,Uthan Cafe n Restaurant,23.752237,90.3754658,4,552.0,2.0,"House-19, Ground Floor, Road No 12, Dhanmondi, Dhaka 1209, Bangladesh"
ChIJRwVSaaG4VTcRRUM2TK5t_Nw,Sky restaurant,23.7578913,90.3905661,4,121.0,,"Babul Tower, 67 Kazi Nazrul Islam Avenue, Farmgate, Tejgaon, Dhaka 1215, Bangladesh"
ChIJNwjmp8q4VTcRxVCb9Pb8fvQ,Sultan's Dine Dhanmondi,23.7389696,90.3754285,4.3,15622.0,2.0,"Green Akshay Plaza 1st Floor Satmasjid Road 146/G (Old), 59 (New, ঢাকা 1209, Bangladesh"
ChIJCc7t-Ze4VTcRQCOUgxsLFEg,Rainy Roof Restaurant & Café,23.7506043,90.39404019999999,4.5,185.0,,"12th Floor, Bangladesh Textile Mills Corporation Bhaban, 7-9 Kawran Bazar Rd, Dhaka 1215, Bangladesh"
ChIJKyYGoK24VTcRJ3SpiFqi8P8,Santoor Restaurant,23.7517218,90.377679,4.1,1643.0,2.0,"House no. 2, Road No 32, Mirpur Rd, Dhaka 1209, Bangladesh"
ChIJQ7OmTr-4VTcRDoSkk3vb--I,Xian Restaurant,23.7400313,90.38950799999999,4,1132.0,2.0,"212 New Elephant Rd, Dhaka 1205, Bangladesh"
ChIJyxCeMru4VTcRoM1Xy0oe2p8,Green Chilli Restaurant,23.7507885,90.3871987,4.1,116.0,,"A, 70 Panthapath, Dhaka 1205, Bangladesh"
ChIJc5PKwRO_VTcRckKd5zJQi90,Spicy Ramna Restaurant,23.7462448,90.3716439,4.2,2204.0,2.0,"Imperial Amin Ahmed Center House # 54 Road # 10/A, Satmasjid Road, Dhaka 1209, Bangladesh"
ChIJaTRgabG4VTcR9OyuWoHqZL4,Xinxian Restaurant,23.7456098,90.38434839999999,4.1,3521.0,2.0,"House no. 7, Road no. 8, Dhanmondi, Dhaka 1205, Bangladesh"
ChIJ95L_aJG4VTcRiZRLYpjjv88,Sung Garden,23.7459943,90.3996344,4.1,337.0,2.0,"Old Eskaton, Dhaka, Bangladesh"
ChIJA1dliJe4VTcRJhPHR4l0WiE,Cookers7 Restaurant,23.7509142,90.3955198,4.3,177.0,2.0,"33, Kazi Nazrul Islam Avenue, VIP Road, Karwan Bazar, Opposite NTV & T.K Bhaban, Dhaka 1215, Bangladesh"
ChIJQcDERq64VTcRrfsL7d1Fcog,UniCafe Restaurant & Fun,23.752715,90.38107199999999,4.1,1370.0,2.0,"55-2, Bir Uttam Kazi Nuruzzaman Sarak, West Panthapath, Level-2, Union Heights, beside square hospital, Dhaka 1205, Bangladesh"
ChIJhS4aLE6_VTcR4_KWGnzBxWA,Mazeda Cafe and Restaurant,23.7505074,90.36803929999999,4,119.0,,"Nizam Shankar Plaza, Sat Masjid Road, Ground Floor, Dhanmondi, Dhaka 1209, Bangladesh"
ChIJMyQCCLe4VTcRddSl-3iRMoA,Royal Buffet Restaurant,23.7420066,90.38248569999999,3.9,1695.0,2.0,"House#8/A, Road#4, Royal Palaza (5th Floor), মিরপুর সড়ক, ঢাকা 1205, Bangladesh"
ChIJrSi7V6K4VTcRvZCO3sia9TU,ASHIANA RESTAURANT AND CONFERENCE CENTER,23.754369,90.3917824,4.1,212.0,2.0,"94 Kazi Nazrul Islam Ave, Dhaka 1215, Bangladesh"
ChIJXQ3mcEy_VTcR3dZYDtGfv8U,Dream Star Cafe & Restaurant,23.7476156,90.3708321,4.2,18.0,,"Road No. 12A, Dhaka 1205, Bangladesh"
ChIJZXxoT1O_VTcRPEmyNswSIMQ,Xenial Restaurant,23.756109,90.3744713,4,1334.0,2.0,"House no: 88, 365 রোড নং ২৭, Dhaka 1209, Bangladesh"
ChIJLcUndMq4VTcREhNYYBhM91g,Ulta Voot The Restaurant,23.7388,90.37809999999999,3.9,623.0,2.0,"House 36 Road No. 2, Dhaka 1205, Bangladesh"
ChIJI-GPlb24VTcR1oSUWRU1QnA,Alam Restaurant And Mini Chinese,23.7461715,90.3924499,3.9,357.0,,"Nowakali Manjil, Kathal Bagan Sonargaon Road Kalabagan, 3000/5, Dhaka 1205, Bangladesh"
ChIJ-SlxkK6_VTcRhsfGn6-KexU,Pizza Inn Dhanmondi,23.7498586,90.36866379999999,4.1,1674.0,2.0,"67, Navana GH Heights, সাতমসজিদ সড়ক, ঢাকা 1209, Bangladesh"
ChIJ72b1xVG_VTcR6xXhoyCFUh8,Xindian Restaurant,23.7518866,90.36848119999999,4,3605.0,2.0,"House No.55, 55/A (New), 273 (Old) Road No.: 16 (New), 27(Old, 55/1 Rd No. 27, Dhaka 1209, Bangladesh"
ChIJAVC-SMO5VTcRXlEZL6COUuI,Cafe 5 elephant,23.7418341,90.3911938,4.1,204.0,,"156 S Kamruzzaman Sharani Rd, Dhaka 1205, Bangladesh"
ChIJH9iTKka5VTcRq_jB7CmatJs,Food Lab - Dhanmondi,23.7413201,90.38312970000001,4.7,17.0,,"Level - 2, House - 5 Rd No 4, Dhaka 1205, Bangladesh"
ChIJxcWpQ3q_VTcRB7egwdz57N0,Dosai restaurant,23.7530292,90.36927179999999,4,38.0,,"house 46, 46 Rd No. 27, Dhaka 1209, Bangladesh"
ChIJ90N_0VG_VTcRnO4r_0aCpQ4,Four Seasons Restaurant,23.7514996,90.3680918,4.1,3179.0,2.0,"59/A, Satmasjid Road, Road No: 16(New) 27(Old Dhaka, ঢাকা 1209, Bangladesh"
ChIJ1e34yqK5VTcRnUutYWUsrHk,Restaurant Frypan,23.7467533,90.3857783,3.9,16.0,,"33/1, 33, Green mart Market, Shop: 203, গ্রীন রোড, ঢাকা 1205, Bangladesh"
ChIJj6R_7r24VTcRij5-g3DpelQ,Golden Chimney Restaurant,23.7460484,90.3928638,4,880.0,2.0,"12, 1st & 2nd Floor, Sonartori Tower, Bir Uttam CR Dutta Rd, Dhaka 1000, Bangladesh"
ChIJQWShbZa4VTcRMlR2dQc-wk0,The Green Lounge,23.7457654,90.3953207,4.3,3093.0,3.0,"18th Floor, Rupayan Trade Center, 114 Kazi Nazrul Islam Ave, Dhaka 1000, Bangladesh"
ChIJ9_0TOrq_VTcRm8HiA6e0cSI,BD Restaurant,23.7593411,90.36414309999999,0,,,"12 Azam Rd, Dhaka 1207, Bangladesh"
ChIJ3YQF4Cu5VTcRObsk4_NHVHo,Restaurant,23.7402244,90.3753114,5,1.0,,"P9RG+34M, Dhaka 1205, Bangladesh"
ChIJnXJts4C5VTcRno2-SfKYPRQ,Kostori Chiyanir Restaurant,23.7569624,90.38972029999999,0,,,"Q94Q+QVQ, Dhaka 1215, Bangladesh"
ChIJY-1U2RG_VTcRkwNvmZPEIXg,Olivia restaurant,23.7446818,90.3721106,3.2,9.0,,"Rangs KB Square, 736 Satmasjid Road, Dhaka 1205, Bangladesh"
ChIJHZPJyL-_VTcRY2lIuNZAU1Q,Kasturi Restaurant,23.747385,90.37082330000001,4.3,4.0,,"House 99 Satmasjid Road, Dhaka 1207, Bangladesh"
ChIJV12ihku_VTcRidFT79xmENY,Ozong Restaurant,23.744647,90.372118,3.8,324.0,2.0,"K.B. Rangs Square, 2nd Floor, 49/A Satmasjid Road, Dhanmondi, Opposite To Kakoli High School, Dhaka 1209, Bangladesh"
ChIJSVZc-Xq_VTcRizH6CZNz-Is,Willow Restaurant,23.7446833,90.3721283,4,1.0,,"49a Satmasjid Road, Dhaka 1209, Bangladesh"
ChIJmzqdIgm5VTcRWfhe2aoVRjI,Khandani Voj Restaurant,23.7558729,90.3894804,3.8,18.0,,"78 Green Rd, Dhaka 1215, Bangladesh"
ChIJCWMqMrq5VTcRnvcDcrwh9l0,Onunishu best bangla restaurant at dhanmondi in dhaka,23.7482385,90.3893119,0,,,"P9XQ+7PV, Dhaka 1205, Bangladesh"
ChIJ1YWJiH_BVTcRbQ4hjztOPS4,Safe & Savory - Kebab & Restaurant,23.8062601,90.37321039999999,5,17.0,,"Plot#31, Section#10, Main Road#1, Senpara Parbata Opposite of Hoper Goli, Near to BRTA, ঢাকা 1216, Bangladesh"
ChIJtV6eiAvHVTcRCxBoKR6ibfE,Yum Cha District,23.7901743,90.40805329999999,4.5,2814.0,2.0,"House 25, 2nd Floor, BFC Building, Rd No. 11, Dhaka 1213, Bangladesh"
ChIJw3fyh3bHVTcRw-NDThRD2IM,Shuruchi Restaurant,23.7799379,90.4100971,4.5,49.0,,"Fourth Floor Brac Inn, ঢাকা 1212, Bangladesh"
ChIJIazWTRPBVTcRegLQcmJ80E4,Safe & Savory - Kebab & Restaurant,23.7944082,90.3812073,4.5,76.0,2.0,"West Shewrapara, Dhaka, Bangladesh"
ChIJla1XONjHVTcRqpP4wjNbjPQ,লং রেস্তোরা Long Restaurants,23.7810106,90.4081571,3.8,54.0,1.0,"Dhaka 1212, Bangladesh"
ChIJp0-csQ7HVTcRKm_H0rMnNrQ,Lucknow Dhaka,23.7932535,90.40918339999999,4.2,1432.0,3.0,"E, 60 Kemal Ataturk Avenue, Dhaka 1213, Bangladesh"
ChIJj6TJHu7HVTcR5Qa18Wv6AWI,Meat Theory,23.7910583,90.4016566,4.4,603.0,,"Classic, Tower (Level 3), House, 1 Road 11, ঢাকা 1212, Bangladesh"
ChIJjd2w_BHHVTcRSDDeKUZIXKk,Star Kebab & Restaurant,23.7932198,90.40288459999999,4.2,16992.0,2.0,"House-15 Rd no. 17, Block- C, Dhaka 1213, Bangladesh"
ChIJw9chqSHHVTcRRWJJ38mzsRo,"Tribeni Restaurant, Dhaka.",23.8068259,90.3916119,4.2,1760.0,2.0,"Near Nirjhor R/A Opposite Army Head Quarter, ঢাকা 1206, Bangladesh"
ChIJD-LJDhLHVTcRlRlxntfUiYg,Takeout Banani,23.7931073,90.40574869999999,4.4,5433.0,2.0,"Plot No. 35, Abedin Tower, 1st Floor, Road No 17, কামাল আতাতুর্ক এভিনিউ, ঢাকা 1213, Bangladesh"
ChIJ0bZSl07HVTcRhDLyaaGq5hA,Zaytun Restaurant,23.778819,90.38020809999999,3.9,974.0,2.0,"Begum Rokeya Avenue, Opposite IDB Bhaban, Inside Bangladesh Air Force Museum, Agargaon, Dhaka 1207, Bangladesh"
ChIJsYJFWHHHVTcR6EUrryBAfLE,Cinnamon Restaurant,23.7801144,90.4067648,3.9,427.0,2.0,"Mohakhali, Dhaka 1212, Bangladesh"
ChIJbza9VzTHVTcRSb9-4U-32Ug,HEXA Dine - Restaurant & Café,23.7919289,90.40621659999999,4.3,334.0,,"House: 34 (1st Floor), Green Regency, Road No: 10, Block- D, ঢাকা 1213, Bangladesh"
ChIJobK6IQzHVTcRImyq80qZIYc,Rok Cafe,23.792266,90.40661209999999,3.9,22.0,,"House- 23, Road- 10, Block- F, Dhaka 1213, Bangladesh"
ChIJabTu-PDHVTcROi_6YJ8kMeg,Jadu Bangla Restaurant,23.7907094,90.40119589999999,4.1,249.0,1.0,"House 10, Road, 4 Block # F, ঢাকা 1213, Bangladesh"
ChIJBYNHeQjHVTcRYwLta8_Ucxs,Goong The Castle,23.7972916,90.41044500000001,4.4,537.0,3.0,"House no: 88, 12/B Rd No. 50, Dhaka 1212, Bangladesh"
ChIJTQKpjfPHVTcRChIQVYZzTSA,RAOWA Club Restaurant,23.7778345,90.3956443,4.7,22.0,,"Q9HW+47J, Dhaka 1212, Bangladesh"
ChIJx3gDiQ7HVTcRYluz6bX9I5c,Bukhara Restaurant,23.7935901,90.4056861,4.2,712.0,,"17th Floor, Iqbal Center, 42 Kemal Ataturk Ave, Dhaka 1213, Bangladesh"
ChIJp9j7vgvHVTcRNAmQHlX8ykA,Chows,23.7911315,90.4094666,4.2,821.0,4.0,"6 Rd No. 19/A, Dhaka 1212, Bangladesh"
