Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,,,,
Aloft Chennai Omr - It Expressway,,"Facilities: Modern; Value: Inexpensive; Service: Go the extra mile; Cleanliness: Delightful; 
overall excellent in location for price.",3,80,,,,
Aloft Chennai Omr - It Expressway,very good,"Really so good
The quality of food has to be taken care of",3,80,,,,
Le Royal Méridien Chennai,Wow...Awesome experience,It was great pleasant and memorable experience for me during the stay at Le Royal Meridien Chennai. The staff and crew are very professional and friendly. Special thanks to the the manager who helped me in celebrating my specie day here at the Hotel.,3,100,,,,
Le Royal Méridien Chennai,"Was a pleasant stay, everything was super good !!!","Was a very pleasant stay, everything was super good from rooms to staffs to ambiance, food so forth !!!",3,100,,,,
Le Royal Méridien Chennai,An economical hotel,Though hotel offers 24 hour stay for make my trip booking it is 12 noon highly objectionable. The price appears to be high for make my trip guests. Please contact them to remove the discrimination to make booking through make my trip more economical.,3,86,,,,
Le Royal Méridien Chennai,,"Not quite like a 5 star experience , It is barely at a 3 star standard at present. Needs to do a lot of Improvement",2,60,,,,
Le Royal Méridien Chennai,,"It was a nice staying here at this hotel

I would stay at this hotel next time but I was annoyed that I had to pay for wifi service",2,60,,,,
Le Royal Méridien Chennai,No cooperation of staff,"As we had booked hotel for different date by mistake and requested for prepone the booking for which MakeMyTrip has well accepted, but on personal visit request also Hotel Staff didn't supported.for which spent almost 1hour over phone with MakeMyTrip executive and in the hotel reception.",1,29,,,,
Le Royal Méridien Chennai,No consideration for regular customers,"When I checked in last time, the service I received is very horrible. We stayed 2 person in a room. When we asked for water, they are on chargeable basis. Also @ nyte when we ordered food, they confirmed food is available and after half and hr i. e by 11:00 they are telling that, kitchen is closed. Food is not available. I",2,43,,,,
Le Royal Méridien Chennai,Conversation was not that much,I had visited this hotel for official trip. The food quality was good. The activity was not available at the hotel. All amenities were provided in the room. The behaviour of staff’s was good in this hotel. I would not recommend this hotel for upcoming travellers. I don’t have any suggestion for this hotel.,2,57,,,,
Le Royal Méridien Chennai,Below par hotel,"Our stay at the hotel was very disappointing, on arrival the wifi was not working. The toilets are smaller than the cupboards. No other facility is available and cleanliness is also bad. The service for breakfast is great though and I appreciate that but for the rest I guess it was all a waste and unpleasant stay.",2,43,,,,
Le Royal Méridien Chennai,Good hospitality and value for money,Located centrally. Value for money. I should specially appreciate Mr. Prabhakar at restaurant for breakfast. Superb service. I definitely like to stay again. I will recommend superior rooms which are really awesome. Good hospitality and front office response is good.,3,86,,,,
Le Royal Méridien Chennai,Good location but not good hotel to stay with family,"I have stayed in this hotel for a day but experienced very bad. The rooms are very small and not spacious and comfortable. The look from outside is good, but not hygienic one. Breakfast complementary but there is no variety available. The price is so high, but not worthy to stay. Can find a good hotel in the same surrounding at same cost. Overall, not so good experience with this hotel.",2,43,,,,
Le Royal Méridien Chennai,Helpful front desk staff,"My flight to Chennai arrived in the middle of the night and I got to the hotel about 5.30am, realising I couldn't get into my room until midday. However the guy at the front desk let me have the room at 8am which I greatly appreciated.",3,80,,,,
Le Royal Méridien Chennai,Centrally located and delicious breakfast,It was nice experience of stay in hotel. Hotel is located at the heart of the city. Very close to the railway station and bus stand so it will save time & money. Complementary breakfast was delicious. Recommended for stay for business /leisure / to see the city.,3,86,,,,
Le Royal Méridien Chennai,awesome,"this is very good and decent place in chennai, near airport.. all set when i have arrived. thanks much. will come back again )",3,100,,,,
Le Royal Méridien Chennai,I never stay back here.,There are lot of hidden charges in this hotel. I ended up paying around 50 % extra above the room rate in addition to the tax. I never stay back here.,1,20,,,,
Le Royal Méridien Chennai,Good rest,Very near to airport. Staff are polite/,3,100,,,,
Le Royal Méridien Chennai,Nice lobby awful rooms,"Do not book this hotel. Got the worst room I have ever seen in a 5 star hotel in India

In the new room the faucet was loose and was ready to fall off

Avoid this hotel",1,20,,,,
Le Royal Méridien Chennai,its a good hotel,"The hotel was almost k.The staff peple were responsible with their duties.All are doing there joke upto the mark,But only few buggs,Overall the room are well ventilated amd could find few more things that are not much used.Overall i feel good with this.Rooms are not that much clean.I enjoyed your hotel company but not that much.Overall i hope its a gud time in ur hotel",3,65,,,,
Le Royal Méridien Chennai,,The carpet in the rooms and corridor need upgrade. Trash cans are full of rust and have holes in the bottom.,2,60,,,,
Le Royal Méridien Chennai,"Superb staff, spa and food!","Superb staff, great food and amazing spa treatment. Love the lobby. Rooms are super spacious but needs a little brighter lights and more plug points. I was upgraded to a large room and my friends were in a different hotel and their room was modern but very small.",3,100,,,,
Le Royal Méridien Chennai,,Cockroaches in the bathroom! Decent food and service.,1,40,,,,
Le Royal Méridien Chennai,PRAKAASHA,THE APPEARANCE IS GOOD AND THE STAFF CO-OPERATION ARE VERY GOOD. AND THE FOOD NEEDS TO BE IMPROVED A LOT. ROOM SERVICE SHOULD BE IMPROVED WE HAD A PROBLEM WITH TV BUT THE MAINTENANCE DEPARTMENT COULD NOT ATTEND ON TIME SO I AM NOT HAPPY WITH THIS. THE QUALITY OF THE SERVICE IN THE FRONT DESK ALSO NEED TO IMPROVE.,2,57,,,,
Le Royal Méridien Chennai,Can't imagine it's a Starwood Hotel,"Shabby, musty rooms with cracked mirrors & washbasin. A rusted in-room electric kettle and an in-room controller that is on perpetual date 14 June.",1,20,,,,
Le Royal Méridien Chennai,good,very good hotel at a nice location.service is good and view are adorable.rooms are good and service is also very good.food is ok. staff are friendly.must visit this hotel once.welcome drink and staff behaviour was good.room service was also good.i like to visit this hotel once again in future.,3,71,,,,
Le Royal Méridien Chennai,A hotel with good service,"The comfort Inn is really a comfortable hotel for the tourist's, it was amazing to stay in that hotel actually! Overall the infrastructure of the hotel was excellent and I am excited to stay there for the best service that they have done for me with group! I'm sure that I would like to be there for some other time.",3,71,,,,
Le Royal Méridien Chennai,Awesome rooms and facilities,"We usually visit Bangalore once in every six months and we prefer comfort while staying for we always choose Comfort Inn which has good reception. Rooms are awesome with maximum facility. In a place like Bangalore, it is very difficult to get parking space but we get good parking lot. Restaurant is good, not much expensive. Overall, rating is very good.",3,86,,,,
Le Royal Méridien Chennai,Good room maintenance and food, Value for money,"The room maintenance was very good they were changing the bedspreads daily. The room facilities were AC, TV and other normal facilities and unlimited WiFi connectivity. Complimentary breakfast, dinner and welcome drink provided and also a bar facility at night. The food is very good and especially chicken items were good. It is economical hotel and worth paying for the hotel.",3,71,,,
Le Royal Méridien Chennai,"""Comfort at Reasonable Prize""!!!!!","I have stayed in Hotel Comfort Inn for couple of days. Its a very good facility in the heart of the city suitable for stay with family at reasonable rate. facilities and other arrangements are value for money. The have disciplined room service system. Lift facility is available. Overall, It was a nice experience for me at Hotel Comfort Inn, Bangalore",3,86,,,,
Le Royal Méridien Chennai,Excellent Place to stay with family,Everything was good and it was a peaceful stay. Food was extraordinary. Rooms are very clean and services were good as well.,3,80,,,,
Le Royal Méridien Chennai,A good option in Chennai,This is a good option for business travelers in Chennai. It would have been even better if they had provided free airport pick up and drop off like Radisson,3,80,,,,
Clarion Hotel President,,"Hotel facilities are good, Staff at reception poor",2,60,,,,
Clarion Hotel President,Spacious rooms unlike other 3 star hotels,Spacious rooms and good breakfast buffet. Pool is small. Beach facing rooms . Overall we had good stay,3,80,,,,
Clarion Hotel President,,"Bathrooms were not cleaned, Towels were old and dirty",1,40,,,,
Clarion Hotel President,Nice hotel at busy part of city,"Hotel was clean, reception was welcoming though not courteous enough. Had to wait a lot for check out. Rooms were well furnished.
Breakfast menu was good and was tasty. All in all a good stay for short visit where you don't have to rely heavily on staff.",3,80,,,,
Clarion Hotel President,Double Charges,"I Booked a room with two twins.  I tried daily to get the twin beds; I was told they would call me repeatedly. No one called.    
The room was never vacuumed and they ran out of towels.
When I checked out they charged me taxes even though I paid for the rooms through Expedia. Now I have to be reimbursed for the double room taxes I paid.  This stay was difficult.",1,40,,,,
Clarion Hotel President,,Hotel is Decent. The buffet quality and options has depreciated for the worse.,2,60,,,,
Clarion Hotel President,Value 2 Money,excellent,3,100,,,,
Clarion Hotel President,"Efficient, functional, cozy place!","Efficient, functional hotel. Linen is clean but worn-off.  Staff is courteous and helpful but less than elegant. Slight change in the attitude of the property can make this place outstanding!",2,60,,,,
Clarion Hotel President,Quite a functional place for brief business visit.,Functional. Not luxurious but quite efficient.,3,80,,,,
Clarion Hotel President,Sunny R&R in Chennai,"Easy walking distance to Mall with Cinema. Not many restaurants nearby, but fortunately the buffets at the hotel were very nice. No complaints. I would stay there again.",3,80,,,,
Clarion Hotel President,,"Value: Great deal; 
No",3,100,,,,
The Ambassador Pallava,Very old and dated hotel,"This was an unexpected horrible stay at this hotel. There was drilling going on all day on the roof due to construction work, there was a Bollywood movie set going on all day for three days that made movement in the hotel a pain, the hotel smelt musty and damp and the floors were sticky. The choice of food for non chilli eaters was non existent. I checked out and moved to a much better hotel.",1,40,,,,
The Ambassador Pallava,Overall good,Ac only in one mode. Can't adjust temp. House keeping has to improve. Lunch is really limited .curries not enough for provided food. Strange...,3,80,,,,
The Ambassador Pallava,Convenient hotel with excellent food,"The Ambassador Pallava was close to where I had meetings and unexpectedly close to attractions like the national art museum. The property is beginning to show its age, but the food and service were excellent.",3,100,,,,
The Ambassador Pallava,My home away from home,"I always stay here during my visits to Chennai and did so this time too.
All the staff from the door man, reception, concierge, house keeping, restaurant to the gym were extremely friendly and courteous and made me feel at home. as usual. The location was very convenient to get to all the places i had work at.",3,100,,,,
The Ambassador Pallava,,Average,2,60,,,,
The Ambassador Pallava,,"It was good
Very friendly staff at the check in and at the restuarants",3,100,,,,
The Ambassador Pallava,Good location but Very old facilities,Breakfast service was Dhaba Style. Lacked sophistication and style. Not worth the price.,2,60,,,,
The Ambassador Pallava,Convenient location,"Overall value for money.
Was surprised the room was big for the price I paid",3,80,,,,
The Ambassador Pallava,Good Location and pleasant stay. I recommend this one.,"Location of The Ambassador Pallava is excellent, Rooms are very clean and excellent room service. Food is very good and hygienic. Friendly Staff. Travel and Tour information and help is available at Travel Desk. Banks and Hotels are nearby. I strongly Recommend.",3,100,,,,
The Ambassador Pallava,Simply superb,"I have travelled to most of the state in India and few countries abroad. To be very frank it is the best hotel according to me. The feeling of comfort and safety, a homely atmost here. Stay once and experience.",3,100,,,,
The Ambassador Pallava,Very good hotel and good service,"Very nice this hotel is near my home and I told my friend they stay in this hotel. Me also coming next time also this hotel, service is very nice. I applied many times in this hotel this hotel location is very good.",3,100,,,,
The Ambassador Pallava,Pleasant stay,"Though it was a short stay the overall experience was good. The AC wasn't effective, especially for people coming from Bangalore. Breakfast could have been better. All the staff were courteous. Can't do much about the ambience, couldn't go for morning walk.",3,71,,,,
The Ambassador Pallava,Average stay,"It's located at nice place. Rooms are good but food is not that good and it is too costly too. Minimum things required in bathroom are not given. Toothpaste, brush and having kit is not given. They should have it.",3,71,,,,
The Ambassador Pallava,Nice hotel to stay,"The hotel is located in an ideal location, service is good. 24 hours coffee shop is nice. Stayed in 5th floor Rooms are good spacious.. All the basic requirements are available.. The pool is nice and huge.",3,86,,,,
The Ambassador Pallava,Good stay,"The facilities are good. Value for money. TV has all channels in most languages. Room was clean and neat. Refrigerator working. Water kettle did not have auto cut off. AC was good. The bad thing was the restaurant for lunch and dinner, the buffet was overpriced, food was not great and was cold. The complimentary breakfast was good.",3,86,,,,
The Ambassador Pallava,Nice location but not good ambience,"The location of the hotel is nice but the ambience is not good. They have to concentrate and the lift is not working by god's grace we escaped otherwise we would have trapped. They have to maintain and the breakfast is also not nice, they have to improve.",2,43,,,,
The Ambassador Pallava,Pleasant stay,It was pleasant stay at Hotel Ambassador Pallava Chennai.. Good location and good service.. Breakfast was good.. Recommended for travellers with family or official purpose. This property is not far from railway station or bus station...,3,71,,,,
The Ambassador Pallava,Decent and good hotel to stay,"It's good and clean hotel and happy to stay here. Will suggest other to stay here and see the happiness of this hotel location, service and facilities.. It will be liked so much that a person wanna stay once again. Its good to stay with family too, I had stayed single but if I come back again here will be staying here only.",3,86,,,,
The Ambassador Pallava,It's a old heritage type of hotel,Ambience and hospitality is good. Interiors are good like any heritage hotel. Located in very convenient place to move around the city. People are good and ready to serve you as possible. But need maintenance of the bathrooms.,3,71,,,,
The Ambassador Pallava,Not that good,The location and all amenities are good but nearby hotels are more good and value for money. The hotel is old and had a rustic smell. Nearby good EA mall. Breakfast served was good. Stayed for a day only and then shifted to nearby good hotel.,2,57,,,,
The Ambassador Pallava,Staff are very polite and helpful,"Breakfast buffet is very average. Hotel and rooms has that very old look. It does not have that glamour look it had 30 years ago, when I stayed here last but at the rate I got my room on MMT and the location of the hotel... It was worth the money.",3,71,,,,
The Ambassador Pallava,Old style 4 star property,AC does not work in the hotel as it is a very old AC and beyond repair I guess. TV is also the old box styles TV with limited channels. All other facilities are good and service also is good. The location is a great advantage. Old style 4 star property.,3,71,,,,
The Ambassador Pallava,Average stay,"Pretty average stay, Location and all was fine but then, booked the same basis reviews, that prove to be exaggerated! Checked in late night at around 11. 30 PM, ordered Dinner, it took almost 1 hour for delivery and the dish was not the one that was ordered. WiFi never worked. Breakfast average. Overall, if you are willing to compromise on certain aspects, I would say Value for Money.",3,71,,,,
The Ambassador Pallava,"Vintage property in Egmore, Chennai","Stay was comfortable. Its an old property and has a vintage feel to it. Staff is friendly and efficient. Pool is incredibly crowded, mainly kids, maybe due to vacation time.",3,80,,,,
The Ambassador Pallava,Good Value,"Although an old hotel with dated decor it is well maintained and the staff were courteous.
The food was good and the room was fine. We just stayed for a night but I would certainly reccommend this as a value for money hotel",3,80,,,,
Asiana Place,Nice hotel,Got a good deal over the long weekend . Otherwise the rates are pretty much high. Clean rooms and the staff has been very helpful .,3,80,,,,
Asiana Place,,The staff at Asiana Place were really helpful! They were very accommodating and courteous and ensured our every needs were met. The rooms were well maintained and their breakfast spread was pretty decent. I enjoyed my stay at Asiana Place!,3,100,,,,
Asiana Place,Not a professionally run place,"Let's see:
Expedia booking didn't come thru so had to get it by calling,  etc 
Overall hotel is poor, lack of good facilities,  etc
Restaurant is not good.
Not to mention the cockroach that was running in Biryani rice in dinner buffet
I planned to stay for 3 days,  got out on first.
It is in such an excellent location and could be a great place to host corporate visitors but the place is just not good",1,20,,,,
Asiana Place,Decent hotel for stay,A decent hotel and the quality and service of the hotel is better. I stayed for one day. I would recommend this place for the people who would worry about the Taramani traffic since it is in the center you don't have to worry about the traffic. On the whole a decent hotel. I would give 3.5/5.,3,71,,,,
Asiana Place,Average stay,"Hotel Asiana Place in Ascendas IT Park was an excellent experience. Very clean, excellent service and excellent food quality. Few negative points: There is no signboard of hotel outside, even if you pass it you will not come know there is hotel. In the locality there is no other restaurant if you want to dine out. Only option would be Ascenda's food court. This hotel is good for visitors of Ascendas IT park.",3,86,,,,
Asiana Place,AWESOME EXPERIENCE with friendly staff,"The location is absolutely fantastic beyond my understanding. Gave me a relaxed experience due to less connectivity of Mobile service, good ambience. Neat & tidy Rooms with approachable and polite staff. Food was good & tasty even. Quite and calm place to relax in between busy scheldule - lovely place to relax not feeling away from home.",3,100,,,,
Asiana Place,Comfort level and services are on the best,"Stay for 15 days in this hotel, located inside Ascendas IT park. Comfort level and services are on the best. In breakfast they have limited options but whatever they have taste good. Hotel is having one in house lounge as well entry for guest staying in hotel is free.",3,71,,,,
Asiana Place,Superb hotel with great food and facilities,"The outlook and the facilities of the hotel are good. Highly recommended for business trips. Clean rooms, good food and total value for money. The location of the hotel could have been better (for someone who was visiting Chennai for vacation getaway or beaches.",3,71,,,,
Asiana Place,"Thanks for value for money hotel, with good view and ambience","It was a nice hotel and value for money. Nice space, good ambiance, good breakfast and good service. You will definitely like this hotel. It was nice hotel value for money. Nice space, good ambiance, good breakfast, service is very good. You will definitely like this hotel.",3,65,,,,
Asiana Place,Good value in Chennai,"Quick check-in, clean room, quiet - away from major streets, decent breakfast and a not happening bar. I tried the dinner buffet and it is great value for money. The South Indian fare for breakfast - like methu vada and dosa is outstanding. 

Service is efficient and polite.",3,100,,,,
Asiana Place,Good outlook and facilities,"Found from makemytrip, the hotel located at the IP Park, the park is beautiful. The outlook and facilities are good, WiFi signal is not so good. The breakfast is not so perfect but it is good. The gym is not so good. Service is good but need to improve, totally, it is a little expensive but it is recommended if you want to find a hotel in the IT Park.",3,71,,,,
Asiana Place,Good hotel with comfortable stay,Chennai is a good place to stay. Only issue is for food for vegetarian for North Indian. Good place for sight seeing. Crocodile park is the good place to visit. You can also go for boating. Ocean beach can be a place for enjoyment. Hotel has limited food option.,2,43,,,,
Asiana Place,Good for business stay but slow service,"The location of the hotel Asiana Palace is very good in the midst of the Ascendas IT Park. The ambiance is also good. The room service is OK but, not very good. The people are good but, take time to serve. The view from the room is also very good. Very good hotel for business purpose visit.",3,71,,,,
Asiana Place,Well-maintained hotel with good amenities,"A nice hotel to stay, comparatively spacious rooms at reasonable cost. Located near the IT corridor. Good food and good service, courteous staff. Hotel room is very well-maintained with good amenities. Lavish and widespread breakfast and dinner. Free Wi-Fi. I found, the staff are attentive and helpful. Nice and comfortable hotel. About half an hour from the Airport.",3,86,,,,
Asiana Place,Nice hotel with spacious rooms,The hotel was best suited for business trips. The hotel has nice location for corporate trips. The hotel was located near OMR Road. The rooms were nice and spacious. I like the attached bathroom as it was good too. The staff was well behaved and well dressed. The hotel has nice front office. I like the fast and timely services of this hotel. The hospitality was amazing.,3,86,,,,
Asiana Place,"A business Favourable Hotel and Excellent Food, Service!!!!","Had been here for my official assignments. Hotel Location is awesome Very well located near official area. Hotel is located inside Ascendas IT Park, The staff is cooperative., The room decor is A Class . Food at restaurant is excellent. Free wifi & airport transfer.",3,86,,,,
Asiana Place,Best place and suitable for corporate people stay,"One of the best place near by OMR road and great environment. Excellent room services, food taste was too good, rooms are very well-furnished and are in excellent condition. We have a wonderful parking area too. As the hotel is located in Ascendas IT Park, it is much suitable for corporate guys.",3,86,,,,
Asiana Place,Suitable for corporate stay, well furnished rooms,"The hotel is suitable for corporate guys for its location. Rooms were well furnished and maintained good. Room service menu has to be improved. The view from the room shows the entire IT hub of Chennai. Breakfast tastes good. Food is a bit expensive. Can prefer eating in food court of Ascendas, than going for a restaurant.",3,71,,,
Asiana Place,Very good service and environment,"One of the best places nearby OMR road, and great environment. Good place and room services, food taste was good, rooms are in excellent condition, and we have a wonderful parking area near the entrance, on time delivery of foods and services makes me to feel great to stay there for more hours.",3,71,,,,
Asiana Place,Worst 'Hotel'. Should be renamed Lodge!!,"Cold reception. Unfriendly and unreliable staff. Worst restaurant and in-room dining experience. Very poor food quality. Desolate location. A very 'plastic' feel to the entire features of common areas, rooms and restaurant. Will never recommend this place to anyone I know.",1,20,,,,
Asiana Place,"Just a good night sleep , nothing else","Asiana Place is an hotel setup built into a multistory commercial building , you would feel that in the design of the hotel and placement of its room in both interiors and exteriors, Nothing great about the typical .. a typical business travelers hotel where all you would be looking for a breakfast , gym , dinner and good night sleep. Its place inside a commercial complex so would not make sense for a family stay .. thanks",2,60,,,,
Treebo J's Five Two Boutique,Nice stay away from home,"We liked the room, the cleanliness, extra bed for third person, size of the bed, restaurant on the 1st floor, staff, location, price/rate. I'll choose or recommend to my friends for sure.",3,80,,,,
Treebo J's Five Two Boutique,Value for money,"It was a pleasant stay, only one challenge is Wi-Fi is horrible. Cleanliness and services are good. There is no landmark to reach this hotel.",3,80,,,,
Treebo J's Five Two Boutique,Reasonable and nice,Nice business hotel and very reasonable. Centrally located on a quiet street.,3,80,,,,
Treebo J's Five Two Boutique,Great for the money,Nice air conditioning..good bathroom and a accessible location makes it a nice peaceful stay,3,80,,,,
Treebo J's Five Two Boutique,Facilities & Room service are not good,Facilities & Room services are Below Average. Man power are very less. Room service are Soo much of time consuming. Network issues. WiFi not working properly,3,65,,,,
Treebo J's Five Two Boutique,Comfortable room & value for money,"Very feasible location for stay near German consulate Chennai, quiet comfortable with the room. Don't find any good food restaurants nearby for food. Value for money booked via MMT. Breakfast included is okay, not too good.",3,71,,,,
Treebo J's Five Two Boutique,Recommend to stay somewhere else,"The area where the hotel is located is best one, it is the exact place where Google show you unlike misleading to other locations. I arrived at night, the staff were good but the room where like smelly and not clean. The wardrobe was full of matchbox and the room smelled like cigarette. The reconditioning system didn't work as I thought. Overall experience was average.",2,57,,,,
Treebo J's Five Two Boutique,Recommended for short stays,"Very good location in are R A Puram, Chennai. Deluxe room was clean and spacious. Complimentary breakfast was okay, lunch was good. Service from the hotel staff was average, receptionists should be more responsive to guests. Overall, good hotel at a decent price.",3,86,,,,
Treebo J's Five Two Boutique,Hotel with just the basics.,Nice staff. But the rooms were not cleaned daily. The TV did not work properly. The common areas were not clean. This hotel covered the basics. It is good value for the money.,2,60,,,,
Treebo J's Five Two Boutique,A fantastic place to stay,"I have been staying here for quite some time having made four visits in the last 2 months. The facilities are absolutely great considering the price. All in all, a very satisfying experience and would strongly recommend the same to freinds",3,80,,,,
Treebo J's Five Two Boutique,Good hotel,"The hotel room is clean, tidy. This place is centrally located. This place has good service and would suggest to one and all for a stay out here. Good, clean and cozy",3,65,,,,
Treebo J's Five Two Boutique,Best place to stay,Best place to stay at a very decent price.. Room was very clean and had all the needed facilities. But some renovation work was happening which made our stay a bit unpleasant. Have to force them to stop it.,3,86,,,,
Treebo J's Five Two Boutique,Decent stay,"The hotel was decent, in a very good location. The day we arrived there was loud drilling noise as there was some renovation happening. We were not aware of this. We complained and then an hour later, action was taken. Not spectacular, but definitely an option worth considering for a short stay (especially if available on offer).",3,71,,,,
Treebo J's Five Two Boutique,Worst behaviour,I don't refer anybody No cleaning no food reception girls very worst behaviour,3,65,,,,
Treebo J's Five Two Boutique,Overall very good experience,"Overall experience is good. Nice rooms. Some disturbances due to work in progress but it's temporary. Peaceful Residential area. Value for money. Nice connectivity of roads. Refill in room is not regular,,, like water, tea/coffee, etc. If you ask they will do it. Overall experience is very good nice breakfast too. You should try this. Very good experiance.",3,86,,,,
Treebo J's Five Two Boutique,,"A good hotel, provides value for the money paid. The rooms were clean and nice. Simple and nice breakfast. The only problem I had was in the bathroom. The wash basin was leaking and water was flowing in the floor while using the basin.",2,60,,,,
Treebo J's Five Two Boutique,It cannot be worse than this,The receptionist was badly drugged. Another man was lying on the sofa with his hand in his pants. The property is dingy. One if the worst mistake of my life to book with Treebo. Request everyone not to stay with any treebo property.,3,65,,,,
Treebo J's Five Two Boutique,Decent hotel. Value for money paid.,"Newly done rooms, clean wall and floors. Bed sheets were not changed after previous guest checked out. They could have cleaned it at least. Bathroom also was not cleaned properly. Breakfast was good. I will go again as it is close to office, and value for.the money paid.",2,60,,,,
Treebo J's Five Two Boutique,Good hospitality and services,"Very clean, very well maintained, service and hospitality were good. The complimentary breakfast included was also very good to meet requirements of all kinds. It is also located at prime area, convenient to travel around and it was a pleasant stay.",3,86,,,,
Treebo J's Five Two Boutique,Good hotel for the price and great neighborhood.,"Comfort and cozy room. However, did not like the AC setup with the air blowing at just one direction of bed. Guess it's a design flaw. Size of room is good for one person.",3,80,,,,
Treebo J's Five Two Boutique,Not a 3 star,Room was good but staff are ok ok. Service was poor. They did not even provide water.,1,40,,,,
Treebo J's Five Two Boutique,NICE PLACE AT A PRIME LOCATION,"Stayed here during my 2day official trip in Chennai. Rooms are a bit small but, extremely neat and clean having all the basic amenities. Located at a prime location with key places like Adyar and Santhome nearby. Breakfast is good with sufficient options though mostly South Indian. Best part is its basement pub, which attracts a lot of local crowd and plays some good music for one to chill out. Overall a nice place to stay at a decent price",3,65,,,,
Treebo J's Five Two Boutique,It was totally a good experience to stay,"It was totally a good experience to stay in your hotel. And memorable moments also there. All the services are somewhat better and nice. There is also available facilities like TV, AC. So totally it was a good nice and marvellous amazing and awesome. So the things are going to be like that only. Hence it was a better experience to narrate that.",2,43,,,,
Treebo J's Five Two Boutique,Grand hotel with impeccable service,"The hotel is very nice, grand and service impeccable. My room was up on one of the higher floors, but unfortunately the view was not that great (facing courtyard and opposite side of the building). The room itself was clean, nicely furnished and comfortable. Loved to have such a place to stay!",3,86,,,,
Treebo J's Five Two Boutique,Good appearance & amazing hotel to stay,It's amazing and I got so many benefits from this. They handle us very smooth. And the hotel appearance is very good and the members are like good participants. Their method of serving is very different from all of the Indian hotels. I think they are give complete approach to us.,3,86,,,,
My Fortune Chennai,,Very comfortable stay. Staff vert helpful and food superb,3,100,,,,
My Fortune Chennai,Great one-night stay,"Visited Chennai for one night and had a great experience at My Fortune. Great customer service, good food and luxurious living accommodation. Overall, amazing experience!",3,100,,,,
My Fortune Chennai,Great Service. A very dedicated and efficient team,A great experience from check in to check out. Very good food and wonderful service.,3,100,,,,
My Fortune Chennai,Good but expensive hotel,"Hotel is good. But they do not have free airport pickup and charge very high amount for airport pickup / drop.
Wi-fi charge is abnormally high.
They do not accept payment by e-wallet. Only by cash or credit card.Due to this, making payment was somewhat inconvenient.",3,80,,,,
My Fortune Chennai,Convenient & comfortable,It was amazing & smooth,3,100,,,,
My Fortune Chennai,Excellent value for money,Excellent for value of money. Staff of the hotel was prompt on their service either I order in mid night then also they provided the thing I don't like in the hotel was I asked the ice bucket in night and the reply was that we have no ice.,3,86,,,,
My Fortune Chennai,Pleasant stay,Except free WiFi the hotel hosts nice rooms tidy and cozy. The staff is very polite. Breakfast was delicious with good variety and prompt service. Stay was pleasant and will highly recommend it for a personal or family stay.,3,100,,,,
My Fortune Chennai,Excellent stay,"Very close to where I needed to be, so it's the best location for me. Service at breakfast was outstanding. Room service isn't super prompt. In general, the staff are exceptional. The key card has challenges working - maybe gets demagnetised easily. Did not get a chance to use any of the facilities at the hotel this time.",3,86,,,,
My Fortune Chennai,Excellent Hotel,Stayed in the hotel for 2 days... It is a decent property with very humble and courteous staff. Food was nice.. The room was nice and clean with all modern amenities. The location of the Hotel is very nice and easily approachable.,3,86,,,,
My Fortune Chennai,Old hotel but has been sufficiently renovated,"It is an old hotel but has been sufficiently renovated. It is very well-located and has service is outstanding. The staff is very well trained. The buffet breakfast is quite elaborate and very good. Of one has time, it is good to enjoy it leisurely before starting for the day. Did not try the other restaurants but am sure the service should be good.",3,86,,,,
My Fortune Chennai,Good small hotel,The hotel which is the ertswhile Chola Sheraton is centrally located and worked well for me. What I like is the fact that the rooms are large (specially the Executive Club room). The hotel could improve its service though!!!,3,86,,,,
My Fortune Chennai,Very good hotel,Rooms are very clean and very spacious. The building is old but maintained well. Overall it was a nice experience. Manager was very courteous. Food was good. Facilities provided to the accompanying drivers was not satisfactory.,3,86,,,,
My Fortune Chennai,All in all Good,Little improvement on Food and food house,3,65,,,,
My Fortune Chennai,Nice hotel liked the stay and this fee back should be,. Didi right,3,65,,,,
My Fortune Chennai,Overall excellent and pricing too,"Over all excellent and pricing too. It's in the Heart of the city. Well connectivity to all leading areas, malls, theatres, Hospital, and everything. Surrounded by Posh residential colonies like Poes Gardens. Marina Beach is just a walkable distance from the hotel.",3,100,,,,
My Fortune Chennai,Lovely stay with helpful staff,"Lovely place, lovely staff... Lovely stay. The food was good, expensive though. The staff were very friendly and helpful. The room was extremely comfortable and clean. Service for towels, cleaning etc extremely efficient.",3,100,,,,
My Fortune Chennai,The hotel was good. The appearance of the hotel was superb. The behaviour of the receptionist and staff’s was very co-operative. There was no delay in check in and checkout process. The room was neat and clean in the hotel. The food quality and quant,Conversation was not that much,3,86,,,,
My Fortune Chennai,1,.................................................................................................................................................................................................................................................................................................,3,65,,,,
My Fortune Chennai,Good facility with room for improvement,"My stay at the hotel was good as far as location is concerned. What I feel was that there should be reorganization needed at the reception area. There should be good ample seating facility available for the just arrived customers. Pool side, though small area, may be opened for customer which wasn't at my stay. It must not be kept for show piece rather it should be allowed for users i.e guests. Beside this, the service and food were very good.",3,86,,,,
