Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Brunswick,7 Barrow St,3,h,840000.0,VB,Brad,13/08/2016,5.2,3056.0,2.0,1.0,0.0,209.0,,,Moreland,-37.7624,144.9692,Northern Metropolitan,11918.0
Brunswick,2/12 Jones St,2,t,685000.0,SP,Jellis,13/08/2016,5.2,3056.0,2.0,2.0,1.0,0.0,100.0,2002.0,Moreland,-37.7617,144.9642,Northern Metropolitan,11918.0
Brunswick,6/837 Park St,2,u,600000.0,S,Woodards,13/08/2016,5.2,3056.0,2.0,1.0,1.0,768.0,,1970.0,Moreland,-37.7768,144.9512,Northern Metropolitan,11918.0
Brunswick,74 Davies St,3,h,905000.0,S,Nelson,14/05/2016,5.2,3056.0,3.0,1.0,1.0,314.0,,,Moreland,-37.7573,144.97,Northern Metropolitan,11918.0
Brunswick,14 Murdock St,3,h,976000.0,S,Jellis,14/05/2016,5.2,3056.0,3.0,2.0,1.0,240.0,162.0,2005.0,Moreland,-37.756,144.9587,Northern Metropolitan,11918.0
Brunswick,8/2 Pottery Ct,3,t,641000.0,SP,RW,14/05/2016,5.2,3056.0,3.0,2.0,1.0,0.0,112.0,1900.0,Moreland,-37.7703,144.9533,Northern Metropolitan,11918.0
Brunswick,157 Albion St,2,h,770000.0,S,Nelson,15/10/2016,5.2,3056.0,2.0,1.0,0.0,152.0,87.0,1910.0,Moreland,-37.7611,144.966,Northern Metropolitan,11918.0
Brunswick,6/305 Albion St,1,u,279500.0,S,Walshe,15/10/2016,5.2,3056.0,1.0,1.0,1.0,0.0,51.0,1970.0,Moreland,-37.7597,144.9548,Northern Metropolitan,11918.0
Brunswick,177 Barkly St,4,h,1800000.0,VB,Nelson,15/10/2016,5.2,3056.0,4.0,2.0,3.0,271.0,180.0,1900.0,Moreland,-37.7769,144.9691,Northern Metropolitan,11918.0
Brunswick,30 Charles St,4,h,1350000.0,S,Nelson,15/10/2016,5.2,3056.0,4.0,1.0,1.0,370.0,151.0,1940.0,Moreland,-37.7728,144.9639,Northern Metropolitan,11918.0
Brunswick,113 Glenlyon Rd,4,h,1320000.0,S,Nelson,15/10/2016,5.2,3056.0,4.0,2.0,1.0,281.0,156.0,1920.0,Moreland,-37.7722,144.9681,Northern Metropolitan,11918.0
Brunswick,311 Albion St,3,h,825000.0,S,Nelson,16/04/2016,5.2,3056.0,3.0,1.0,1.0,210.0,130.0,1900.0,Moreland,-37.7597,144.9545,Northern Metropolitan,11918.0
Brunswick,46 Cassels Rd,2,h,860000.0,S,Nelson,16/04/2016,5.2,3056.0,3.0,1.0,2.0,352.0,,1900.0,Moreland,-37.7566,144.9599,Northern Metropolitan,11918.0
Brunswick,50 Davies St,2,h,830000.0,S,Nelson,16/04/2016,5.2,3056.0,2.0,1.0,1.0,319.0,,,Moreland,-37.7572,144.9686,Northern Metropolitan,11918.0
Brunswick,58 Donald St,2,h,936000.0,S,Nelson,16/04/2016,5.2,3056.0,2.0,1.0,2.0,200.0,,,Moreland,-37.7581,144.9678,Northern Metropolitan,11918.0
Brunswick,175 Edward St,3,h,1261000.0,S,Nelson,16/04/2016,5.2,3056.0,2.0,1.0,1.0,216.0,100.0,1910.0,Moreland,-37.7746,144.9697,Northern Metropolitan,11918.0
Brunswick,84 Stewart St,3,h,1045000.0,S,Jellis,16/04/2016,5.2,3056.0,3.0,1.0,2.0,222.0,105.0,1890.0,Moreland,-37.7642,144.969,Northern Metropolitan,11918.0
Brunswick,215/1 Dods St,3,u,1044000.0,S,Jellis,16/07/2016,5.2,3056.0,3.0,1.0,1.0,0.0,85.0,2000.0,Moreland,-37.773,144.9624,Northern Metropolitan,11918.0
Brunswick,154 Brunswick Rd,3,h,1050000.0,SP,Nelson,17/09/2016,5.2,3056.0,3.0,1.0,1.0,239.0,126.0,1910.0,Moreland,-37.7776,144.963,Northern Metropolitan,11918.0
Brunswick,2 Chambers St,3,h,1691500.0,S,Nelson,17/09/2016,5.2,3056.0,3.0,2.0,3.0,470.0,152.0,1920.0,Moreland,-37.7788,144.9688,Northern Metropolitan,11918.0
Brunswick,54 Davies St,2,h,1075000.0,PI,Jellis,17/09/2016,5.2,3056.0,2.0,1.0,0.0,311.0,108.0,1930.0,Moreland,-37.7572,144.9687,Northern Metropolitan,11918.0
Brunswick,2/1 Sturrock St,2,u,620000.0,S,Brad,17/09/2016,5.2,3056.0,2.0,1.0,1.0,135.0,,1975.0,Moreland,-37.7583,144.9756,Northern Metropolitan,11918.0
Brunswick,23/10 Breese St,2,u,501000.0,S,Nelson,18/03/2017,5.2,3056.0,2.0,1.0,1.0,1140.0,80.0,2010.0,Moreland,-37.7634,144.9616,Northern Metropolitan,11918.0
Brunswick,393A Brunswick Rd,3,h,1260000.0,S,Rendina,18/03/2017,5.2,3056.0,3.0,1.0,6.0,563.0,98.0,1960.0,Moreland,-37.7757,144.9505,Northern Metropolitan,11918.0
Brunswick,52 Evans St,3,h,1650000.0,S,Nelson,18/03/2017,5.2,3056.0,3.0,1.0,2.0,495.0,141.0,1920.0,Moreland,-37.7702,144.9672,Northern Metropolitan,11918.0
Brunswick,8/705 Park St,2,u,601000.0,S,Brad,18/03/2017,5.2,3056.0,2.0,1.0,1.0,0.0,57.0,1970.0,Moreland,-37.7778,144.9594,Northern Metropolitan,11918.0
Brunswick,32 Rose St,1,h,800000.0,PI,Walshe,18/03/2017,5.2,3056.0,1.0,1.0,4.0,330.0,,,Moreland,-37.7577,144.9524,Northern Metropolitan,11918.0
Brunswick,17 Sutherland St,2,h,1015000.0,S,Nelson,18/03/2017,5.2,3056.0,2.0,1.0,0.0,453.0,86.0,1920.0,Moreland,-37.762,144.9547,Northern Metropolitan,11918.0
Brunswick,3 Ballarat St,1,t,625000.0,PI,Jellis,18/06/2016,5.2,3056.0,1.0,1.0,1.0,82.0,114.0,1930.0,Moreland,-37.7661,144.9614,Northern Metropolitan,11918.0
Brunswick,5 Black St,3,h,1700000.0,S,Collins,18/06/2016,5.2,3056.0,3.0,2.0,1.0,0.0,195.0,1945.0,Moreland,-37.7763,144.9597,Northern Metropolitan,11918.0
Brunswick,77 Brickworks Dr,3,t,815000.0,S,Nelson,18/06/2016,5.2,3056.0,3.0,2.0,1.0,99.0,142.0,,Moreland,-37.769,144.953,Northern Metropolitan,11918.0
Brunswick,11/68 De Carle St,2,u,435000.0,SP,Jellis,18/06/2016,5.2,3056.0,2.0,1.0,1.0,0.0,57.0,1973.0,Moreland,-37.7597,144.9655,Northern Metropolitan,11918.0
Brunswick,68 Henkel St,2,h,890000.0,S,Jellis,18/06/2016,5.2,3056.0,2.0,1.0,1.0,259.0,,,Moreland,-37.7653,144.9565,Northern Metropolitan,11918.0
Brunswick,144 Union St,3,h,1815000.0,S,Nelson,18/06/2016,5.2,3056.0,3.0,1.0,3.0,612.0,,,Moreland,-37.773,144.952,Northern Metropolitan,11918.0
Brunswick,222 Barkly St,5,h,2500000.0,S,Jellis,19/11/2016,5.2,3056.0,5.0,2.0,2.0,555.0,266.0,1890.0,Moreland,-37.7767,144.9645,Northern Metropolitan,11918.0
Brunswick,105 Dawson St,2,h,860000.0,PI,Jellis,19/11/2016,5.2,3056.0,2.0,1.0,1.0,298.0,88.0,1910.0,Moreland,-37.7704,144.9504,Northern Metropolitan,11918.0
Brunswick,10/66 De Carle St,2,u,491000.0,S,Jellis,19/11/2016,5.2,3056.0,2.0,1.0,1.0,1080.0,66.0,1960.0,Moreland,-37.7598,144.9655,Northern Metropolitan,11918.0
Brunswick,64 Henkel St,3,h,990000.0,S,Nelson,19/11/2016,5.2,3056.0,3.0,2.0,1.0,194.0,,,Moreland,-37.7653,144.9567,Northern Metropolitan,11918.0
Brunswick,15/11 Aberdeen St,2,u,350000.0,S,hockingstuart,22/05/2016,5.2,3056.0,2.0,1.0,1.0,0.0,,,Moreland,-37.7671,144.9702,Northern Metropolitan,11918.0
Brunswick,35 Charles St,2,h,871000.0,S,Jellis,22/05/2016,5.2,3056.0,2.0,1.0,1.0,215.0,,1880.0,Moreland,-37.7722,144.9637,Northern Metropolitan,11918.0
Brunswick,5 Hanover St,3,h,985000.0,S,Jellis,22/05/2016,5.2,3056.0,3.0,1.0,2.0,384.0,89.0,1940.0,Moreland,-37.7626,144.9535,Northern Metropolitan,11918.0
Brunswick,64 Hanover St,3,h,1250000.0,S,Ray,22/05/2016,5.2,3056.0,3.0,1.0,1.0,483.0,162.0,1890.0,Moreland,-37.7602,144.9543,Northern Metropolitan,11918.0
Brunswick,1/21 Jones St,2,h,542000.0,S,Raine,22/05/2016,5.2,3056.0,2.0,1.0,1.0,0.0,,,Moreland,-37.7618,144.9662,Northern Metropolitan,11918.0
Brunswick,8/2 Pottery Ct,3,t,641000.0,SP,RW,22/05/2016,5.2,3056.0,3.0,2.0,1.0,0.0,112.0,1900.0,Moreland,-37.7703,144.9533,Northern Metropolitan,11918.0
Brunswick,131 Tinning St,5,h,1395000.0,S,Nelson,22/05/2016,5.2,3056.0,4.0,2.0,2.0,391.0,,,Moreland,-37.7587,144.9548,Northern Metropolitan,11918.0
Brunswick,58 Cassels Rd,3,h,860000.0,S,Ray,22/08/2016,5.2,3056.0,3.0,1.0,1.0,184.0,104.0,1890.0,Moreland,-37.7563,144.96,Northern Metropolitan,11918.0
Brunswick,2/825 Park St,1,u,440000.0,S,Nelson,22/08/2016,5.2,3056.0,1.0,1.0,1.0,0.0,,,Moreland,-37.7769,144.9523,Northern Metropolitan,11918.0
Brunswick,26 Talbot St,2,h,860000.0,SP,Jellis,22/08/2016,5.2,3056.0,2.0,1.0,0.0,153.0,,,Moreland,-37.7657,144.9574,Northern Metropolitan,11918.0
Brunswick,4 McPherson St,3,h,835000.0,PI,Jellis,23/04/2016,5.2,3056.0,3.0,1.0,0.0,302.0,,,Moreland,-37.758,144.9724,Northern Metropolitan,11918.0
Brunswick,35 Percy St,2,h,705000.0,S,Chambers,23/04/2016,5.2,3056.0,2.0,1.0,1.0,161.0,68.0,1910.0,Moreland,-37.7646,144.9586,Northern Metropolitan,11918.0
Brunswick,94 Wilson St,2,h,800000.0,S,Biggin,23/04/2016,5.2,3056.0,2.0,1.0,0.0,137.0,,,Moreland,-37.7745,144.9558,Northern Metropolitan,11918.0
Brunswick,270 Albion St,3,h,880000.0,S,Nelson,24/09/2016,5.2,3056.0,3.0,1.0,1.0,264.0,117.0,1915.0,Moreland,-37.7603,144.9573,Northern Metropolitan,11918.0
Brunswick,1 Davison St,3,h,1000000.0,S,Nelson,24/09/2016,5.2,3056.0,3.0,1.0,1.0,370.0,,,Moreland,-37.7632,144.9572,Northern Metropolitan,11918.0
Brunswick,2/18 De Carle St,2,t,754000.0,S,Nelson,24/09/2016,5.2,3056.0,2.0,2.0,1.0,177.0,105.0,2000.0,Moreland,-37.7625,144.9653,Northern Metropolitan,11918.0
Brunswick,17 Goodman St,2,h,916000.0,S,Nelson,24/09/2016,5.2,3056.0,2.0,1.0,0.0,1328.0,,1890.0,Moreland,-37.773,144.9568,Northern Metropolitan,11918.0
Brunswick,5/6 Pottery Ct,2,u,590000.0,S,Woodards,24/09/2016,5.2,3056.0,2.0,1.0,1.0,0.0,74.0,2004.0,Moreland,-37.7703,144.9533,Northern Metropolitan,11918.0
Brunswick,2/6 Sydney Rd,2,u,575000.0,S,Nelson,24/09/2016,5.2,3056.0,2.0,1.0,1.0,0.0,66.0,1950.0,Moreland,-37.7775,144.9607,Northern Metropolitan,11918.0
Brunswick,41 Eveline St,2,h,1020000.0,S,Jellis,25/02/2017,5.2,3056.0,2.0,1.0,1.0,279.0,,,Moreland,-37.77,144.9633,Northern Metropolitan,11918.0
Brunswick,28 Frederick St,3,h,1510000.0,S,Nelson,25/02/2017,5.2,3056.0,3.0,1.0,0.0,325.0,150.0,1920.0,Moreland,-37.7621,144.9595,Northern Metropolitan,11918.0
Brunswick,3/30 Heller St,2,t,801000.0,S,Jellis,25/02/2017,5.2,3056.0,2.0,2.0,1.0,156.0,87.0,2007.0,Moreland,-37.7744,144.9498,Northern Metropolitan,11918.0
Brunswick,32 Lobb St,3,t,820000.0,SP,Jellis,25/02/2017,5.2,3056.0,3.0,2.0,2.0,4668.0,126.0,2011.0,Moreland,-37.7687,144.9649,Northern Metropolitan,11918.0
Brunswick,10/285 Brunswick Rd,1,u,370000.0,S,Jellis,26/07/2016,5.2,3056.0,1.0,1.0,1.0,540.0,45.0,1970.0,Moreland,-37.7766,144.9574,Northern Metropolitan,11918.0
Brunswick,4 Frederick St,3,h,1170000.0,S,Nelson,26/07/2016,5.2,3056.0,3.0,1.0,0.0,285.0,104.0,1890.0,Moreland,-37.7634,144.9593,Northern Metropolitan,11918.0
Brunswick,4 Bell St,4,h,1790000.0,S,Ray,27/06/2016,5.2,3056.0,3.0,1.0,1.0,416.0,129.0,1920.0,Moreland,-37.7737,144.965,Northern Metropolitan,11918.0
Brunswick,2/123 Brunswick Rd,3,t,640000.0,PI,Walshe,27/06/2016,5.2,3056.0,3.0,2.0,1.0,110.0,118.0,2000.0,Moreland,-37.7776,144.9691,Northern Metropolitan,11918.0
Brunswick,4 Bryant St,4,h,820000.0,VB,Nelson,27/06/2016,5.2,3056.0,3.0,1.0,0.0,416.0,,,Moreland,-37.76300000000001,144.9598,Northern Metropolitan,11918.0
Brunswick,36 Charles St,4,h,1875000.0,S,Jellis,27/06/2016,5.2,3056.0,4.0,2.0,2.0,657.0,207.0,1958.0,Moreland,-37.7725,144.964,Northern Metropolitan,11918.0
Brunswick,7 Garnet St,3,h,1053000.0,S,Ray,27/06/2016,5.2,3056.0,3.0,1.0,1.0,343.0,1041.0,1925.0,Moreland,-37.7589,144.9529,Northern Metropolitan,11918.0
Brunswick,11 William St,3,t,705000.0,PI,Nelson,27/06/2016,5.2,3056.0,2.0,1.0,1.0,55.0,111.0,2012.0,Moreland,-37.7611,144.9622,Northern Metropolitan,11918.0
Brunswick,10/150 Brunswick Rd,1,u,240000.0,PI,Hodges,27/11/2016,5.2,3056.0,1.0,1.0,1.0,0.0,,,Moreland,-37.7776,144.9633,Northern Metropolitan,11918.0
Brunswick,329 Brunswick Rd,4,h,1175000.0,PI,Jellis,27/11/2016,5.2,3056.0,4.0,1.0,2.0,319.0,1.0,,Moreland,-37.7763,144.9549,Northern Metropolitan,11918.0
Brunswick,7 Hall St,4,h,1217000.0,S,Walshe,27/11/2016,5.2,3056.0,4.0,1.0,0.0,363.0,127.0,1920.0,Moreland,-37.7621,144.9506,Northern Metropolitan,11918.0
Brunswick,7 Louisa St,3,h,1020000.0,SP,Jellis,27/11/2016,5.2,3056.0,3.0,1.0,3.0,308.0,119.0,1943.0,Moreland,-37.7649,144.9641,Northern Metropolitan,11918.0
Brunswick,302/34 Union St,2,u,1180000.0,PI,Jellis,27/11/2016,5.2,3056.0,2.0,1.0,1.0,0.0,,2010.0,Moreland,-37.7738,144.9585,Northern Metropolitan,11918.0
Brunswick,26 Warburton St,3,h,1340000.0,S,Nelson,27/11/2016,5.2,3056.0,3.0,1.0,1.0,316.0,132.0,1910.0,Moreland,-37.7741,144.9703,Northern Metropolitan,11918.0
Brunswick,11 Denman St,4,h,1410000.0,PI,Jellis,28/05/2016,5.2,3056.0,4.0,2.0,1.0,460.0,214.0,1916.0,Moreland,-37.7554,144.9544,Northern Metropolitan,11918.0
Brunswick,19 Horne St,3,h,1550000.0,S,Nelson,28/05/2016,5.2,3056.0,3.0,1.0,1.0,346.0,126.0,1900.0,Moreland,-37.7738,144.9695,Northern Metropolitan,11918.0
Brunswick,30 Lobb St,3,h,740000.0,PI,Nelson,28/05/2016,5.2,3056.0,3.0,2.0,1.0,4676.0,122.0,2010.0,Moreland,-37.7687,144.9649,Northern Metropolitan,11918.0
Brunswick,60 Rose St,3,h,947000.0,S,Woodards,28/05/2016,5.2,3056.0,3.0,1.0,2.0,996.0,,,Moreland,-37.7564,144.9527,Northern Metropolitan,11918.0
Brunswick,2/22 Saxon St,2,u,592500.0,S,Nelson,28/05/2016,5.2,3056.0,2.0,1.0,2.0,0.0,89.0,2002.0,Moreland,-37.7706,144.9608,Northern Metropolitan,11918.0
Brunswick,38 Stewart St,3,h,1317000.0,S,Nelson,28/05/2016,5.2,3056.0,3.0,1.0,1.0,480.0,,,Moreland,-37.7639,144.966,Northern Metropolitan,11918.0
Brunswick,11/6 Sydney Rd,1,u,370000.0,S,Nelson,28/05/2016,5.2,3056.0,1.0,1.0,1.0,0.0,54.0,1965.0,Moreland,-37.7775,144.9607,Northern Metropolitan,11918.0
Brunswick,46 Tinning St,2,h,765000.0,S,Nelson,28/05/2016,5.2,3056.0,2.0,1.0,1.0,199.0,120.0,1880.0,Moreland,-37.759,144.9597,Northern Metropolitan,11918.0
Brunswick,10 Cliff St,1,h,772000.0,SP,Collins,28/08/2016,5.2,3056.0,1.0,1.0,1.0,147.0,82.0,1890.0,Moreland,-37.7643,144.9584,Northern Metropolitan,11918.0
Brunswick,69 Glenlyon Rd,3,h,1210000.0,S,Nelson,28/08/2016,5.2,3056.0,3.0,2.0,1.0,280.0,130.0,1890.0,Moreland,-37.7719,144.9661,Northern Metropolitan,11918.0
Brunswick,25 Gray St,4,h,1755000.0,S,Jellis,28/08/2016,5.2,3056.0,4.0,2.0,1.0,354.0,199.0,1910.0,Moreland,-37.7745,144.9523,Northern Metropolitan,11918.0
Brunswick,30 Mountfield St,2,h,1073000.0,S,Jellis,28/08/2016,5.2,3056.0,2.0,1.0,1.0,182.0,,,Moreland,-37.7629,144.968,Northern Metropolitan,11918.0
Brunswick,109 Stewart St,3,h,1080000.0,S,Nelson,28/08/2016,5.2,3056.0,3.0,2.0,1.0,316.0,,,Moreland,-37.7643,144.9713,Northern Metropolitan,11918.0
Brunswick,411 Barkly St,2,h,945000.0,S,Jellis,30/07/2016,5.2,3056.0,2.0,1.0,2.0,246.0,103.0,1910.0,Moreland,-37.775,144.9536,Northern Metropolitan,11918.0
Brunswick,52 Talbot St,2,h,755000.0,S,Nelson,30/07/2016,5.2,3056.0,2.0,1.0,1.0,159.0,157.0,1930.0,Moreland,-37.7656,144.9562,Northern Metropolitan,11918.0
Brunswick West,8/7 Passfield St,2,u,521500.0,S,Peter,3/09/2016,5.9,3055.0,2.0,1.0,1.0,0.0,69.0,1960.0,Moreland,-37.768,144.9408,Northern Metropolitan,7082.0
Brunswick West,9/610 Moreland Rd,2,u,320000.0,PI,Nelson,3/12/2016,5.9,3055.0,2.0,1.0,1.0,0.0,,1980.0,Moreland,-37.7514,144.9288,Northern Metropolitan,7082.0
Brunswick West,25 Wales St,3,h,1190000.0,S,Nelson,3/12/2016,5.9,3055.0,3.0,1.0,1.0,0.0,119.0,1920.0,Moreland,-37.7564,144.9422,Northern Metropolitan,7082.0
Brunswick West,89 Pearson St,3,h,942000.0,S,McDonald,4/03/2017,5.9,3055.0,3.0,1.0,0.0,358.0,,,Moreland,-37.7642,144.9493,Northern Metropolitan,7082.0
Brunswick West,2/13 Walker St,2,u,471000.0,S,Jellis,4/03/2017,5.9,3055.0,2.0,1.0,1.0,564.0,60.0,1970.0,Moreland,-37.7665,144.9425,Northern Metropolitan,7082.0
Brunswick West,4/1 Allard St,2,u,473000.0,S,Harrington,4/06/2016,5.9,3055.0,2.0,1.0,2.0,568.0,,,Moreland,-37.7682,144.9422,Northern Metropolitan,7082.0
Brunswick West,5 Halpin St,3,h,1200000.0,S,Nelson,4/06/2016,5.9,3055.0,3.0,1.0,1.0,600.0,,,Moreland,-37.769,144.9478,Northern Metropolitan,7082.0
Brunswick West,42 Whitby St,4,h,930000.0,S,Nelson,4/06/2016,5.9,3055.0,4.0,2.0,2.0,299.0,,,Moreland,-37.764,144.9454,Northern Metropolitan,7082.0
Brunswick West,1/455 Albion St,1,u,265000.0,PI,Walshe,7/05/2016,5.9,3055.0,1.0,1.0,1.0,0.0,42.0,2000.0,Moreland,-37.7586,144.9452,Northern Metropolitan,7082.0
Brunswick West,64 Pearson St,3,h,955000.0,S,hockingstuart,7/05/2016,5.9,3055.0,3.0,1.0,0.0,220.0,93.0,1930.0,Moreland,-37.7659,144.9494,Northern Metropolitan,7082.0
Brunswick West,497 Albion St,5,h,1350000.0,SP,Woodards,7/11/2016,5.9,3055.0,5.0,2.0,2.0,510.0,321.0,1997.0,Moreland,-37.7581,144.9414,Northern Metropolitan,7082.0
Brunswick West,11/7 Egginton St,2,t,380000.0,VB,Nelson,7/11/2016,5.9,3055.0,2.0,1.0,1.0,0.0,85.0,1970.0,Moreland,-37.7607,144.9393,Northern Metropolitan,7082.0
Brunswick West,12/881 Park St,1,u,300000.0,SP,Grantham,7/11/2016,5.9,3055.0,1.0,1.0,0.0,0.0,37.0,1960.0,Moreland,-37.7763,144.947,Northern Metropolitan,7082.0
Brunswick West,10 Yarrabin St,3,h,810000.0,S,Brad,7/11/2016,5.9,3055.0,3.0,1.0,2.0,349.0,95.0,1950.0,Moreland,-37.7589,144.9368,Northern Metropolitan,7082.0
Brunswick West,4/22 Murray St,2,u,380000.0,PI,Brad,10/09/2016,5.9,3055.0,2.0,1.0,1.0,0.0,,1970.0,Moreland,-37.7594,144.9427,Northern Metropolitan,7082.0
Brunswick West,81 Melville Rd,3,h,793000.0,S,Ray,10/12/2016,5.9,3055.0,3.0,1.0,0.0,275.0,119.0,1935.0,Moreland,-37.76300000000001,144.9439,Northern Metropolitan,7082.0
Brunswick West,6/524 Moreland Rd,2,u,400000.0,SP,Nelson,10/12/2016,5.9,3055.0,2.0,1.0,1.0,73.0,64.0,1960.0,Moreland,-37.7528,144.9368,Northern Metropolitan,7082.0
Brunswick West,107/480 Albion St,2,u,400500.0,SP,Nelson,11/02/2017,5.9,3055.0,2.0,1.0,1.0,0.0,70.0,2013.0,Moreland,-37.7582,144.94,Northern Metropolitan,7082.0
Brunswick West,1/572 Moreland Rd,3,t,797500.0,S,Nelson,11/02/2017,5.9,3055.0,3.0,2.0,2.0,262.0,155.0,2010.0,Moreland,-37.7519,144.9324,Northern Metropolitan,7082.0
Brunswick West,18/180 Union St,2,u,435000.0,S,Nelson,12/06/2016,5.9,3055.0,2.0,1.0,1.0,0.0,,2002.0,Moreland,-37.7727,144.9497,Northern Metropolitan,7082.0
Brunswick West,468 Moreland Rd,3,h,920000.0,S,Jellis,12/11/2016,5.9,3055.0,3.0,1.0,2.0,501.0,,,Moreland,-37.753,144.9421,Northern Metropolitan,7082.0
Brunswick West,915 Park St,3,h,1172000.0,S,Stockdale,12/11/2016,5.9,3055.0,3.0,1.0,2.0,512.0,,,Moreland,-37.7758,144.9435,Northern Metropolitan,7082.0
Brunswick West,121 Pearson St,3,h,1300000.0,PI,Jellis,12/11/2016,5.9,3055.0,3.0,1.0,2.0,364.0,135.0,1900.0,Moreland,-37.7618,144.9497,Northern Metropolitan,7082.0
Brunswick West,81 Whitby St,3,h,1330000.0,S,Nelson,12/11/2016,5.9,3055.0,3.0,1.0,2.0,353.0,101.0,1930.0,Moreland,-37.764,144.9428,Northern Metropolitan,7082.0
Brunswick West,24 Burnell St,3,h,1245000.0,S,Barry,14/05/2016,5.9,3055.0,3.0,1.0,1.0,412.0,,1934.0,Moreland,-37.7618,144.9455,Northern Metropolitan,7082.0
Brunswick West,102 Melville Rd,2,h,900000.0,SP,hockingstuart,14/05/2016,5.9,3055.0,2.0,1.0,1.0,410.0,,,Moreland,-37.7613,144.9446,Northern Metropolitan,7082.0
Brunswick West,2 Henderson St,7,h,1205000.0,S,Raine,15/10/2016,5.9,3055.0,7.0,3.0,1.0,447.0,287.0,1982.0,Moreland,-37.7634,144.9403,Northern Metropolitan,7082.0
Brunswick West,4/42 Passfield St,2,u,380000.0,PI,Jellis,15/10/2016,5.9,3055.0,2.0,1.0,1.0,0.0,62.0,1970.0,Moreland,-37.7676,144.9394,Northern Metropolitan,7082.0
Brunswick West,171 Union St,3,h,1095000.0,S,Nelson,15/10/2016,5.9,3055.0,3.0,1.0,1.0,411.0,168.0,1935.0,Moreland,-37.7728,144.9478,Northern Metropolitan,7082.0
Brunswick West,2/243 Union St,2,t,680000.0,VB,Nelson,15/10/2016,5.9,3055.0,2.0,1.0,1.0,0.0,82.0,1970.0,Moreland,-37.772,144.9406,Northern Metropolitan,7082.0
Brunswick West,201 Hope St,2,h,711000.0,S,Nelson,16/04/2016,5.9,3055.0,2.0,1.0,1.0,177.0,87.0,1910.0,Moreland,-37.7619,144.9412,Northern Metropolitan,7082.0
Brunswick West,7 Zeal St,2,h,910000.0,S,Raine,16/04/2016,5.9,3055.0,2.0,1.0,4.0,576.0,,,Moreland,-37.7578,144.9439,Northern Metropolitan,7082.0
Brunswick West,194 Dawson St,3,h,1186000.0,S,Nelson,16/07/2016,5.9,3055.0,3.0,1.0,3.0,608.0,,,Moreland,-37.7694,144.9448,Northern Metropolitan,7082.0
Brunswick West,5/8 Murray St,2,u,500000.0,S,Brad,16/07/2016,5.9,3055.0,2.0,1.0,1.0,0.0,75.0,1970.0,Moreland,-37.7595,144.9436,Northern Metropolitan,7082.0
Brunswick West,33 Whitby St,2,h,1005000.0,S,Nelson,17/09/2016,5.9,3055.0,2.0,1.0,1.0,284.0,,1926.0,Moreland,-37.7646,144.9476,Northern Metropolitan,7082.0
Brunswick West,7/7 Allard St,2,u,385000.0,SP,Jellis,18/03/2017,5.9,3055.0,2.0,1.0,1.0,0.0,62.0,1970.0,Moreland,-37.7688,144.9421,Northern Metropolitan,7082.0
Brunswick West,5/21 Cumming St,2,u,656000.0,S,Collins,18/03/2017,5.9,3055.0,2.0,1.0,1.0,0.0,,,Moreland,-37.7609,144.9425,Northern Metropolitan,7082.0
Brunswick West,3/546 Moreland Rd,2,u,370000.0,S,Ray,18/03/2017,5.9,3055.0,2.0,1.0,1.0,2120.0,59.0,1960.0,Moreland,-37.7524,144.9347,Northern Metropolitan,7082.0
Brunswick West,2/8 Walker St,1,u,320000.0,S,Jellis,18/06/2016,5.9,3055.0,1.0,1.0,1.0,0.0,43.0,1970.0,Moreland,-37.7661,144.9422,Northern Metropolitan,7082.0
Brunswick West,29 Grantham St,4,h,988000.0,S,Nelson,19/11/2016,5.9,3055.0,4.0,1.0,1.0,384.0,,,Moreland,-37.7733,144.9491,Northern Metropolitan,7082.0
Brunswick West,3/447 Brunswick Rd,2,u,400000.0,S,Nelson,22/05/2016,5.9,3055.0,2.0,1.0,1.0,0.0,,,Moreland,-37.7752,144.9463,Northern Metropolitan,7082.0
Brunswick West,9/39 Heller St,1,u,330000.0,S,hockingstuart/Advantage,22/05/2016,5.9,3055.0,1.0,1.0,1.0,0.0,42.0,1970.0,Moreland,-37.7748,144.9483,Northern Metropolitan,7082.0
Brunswick West,542 Albion St,5,h,1200000.0,PI,Jellis,22/08/2016,5.9,3055.0,5.0,2.0,3.0,553.0,193.0,1920.0,Moreland,-37.7576,144.9348,Northern Metropolitan,7082.0
Brunswick West,6/86 Heller St,2,u,537000.0,SP,Jellis,22/08/2016,5.9,3055.0,2.0,1.0,1.0,501.0,66.0,1960.0,Moreland,-37.7741,144.9449,Northern Metropolitan,7082.0
Brunswick West,7 Morrow St,3,h,910000.0,S,Brad,22/08/2016,5.9,3055.0,3.0,1.0,2.0,717.0,141.0,1950.0,Moreland,-37.7525,144.9321,Northern Metropolitan,7082.0
Brunswick West,8/48 Passfield St,1,u,285000.0,PI,Walshe,22/08/2016,5.9,3055.0,1.0,1.0,1.0,0.0,45.0,1970.0,Moreland,-37.7675,144.939,Northern Metropolitan,7082.0
Brunswick West,9 Peacock St,4,h,921500.0,S,Ray,22/08/2016,5.9,3055.0,3.0,1.0,1.0,575.0,165.0,1930.0,Moreland,-37.7575,144.9402,Northern Metropolitan,7082.0
