country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Andorra,AND,2021-05-04,,,,,102.0,,,,1319.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-05,,,,,151.0,,,,1952.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-06,,,,,199.0,,,,2573.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-07,,,,,248.0,,,,3206.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-08,,,,,296.0,,,,3827.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-09,,,,,345.0,,,,4460.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-10,31633.0,26931.0,4702.0,,393.0,40.89,34.82,6.08,5081.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-11,,,,,351.0,,,,4538.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-12,,,,,309.0,,,,3995.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-13,,,,,267.0,,,,3452.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-14,,,,,224.0,,,,2896.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-15,,,,,182.0,,,,2353.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-16,,,,,140.0,,,,1810.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-17,32317.0,27613.0,4704.0,,98.0,41.78,35.7,6.08,1267.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-18,,,,,120.0,,,,1551.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-19,,,,,143.0,,,,1849.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-20,,,,,166.0,,,,2146.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-21,,,,,189.0,,,,2443.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-22,,,,,212.0,,,,2741.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-23,,,,,234.0,,,,3025.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-24,,,,,257.0,,,,3322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-25,,,,,257.0,,,,3322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-26,,,,,257.0,,,,3322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-27,,,,,257.0,,,,3322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-28,,,,,257.0,,,,3322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-29,,,,,257.0,,,,3322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-30,,,,,257.0,,,,3322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-05-31,35916.0,27613.0,8303.0,,257.0,46.43,35.7,10.73,3322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-01,,,,,334.0,,,,4318.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-02,,,,,410.0,,,,5300.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-03,,,,,487.0,,,,6296.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-04,,,,,564.0,,,,7291.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-05,,,,,640.0,,,,8274.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-06,,,,,717.0,,,,9269.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-07,41473.0,30535.0,10938.0,,794.0,53.61,39.47,14.14,10264.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-08,,,,,877.0,,,,11337.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-09,,,,,960.0,,,,12410.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-10,,,,,1043.0,,,,13483.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-11,,,,,1127.0,,,,14569.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-12,,,,,1210.0,,,,15642.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-13,,,,,1293.0,,,,16715.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-14,51107.0,34646.0,16416.0,,1376.0,66.07,44.79,21.22,17788.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-15,,,,,1428.0,,,,18461.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-16,,,,,1479.0,,,,19120.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-17,,,,,1531.0,,,,19792.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-18,,,,,1582.0,,,,20451.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-19,,,,,1634.0,,,,21124.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-20,,,,,1685.0,,,,21783.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-21,63265.0,38667.0,24598.0,,1737.0,81.79,49.99,31.8,22455.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-22,,,,,1592.0,,,,20581.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-23,,,,,1447.0,,,,18706.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-24,,,,,1303.0,,,,16845.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-25,,,,,1158.0,,,,14970.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-26,,,,,1013.0,,,,13096.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-27,,,,,868.0,,,,11221.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-28,68329.0,41716.0,26613.0,,723.0,88.33,53.93,34.4,9347.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-29,,,,,637.0,,,,8235.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-06-30,,,,,551.0,,,,7123.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-01,,,,,465.0,,,,6011.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-02,,,,,379.0,,,,4900.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-03,,,,,293.0,,,,3788.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-04,,,,,207.0,,,,2676.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-05,,,,,121.0,,,,1564.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-06,,,,,121.0,,,,1564.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-07,,,,,121.0,,,,1564.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-08,,,,,121.0,,,,1564.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-09,,,,,121.0,,,,1564.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-10,,,,,121.0,,,,1564.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-11,,,,,121.0,,,,1564.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-12,70018.0,43008.0,27010.0,,121.0,90.52,55.6,34.92,1564.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-13,,,,,355.0,,,,4589.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-14,,,,,589.0,,,,7614.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-15,,,,,824.0,,,,10652.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-16,,,,,1058.0,,,,13677.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-17,,,,,1293.0,,,,16715.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-18,,,,,1527.0,,,,19740.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-19,82349.0,48445.0,33904.0,,1762.0,106.46,62.63,43.83,22778.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-20,,,,,1554.0,,,,20089.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-21,,,,,1346.0,,,,17401.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-22,,,,,1138.0,,,,14712.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-23,,,,,930.0,,,,12023.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-24,,,,,721.0,,,,9321.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-25,,,,,513.0,,,,6632.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-26,,,,,305.0,,,,3943.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-27,,,,,305.0,,,,3943.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-28,,,,,305.0,,,,3943.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-29,,,,,305.0,,,,3943.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-30,,,,,305.0,,,,3943.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-07-31,,,,,305.0,,,,3943.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-01,86320.0,50747.0,35573.0,,305.0,111.59,65.6,45.99,3943.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-02,,,,,316.0,,,,4085.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-03,,,,,327.0,,,,4227.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-04,,,,,338.0,,,,4370.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-05,,,,,349.0,,,,4512.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-06,,,,,360.0,,,,4654.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-07,,,,,371.0,,,,4796.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-08,,,,,381.0,,,,4925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-09,,,,,381.0,,,,4925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-10,,,,,381.0,,,,4925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-11,,,,,381.0,,,,4925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-12,,,,,381.0,,,,4925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-13,,,,,381.0,,,,4925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-14,,,,,381.0,,,,4925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-15,91660.0,51044.0,40616.0,,381.0,118.49,65.99,52.51,4925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-16,,,,,370.0,,,,4783.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-17,,,,,359.0,,,,4641.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-18,,,,,348.0,,,,4499.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-19,,,,,337.0,,,,4357.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-20,,,,,326.0,,,,4214.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-21,,,,,315.0,,,,4072.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-22,,,,,304.0,,,,3930.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-23,,,,,304.0,,,,3930.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-24,,,,,304.0,,,,3930.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-25,,,,,304.0,,,,3930.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-26,,,,,304.0,,,,3930.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-27,,,,,304.0,,,,3930.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-28,,,,,304.0,,,,3930.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-29,95918.0,52910.0,43008.0,,304.0,124.0,68.4,55.6,3930.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-30,,,,,292.0,,,,3775.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-08-31,,,,,280.0,,,,3620.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-09-01,,,,,267.0,,,,3452.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-09-02,,,,,255.0,,,,3297.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-09-03,,,,,243.0,,,,3141.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-09-04,,,,,231.0,,,,2986.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-09-05,,,,,218.0,,,,2818.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-09-06,,,,,218.0,,,,2818.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
Andorra,AND,2021-09-07,,,,,218.0,,,,2818.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",World Health Organization,https://worldhealthorg.shinyapps.io/EURO_COVID-19_vaccine_monitor/
