,id_major,id_university,type,major_name,capacity
1565,7521195,752,science,TEKNIK ARSITEKTUR,34
1566,7521206,752,science,FARMASI,63
1567,7521214,752,science,TEKNIK GEOLOGI,18
1568,7521222,752,science,PENDIDIKAN TEKNIK BANGUNAN,18
1569,7521237,752,science,PENDIDIKAN TEKNOLOGI INFORMASI,36
1570,7521245,752,science,TEKNIK INDUSTRI,27
1571,7521253,752,science,ILMU TEKNOLOGI PANGAN,54
1572,7521276,752,science,PENDIDIKAN TEKNIK MESIN,27
1573,7521284,752,science,KIMIA,43
1574,7521292,752,science,BIOLOGI,48
1575,7521303,752,science,FISIKA,13
1576,7521311,752,science,MATEMATIKA,27
1577,7521326,752,science,STATISTIKA,28
1578,7521334,752,science,PENDIDIKAN ILMU PENGETAHUAN ALAM,27
1579,7531015,753,science,PENDIDIKAN MATEMATIKA,48
1580,7531023,753,science,SISTEM INFORMASI,100
1581,7531031,753,science,TEKNIK SIPIL,64
1582,7531046,753,science,TEKNIK PERTAMBANGAN,64
1583,7531054,753,science,AGRIBISNIS,80
1584,7531062,753,science,AGROTEKNOLOGI,48
1585,7531077,753,science,PETERNAKAN,48
1586,7531085,753,science,ILMU PERIKANAN,48
1587,7531093,753,science,PENDIDIKAN BIOLOGI,48
1588,7531104,753,science,PENDIDIKAN KIMIA,48
1589,7531112,753,science,TEKNOLOGI HASIL PERTANIAN,48
1590,7531127,753,science,KIMIA,48
1591,7531135,753,science,ILMU KOMPUTER,56
1592,7531143,753,science,FARMASI,48
1593,8111014,811,science,PEND. BIOLOGI,40
1594,8111022,811,science,PEND. FISIKA,40
1595,8111037,811,science,PEND. MATEMATIKA,40
1596,8111045,811,science,PEND. KIMIA,40
1597,8111053,811,science,AGRIBISNIS,50
1598,8111061,811,science,AGROTEKNOLOGI,35
1599,8111076,811,science,TEK. HASIL PERTANIAN,50
1600,8111084,811,science,KEHUTANAN,60
1601,8111092,811,science,PETERNAKAN,30
1602,8111103,811,science,TEKNIK PERKAPALAN,50
1603,8111111,811,science,TEKNIK SISTIM PERKAPALAN,50
1604,8111126,811,science,TEKNIK  MESIN,75
1605,8111134,811,science,TEKNIK INDUSTRI,50
1606,8111142,811,science,MAJEMEN SUMB.PERAIRAN,50
1607,8111157,811,science,IL. KELAUTAN,50
1608,8111165,811,science,BUDIDAYA PERAIRAN,40
1609,8111173,811,science,PEMANFAATAN SD PERIKANAN,40
1610,8111181,811,science,TEK. HASIL PERIKANAN,50
1611,8111196,811,science,AGROBISNIS PERIKANAN,60
1612,8111207,811,science,MATEMATIKA,50
1613,8111215,811,science,FISIKA,50
1614,8111223,811,science,KIMIA,50
1615,8111231,811,science,BIOLOGI,63
1616,8111246,811,science,PENDIDIKAN DOKTER,75
1617,8111254,811,science,PERENCANAAN WILAYAH DAN KOTA,50
1618,8111262,811,science,TEKNIK SIPIL,50
1619,8111277,811,science,PEMULIAAN TANAMAN,20
1620,8111285,811,science,ILMU TANAH,25
1621,8111293,811,science,TEKNIK GEOLOGI,8
1622,8111304,811,science,STATISTIKA,38
1623,8111312,811,science,PETERNAKAN (PSDKU KAB. MBD),20
1624,8111327,811,science,PENDIDIKAN MATEMATIKA (PSDKU KAB. MBD),20
1625,8111335,811,science,PENDIDIKAN MATEMATIKA (PSDKU KAB. ARU),20
1626,8111343,811,science,TEKNIK GEOFISIKA,8
1627,8111351,811,science,TEKNIK PERMINYAKAN,8
1628,8211015,821,science,TEKNIK SIPIL,60
1629,8211023,821,science,TEKNIK MESIN,32
1630,8211031,821,science,TEKNIK ELEKTRO,40
1631,8211046,821,science,ARSITEKTUR,40
1632,8211062,821,science,TEKNOLOGI PERTANIAN,20
1633,8211085,821,science,PETERNAKAN,20
1634,8211093,821,science,MANAJEMEN SUMBERDAYA PERAIRAN,32
1635,8211104,821,science,ILMU KELAUTAN,40
1636,8211112,821,science,PEMANFAATAN SUMBERDAYA PERAIRAN,20
1637,8211127,821,science,BUDIDAYA PERAIRAN,20
1638,8211135,821,science,PEND. MATEMATIKA,32
1639,8211143,821,science,PEND. BIOLOGI,32
1640,8211151,821,science,PEND. FISIKA,32
1641,8211166,821,science,PEND. KIMIA,32
1642,8211174,821,science,AGROTEKNOLOGI,20
1643,8211182,821,science,TEKNIK INFORMATIKA,40
1644,8211197,821,science,KEHUTANAN,48
1645,8211201,821,science,TEKNIK PERTAMBANGAN,24
1646,8211216,821,science,AGRIBISNIS,20
1647,8211224,821,science,PENDIDIKAN DOKTER,20
1648,8211232,821,science,ILMU TANAH,32
1649,9111014,911,science,MATEMATIKA,13
1650,9111022,911,science,BIOLOGI,13
1651,9111037,911,science,KIMIA,13
1652,9111045,911,science,FISIKA,13
1653,9111053,911,science,ILMU KESEHATAN MASYARAKAT,45
1654,9111061,911,science,PEND. MATEMATIKA,13
1655,9111076,911,science,PEND. BIOLOGI,13
1656,9111084,911,science,PEND. KIMIA,13
1657,9111092,911,science,PEND. FISIKA,13
1658,9111103,911,science,TEKNIK SIPIL,13
1659,9111111,911,science,TEKNIK ELEKTRO,18
1660,9111126,911,science,PENDIDIKAN DOKTER,13
1661,9111134,911,science,ILMU KEPERAWATAN,13
1662,9111142,911,science,TEKNIK MESIN,18
1663,9111157,911,science,TEKNIK PERTAMBANGAN,18
1664,9111165,911,science,ILMU KELAUTAN,13
1665,9111173,911,science,FARMASI,13
1666,9111181,911,science,SISTEM INFORMASI,13
1667,9111196,911,science,TEKNIK GEOFISIKA,13
1668,9111207,911,science,PERENCANAAN WILAYAH DAN KOTA/PLANOLOGI,13
1669,9111215,911,science,ILMU KEOLAHRAGAAN,45
1670,9111223,911,science,ILMU PERIKANAN,13
1671,9111231,911,science,STATISTIKA,13
1672,9121016,912,science,TEKNIK ELEKTRO,25
1673,9121024,912,science,TEKNIK MESIN,25
1674,9121032,912,science,TEKNIK SIPIL,60
1675,9121047,912,science,ARSITEKTUR,20
1676,9121055,912,science,KETEKNIKAN PERTANIAN,25
1677,9121063,912,science,AGRIBISNIS,30
1678,9121071,912,science,AGROTEKNOLOGI,20
1679,9121086,912,science,PETERNAKAN,20
1680,9121094,912,science,MANAJEMEN SUMBERDAYA PERAIRAN,30
1681,9121105,912,science,TEKNIK INFORMATIKA,75
1682,9121113,912,science,SISTEM INFORMASI,40
1683,9121121,912,science,PENDIDIKAN MATEMATIKA,30
1684,9121136,912,science,PENDIDIKAN FISIKA,10
1685,9121144,912,science,PENDIDIKAN KIMIA,10
1686,9211104,921,science,TEKNOLOGI HASIL PERTANIAN,24
1687,9211127,921,science,MANAJEMEN SUMBERDAYA PERAIRAN,16
1688,9211135,921,science,ILMU KELAUTAN,16
1689,9211166,921,science,MATEMATIKA,16
1690,9211174,921,science,FISIKA,16
1691,9211182,921,science,BIOLOGI,28
1692,9211197,921,science,KIMIA,16
1693,9211201,921,science,AGRIBISNIS,24
1694,9211216,921,science,AGROTEKNOLOGI,24
1695,9211224,921,science,PETERNAKAN,24
1696,9211232,921,science,KEHUTANAN,24
1697,9211247,921,science,TEKNIK INFORMATIKA,12
1698,9211255,921,science,TEKNIK PERTAMBANGAN,24
1699,9211263,921,science,TEKNIK ELEKTRO,16
1700,9211271,921,science,PENDIDIKAN BIOLOGI,16
1701,9211286,921,science,PENDIDIKAN MATEMATIKA,16
1702,9211294,921,science,PENDIDIKAN KIMIA,16
1703,9211305,921,science,TEKNIK GEOLOGI,24
1704,9211313,921,science,PENDIDIKAN FISIKA,16
1705,9211321,921,science,ILMU TANAH,24
1706,9211336,921,science,NUTRISI DAN TEKNOLOGI PAKAN TERNAK,16
1707,9211344,921,science,TEKNIK PERTANIAN DAN BIOSISTEM,16
1708,9211352,921,science,TEKNIK SIPIL,16
1709,1112017,111,humanities,EKONOMI PEMBANGUNAN,64
1710,1112025,111,humanities,MANAJEMEN,64
1711,1112033,111,humanities,AKUNTANSI,64
1712,1112041,111,humanities,ILMU HUKUM,160
1713,1112056,111,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,36
1714,1112064,111,humanities,PENDIDIKAN SEJARAH,36
1715,1112072,111,humanities,PENDIDIKAN EKONOMI,36
1716,1112087,111,humanities,PENDIDIKAN GEOGRAFI,36
1717,1112095,111,humanities,PENDIDIKAN BAHASA DAN  SASTRA INDONESIA,36
1718,1112106,111,humanities,PENDIDIKAN BAHASA INGGRIS,48
1719,1112114,111,humanities,PENDIDIKAN SENI DRAMA TARI DAN MUSIK,48
1720,1112122,111,humanities,PENDIDIKAN KESEJAHTERAAN KELUARGA,40
1721,1112137,111,humanities,PEND. JASMANI KESEHATAN DAN REKREASI,48
1722,1112145,111,humanities,BIMBINGAN KONSELING,40
1723,1112153,111,humanities,PENDIDIKAN GURU SEKOLAH DASAR,48
1724,1112161,111,humanities,PSIKOLOGI,32
1725,1112176,111,humanities,ILMU POLITIK,48
1726,1112184,111,humanities,SOSIOLOGI,48
1727,1112192,111,humanities,ILMU KOMUNIKASI,48
1728,1112203,111,humanities,PENDIDIKAN GURU PAUD,36
1729,1112211,111,humanities,ILMU PEMERINTAHAN,48
1730,1112226,111,humanities,EKONOMI ISLAM,48
1731,1112234,111,humanities,MANAJEMEN (PSDKU GAYO LUES),36
1732,1122012,112,humanities,MANAJEMEN,120
1733,1122027,112,humanities,AKUNTANSI,100
1734,1122035,112,humanities,ILMU EKONOMI & STUDI PEMBANGUNAN,100
1735,1122043,112,humanities,ILMU ADMINISTRASI NEGARA,108
1736,1122051,112,humanities,SOSIOLOGI,80
1737,1122066,112,humanities,ILMU POLITIK,64
1738,1122074,112,humanities,ANTROPOLOGI,48
1739,1122082,112,humanities,ILMU KOMUNIKASI,126
1740,1122097,112,humanities,ILMU HUKUM,160
1741,1122101,112,humanities,EKONOMI ISLAM,64
1742,1122116,112,humanities,PSIKOLOGI,60
1743,1122124,112,humanities,SASTRA INDONESIA,32
1744,1122132,112,humanities,ILMU ADMINISTRASI NIAGA,36
1745,1132014,113,humanities,EKONOMI PEMBANGUNAN,60
1746,1132022,113,humanities,ILMU ADMINISTRASI NEGARA,60
1747,1132037,113,humanities,SOSIOLOGI,60
1748,1132045,113,humanities,ILMU KOMUNIKASI,60
1749,1132053,113,humanities,MANAJEMEN,60
1750,1132061,113,humanities,AKUNTANSI,60
1751,1132076,113,humanities,ILMU HUKUM,60
1752,1142016,114,humanities,ILMU HUKUM,48
1753,1142024,114,humanities,EKONOMI MANAJEMEN,48
1754,1142032,114,humanities,EKONOMI PEMBANGUNAN,32
1755,1142047,114,humanities,PENDIDIKAN SEJARAH,32
1756,1142055,114,humanities,PENDIDIKAN GEOGRAFI,32
1757,1142063,114,humanities,PENDIDIKAN OLAHRAGA,32
1758,1142071,114,humanities,PENDIDIKAN GURU SEKOLAH DASAR,48
1759,1142086,114,humanities,PENDIDIKAN BAHASA INGGRIS,32
1760,1142094,114,humanities,PENDIDIKAN BAHASA INDONESIA,16
1761,1142105,114,humanities,AKUNTANSI,32
1762,1152011,115,humanities,SENI KARAWITAN,12
1763,1152026,115,humanities,SENI TARI,12
1764,1152034,115,humanities,SENI TEATER,8
1765,1152042,115,humanities,SENI RUPA MURNI,12
1766,1152057,115,humanities,KRIYA SENI,12
1767,1152065,115,humanities,DESAIN KOMUNIKASI VISUAL,16
1768,1162013,116,humanities,ILMU HUKUM,48
1769,1162021,116,humanities,BIMBINGAN KONSELING,28
1770,1162036,116,humanities,ILMU PERPUSTAKAAN,48
1771,1162044,116,humanities,EKONOMI SYARIAH,64
1772,1162052,116,humanities,PERBANKAN SYARIAH,96
1773,1162067,116,humanities,ILMU EKONOMI,64
1774,1162075,116,humanities,ILMU POLITIK,48
1775,1162083,116,humanities,ILMU ADMINISTRASI NEGARA,48
1776,1162091,116,humanities,PSIKOLOGI,48
1777,1162102,116,humanities,KESEJAHTERAAN SOSIAL,48
1778,1212011,121,humanities,ILMU HUKUM,216
1779,1212026,121,humanities,ILMU SEJARAH,22
1780,1212034,121,humanities,ANTROPOLOGI SOSIAL,36
1781,1212042,121,humanities,AKUNTANSI,90
1782,1212057,121,humanities,SOSIOLOGI,40
1783,1212065,121,humanities,ILMU KESEJAHTERAAN SOSIAL,44
1784,1212073,121,humanities,ILMU ADMINISTRASI NEGARA,72
1785,1212081,121,humanities,ILMU KOMUNIKASI,45
1786,1212096,121,humanities,MANAJEMEN,90
1787,1212107,121,humanities,EKONOMI PEMBANGUNAN,64
1788,1212115,121,humanities,ILMU POLITIK,36
1789,1212123,121,humanities,SASTRA INDONESIA,42
1790,1212131,121,humanities,SASTRA DAERAH UNTUK SASTRA MELAYU,36
1791,1212146,121,humanities,SASTRA INGGRIS,47
1792,1212154,121,humanities,SASTRA DAERAH UNTUK SASTRA BATAK,36
1793,1212162,121,humanities,SASTRA ARAB,44
1794,1212177,121,humanities,ETNO MUSIKOLOGI,36
1795,1212185,121,humanities,SASTRA JEPANG,36
1796,1212193,121,humanities,ILMU PERPUSTAKAAN,36
1797,1212204,121,humanities,SASTRA CINA,22
1798,1212227,121,humanities,ILMU ADMINISTRASI NIAGA/BISNIS,44
1799,1212235,121,humanities,PSIKOLOGI,90
1800,1222021,122,humanities,PENDIDIKAN SEJARAH,54
1801,1222036,122,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),57
1802,1222044,122,humanities,PENDIDIKAN GEOGRAFI,57
1803,1222052,122,humanities,"PEND. JASMANI, KESEHATAN & REKREASI",82
1804,1222067,122,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA (PKO),78
1805,1222075,122,humanities,PENDIDIKAN LUAR SEKOLAH (PLS),36
1806,1222083,122,humanities,PENDIDIKAN EKONOMI,48
1807,1222091,122,humanities,MANAJEMEN,48
1808,1222102,122,humanities,AKUNTANSI,48
1809,1222117,122,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",75
1810,1222125,122,humanities,PENDIDIKAN BAHASA INGGRIS,68
1811,1222133,122,humanities,PENDIDIKAN BAHASA PERANCIS,54
1812,1222141,122,humanities,PENDIDIKAN BAHASA JERMAN,45
1813,1222156,122,humanities,PENDIDIKAN SENI RUPA,27
1814,1222164,122,humanities,SASTRA INDONESIA,36
1815,1222172,122,humanities,SASTRA INGGRIS,34
1816,1222195,122,humanities,PENDIDIKAN GURU SEKOLAH DASAR (PGSD),157
1817,1222206,122,humanities,PENDIDIKAN TATA BOGA,36
1818,1222214,122,humanities,PENDIDIKAN TATA RIAS,36
1819,1222222,122,humanities,PENDIDIKAN ANTROPOLOGI,54
1820,1222237,122,humanities,PEND. GURU PENDIDIKAN ANAK USIA DINI,63
1821,1222245,122,humanities,PENDIDIKAN BIMBINGAN DAN KONSELING,67
1822,1222253,122,humanities,PENDIDIKAN AKUNTANSI,32
1823,1222276,122,humanities,PENDIDIKAN ADMINISTRASI PERKANTORAN,32
1824,1222284,122,humanities,PENDIDIKAN TATA NIAGA,32
1825,1222292,122,humanities,PENDIDIKAN SENI TARI,31
1826,1222303,122,humanities,PENDIDIKAN SENI MUSIK,49
1827,1222311,122,humanities,PENDIDIKAN TATA BUSANA,36
1828,1222326,122,humanities,SENI PERTUNJUKAN,30
1829,1222334,122,humanities,ILMU EKONOMI,48
1830,1232015,123,humanities,ILMU PERPUSTAKAAN,64
1831,1232023,123,humanities,ILMU KOMUNIKASI,64
1832,1232031,123,humanities,MANAJEMEN,80
1833,1232046,123,humanities,HUKUM,48
1834,1312012,131,humanities,HUBUNGAN INTERNASIONAL,64
1835,1312027,131,humanities,ILMU PEMERINTAHAN,64
1836,1312035,131,humanities,ILMU ADMINISTRASI NEGARA,64
1837,1312043,131,humanities,ILMU ADMINISTRASI NIAGA,48
1838,1312051,131,humanities,SOSIOLOGI,64
1839,1312066,131,humanities,ILMU KOMUNIKASI,64
1840,1312074,131,humanities,PARIWISATA,48
1841,1312082,131,humanities,EKONOMI PEMBANGUNAN,48
1842,1312097,131,humanities,MANAJEMEN,112
1843,1312101,131,humanities,AKUNTANSI,112
1844,1312116,131,humanities,ILMU HUKUM,144
1845,1312124,131,humanities,PEND. EKONOMI,32
1846,1312132,131,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),32
1847,1312147,131,humanities,PEND. SEJARAH,32
1848,1312155,131,humanities,"PEND. BAHASA, SASTRA INDONEIA & DAERAH",32
1849,1312163,131,humanities,PEND. BHS. INGGRIS,48
1850,1312171,131,humanities,PEND. BAHASA JEPANG,16
1851,1312186,131,humanities,PEND. LUAR SEKOLAH,32
1852,1312194,131,humanities,BIMBINGAN KONSELING,16
1853,1312205,131,humanities,PEND JASMANI KESEHATAN & REKREASI,32
1854,1312213,131,humanities,PEND KEPELATIHAN OLAHRAGA,32
1855,1312221,131,humanities,PGSD,48
1856,1312236,131,humanities,PAUD,32
1857,1322014,132,humanities,AKUNTANSI,45
1858,1322022,132,humanities,ILMU ADMINISTRASI NEGARA,45
1859,1322037,132,humanities,MANAJEMEN,45
1860,1322045,132,humanities,PSIKOLOGI,45
1861,1322053,132,humanities,ILMU HUKUM,75
1862,1322111,132,humanities,PENDIDIKAN EKONOMI,45
1863,1322223,132,humanities,ILMU KOMUNIKASI,45
1864,1322262,132,humanities,PENDIDIKAN BAHASA INDONESIA,30
1865,1322277,132,humanities,PENDIDIKAN GEOGRAFI,30
1866,1332016,133,humanities,PENDIDIKAN BAHASA INDONESIA,48
1867,1332024,133,humanities,AKUNTANSI,48
1868,1332032,133,humanities,ILMU ADMINISTRASI NEGARA,48
1869,1332047,133,humanities,ILMU PEMERINTAHAN,32
1870,1332055,133,humanities,SOSIOLOGI,40
1871,1332063,133,humanities,PENDIDIKAN BAHASA INGGRIS,36
1872,1332071,133,humanities,MANAJEMEN,48
1873,1332086,133,humanities,ILMU HUKUM,48
1874,1332094,133,humanities,ILMU HUBUNGAN INTERNASIONAL,16
1875,1412013,141,humanities,EKONOMI PEMBANGUNAN,48
1876,1412021,141,humanities,ILMU HUKUM,200
1877,1412036,141,humanities,ILMU SEJARAH,32
1878,1412044,141,humanities,SOSIOLOGI,48
1879,1412052,141,humanities,ANTROPOLOGI SOSIAL,40
1880,1412067,141,humanities,MANAJEMEN,64
1881,1412075,141,humanities,AKUNTANSI,64
1882,1412083,141,humanities,ILMU POLITIK,40
1883,1412091,141,humanities,ILMU ADMINISTRASI NEGARA,40
1884,1412102,141,humanities,SASTRA INDONESIA,36
1885,1412117,141,humanities,SASTRA INGGRIS,36
1886,1412125,141,humanities,SASTRA DAERAH MINANGKABAU,32
1887,1412133,141,humanities,SASTRA JEPANG,28
1888,1412141,141,humanities,ILMU HUBUNGAN INTERNASIONAL,48
1889,1412156,141,humanities,ILMU KOMUNIKASI,40
1890,1412164,141,humanities,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),24
1891,1412172,141,humanities,EKONOMI PEMBANGUNAN (KAMPUS 2 PAYAKUMBUH),24
1892,1422015,142,humanities,ADMINISTRASI PENDIDIKAN,56
1893,1422023,142,humanities,PENDIDIKAN LUAR BIASA,64
1894,1422031,142,humanities,TEKNOLOGI PENDIDIKAN,48
1895,1422046,142,humanities,PENDIDIKAN LUAR SEKOLAH,60
1896,1422054,142,humanities,BIMBINGAN DAN KONSELING,80
1897,1422062,142,humanities,PSIKOLOGI,120
1898,1422077,142,humanities,PGSD (PENDIDIKAN GURU SEKOLAH DASAR),100
1899,1422085,142,humanities,PEND. GURU PENDIDIKAN ANAK USIA DINI,80
1900,1422093,142,humanities,PENDD. BHS & SAST. INDO. & DAERAH,72
1901,1422104,142,humanities,BAHASA & SASTRA INDONESIA (NK),48
1902,1422112,142,humanities,PENDD. BHS INGGRIS,60
1903,1422127,142,humanities,BAHASA & SASTRA INGGRIS (NK),36
1904,1422135,142,humanities,PENDIDIKAN SENI RUPA,40
1905,1422143,142,humanities,PENDIDIKAN SENDRATASIK,64
1906,1422151,142,humanities,PENDIDIKAN GEOGRAFI,60
1907,1422166,142,humanities,PENDIDIKAN SEJARAH,80
1908,1422174,142,humanities,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,48
1909,1422182,142,humanities,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),48
1910,1422197,142,humanities,ILMU ADMINISTRASI NEGARA (NK),48
1911,1422201,142,humanities,PENDIDIKAN EKONOMI,36
1912,1422216,142,humanities,MANAJEMEN (NK),64
1913,1422224,142,humanities,AKUNTANSI (NK),36
1914,1422232,142,humanities,EKONOMI PEMBANGUNAN (NK),36
1915,1422247,142,humanities,PENDD. KESEJAHTERAAN KELUARGA,64
1916,1422255,142,humanities,TATA RIAS DAN KECANTIKAN (NK),48
1917,1422263,142,humanities,PENJASKESREK,180
1918,1422271,142,humanities,PENDD. KEPELATIHAN OLAHRAGA,120
1919,1422286,142,humanities,GEOGRAFI (NK),60
1920,1422294,142,humanities,MANAJEMEN PERHOTELAN (NK),79
1921,1422305,142,humanities,DISAIN KOM. VISUAL (NK),50
1922,1422313,142,humanities,PENDIDIKAN BAHASA JEPANG,28
1923,1422321,142,humanities,PENDIDIKAN MUSIK,24
1924,1422336,142,humanities,PENDIDIKAN KEAGAMAAN ISLAM,80
1925,1422344,142,humanities,PERPUSTAKAAN DAN ILMU INFORMASI,32
1926,1422354,142,humanities,PENDIDIKAN TARI,32
1927,1432017,143,humanities,SENI KARAWITAN,27
1928,1432025,143,humanities,SENI TARI,54
1929,1432033,143,humanities,SENI MUSIK,40
1930,1432041,143,humanities,SENI TEATER,22
1931,1432056,143,humanities,SENI KRIYA,27
1932,1432064,143,humanities,TV DAN FILM,54
1933,1432072,143,humanities,SENI MURNI,18
1934,1432087,143,humanities,FOTOGRAFI,54
1935,1432095,143,humanities,DESAIN DAN KOMUNIKASI VISUAL,54
1936,1432106,143,humanities,ANTROPOLOGI BUDAYA,27
1937,1432114,143,humanities,PENDIDIKAN KRIYA,18
1938,1512014,151,humanities,PEND. EKONOMI,54
1939,1512022,151,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",72
1940,1512037,151,humanities,PEND. BAHASA INGGRIS,72
1941,1512045,151,humanities,ILMU HUKUM,248
1942,1512053,151,humanities,ILMU EKONOMI PEMBANGUNAN,90
1943,1512061,151,humanities,MANAJEMEN,90
1944,1512076,151,humanities,AKUNTANSI,72
1945,1512084,151,humanities,PEND. GURU SEKOLAH DASAR,90
1946,1512092,151,humanities,BIMBINGAN DAN KONSELING,72
1947,1512103,151,humanities,PENDIDIKAN GURU PAUD,54
1948,1512111,151,humanities,PENDIDIKAN BAHASA ARAB,36
1949,1512126,151,humanities,PENDIDIKAN SEJARAH,36
1950,1512134,151,humanities,SASTRA INDONESIA,36
1951,1512142,151,humanities,PSIKOLOGI,45
1952,1512157,151,humanities,ILMU PEMERINTAHAN,72
1953,1512165,151,humanities,EKONOMI ISLAM,36
1954,1512173,151,humanities,ARKEOLOGI,36
1955,1512181,151,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,36
1956,1512196,151,humanities,ILMU SEJARAH,36
1957,1512207,151,humanities,ADMINISTRASI PENDIDIKAN,54
1958,1512215,151,humanities,ILMU POLITIK,54
1959,1512223,151,humanities,SENI DRAMA TARI DAN MUSIK,36
1960,1612015,161,humanities,ILMU HUKUM,225
1961,1612023,161,humanities,ILMU KESEJAHTERAAN SOSIAL,35
1962,1612031,161,humanities,EKONOMI PEMBANGUNAN,60
1963,1612046,161,humanities,MANAJEMEN,90
1964,1612054,161,humanities,ILMU ADMINISTRASI NEGARA,50
1965,1612062,161,humanities,SOSIOLOGI,30
1966,1612077,161,humanities,ILMU KOMUNIKASI,50
1967,1612085,161,humanities,AKUNTANSI,100
1968,1612093,161,humanities,PENDIDIKAN LUAR SEKOLAH,40
1969,1612104,161,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,60
1970,1612112,161,humanities,PENDIDIKAN BAHASA INGGRIS,60
1971,1612127,161,humanities,PENDIDIKAN GURU SEKOLAH DASAR,40
1972,1612135,161,humanities,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,40
1973,1612143,161,humanities,PENDIDIKAN JASMANI DAN KESEHATAN,40
1974,1612151,161,humanities,BIMBINGAN DAN KONSELING,40
1975,1612166,161,humanities,ILMU PERPUSTAKAAN,35
1976,1612174,161,humanities,JURNALISTIK,45
1977,1712016,171,humanities,EKONOMI PEMBANGUNAN ,100
1978,1712024,171,humanities,ILMU HUKUM,243
1979,1712032,171,humanities,MANAJEMEN,100
1980,1712047,171,humanities,AKUNTANSI,100
1981,1712055,171,humanities,ILMU ADM NEGARA,125
1982,1712063,171,humanities,SOSIOLOGI,100
1983,1712071,171,humanities,PPKN,40
1984,1712086,171,humanities,PEND SEJARAH,40
1985,1712094,171,humanities,PEND EKONOMI,40
1986,1712105,171,humanities,"PEND BHS, SATRA IND & DAERAH",40
1987,1712113,171,humanities,PEND BHS INGGRIS,40
1988,1712121,171,humanities,PENJASKES,40
1989,1712136,171,humanities,BIMB & KONSELING,47
1990,1712144,171,humanities,PGSD,40
1991,1712152,171,humanities,PAUD,47
1992,1712167,171,humanities,ILMU KOMUNIKASI,125
1993,1712175,171,humanities,PENDIDIKAN LUAR SEKOLAH,47
1994,1712183,171,humanities,ILMU HUBUNGAN INTERNASIONAL,125
1995,1722204,172,humanities,ILMU POLITIK,32
1996,1722212,172,humanities,ILMU PERPUSTAKAAN,35
1997,1722227,172,humanities,ILMU KOMUNIKASI,32
1998,1812017,181,humanities,AKUNTANSI,53
1999,1812025,181,humanities,MANAJEMEN,46
2000,1812033,181,humanities,ILMU HUKUM,48
2001,1812041,181,humanities,SOSIOLOGI,20
2002,1812056,181,humanities,SASTRA INGGRIS,20
2003,1812064,181,humanities,ILMU POLITIK,20
2004,1812072,181,humanities,EKONOMI,28
2005,1912011,191,humanities,HUKUM,249
2006,1912026,191,humanities,SOSIOLOGI,50
2007,1912034,191,humanities,ILMU PEMERINTAHAN,50
2008,1912042,191,humanities,MANAJEMEN,60
2009,1912057,191,humanities,IESP,45
2010,1912065,191,humanities,AKUNTANSI,50
2011,1912073,191,humanities,ILMU KOMUNIKASI,50
2012,1912081,191,humanities,ILMU ADM. NEGARA,50
2013,1912096,191,humanities,ILMU ADM. NIAGA/BISNIS,50
2014,1912107,191,humanities,PPKN,36
2015,1912115,191,humanities,PEND. SEJARAH,36
2016,1912123,191,humanities,PEND. GEOGRAFI,36
2017,1912131,191,humanities,PEND. EKONOMI,36
2018,1912146,191,humanities,PENJASKESREK,39
2019,1912154,191,humanities,BIMB. KONSELING,36
2020,1912162,191,humanities,PEND. BAHASA INDONESIA,36
2021,1912177,191,humanities,PEND. B. INGGRIS,36
2022,1912185,191,humanities,PGSD,90
2023,1912193,191,humanities,"PEND. SENI DRAMA,TARI&MUSIK",27
2024,1912204,191,humanities,PENDIDIKAN ANAK USIA DINI,36
2025,1912212,191,humanities,HUBUNGAN INTERNASIONAL,50
2026,1912227,191,humanities,BAHASA PERANCIS,18
2027,1912235,191,humanities,PENDIDIKAN MUSIK,27
2028,3112017,311,humanities,ILMU HUKUM,160
2029,3112025,311,humanities,MANAJEMEN,56
2030,3112033,311,humanities,AKUNTANSI,56
2031,3112041,311,humanities,EKONOMI PEMBANGUNAN,32
2032,3112056,311,humanities,ADMINISTRASI NEGARA,64
2033,3112064,311,humanities,ILMU KOMUNIKASI,80
2034,3112072,311,humanities,PENDIDIKAN LUAR SEKOLAH,48
2035,3112087,311,humanities,PENDIDIKAN BAHASA INDONESIA,48
2036,3112095,311,humanities,PENDIDIKAN BAHASA INGGRIS,48
2037,3112106,311,humanities,PENDIDIKAN GURU SEKOLAH DASAR,48
2038,3112114,311,humanities,PENDIDIKAN ANAK USIA DINI,32
2039,3112122,311,humanities,EKONOMI ISLAM,16
2040,3112137,311,humanities,PENDIDIKAN SOSIOLOGI,32
