Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
drum set,Cosmo black,NA,Smooth white,Bass drum head,No,No,Yes,2,5600,1400,Black,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_1_0,1_0,1803,BNviYpPKm6sdKH2Ne
drum set,Cosmo black,NA,Glossy black,Bass drum head,No,No,Yes,2,5600,1400,Black,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_1_1,1_1,1803,duF9PsZQC98Rx8dCm
drum set,Cosmo black,NA,Black with logo,Bass drum head,No,No,Yes,2,5600,1400,Black,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_1_2,1_2,1803,si2MAS7xkGLYbbkpw
drum set,Cosmo black,NA,White with logo,Bass drum head,No,No,Yes,2,5600,1400,Black,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_1_3,1_3,1803,EyJABze6ajWPuNnFW
drum set,Cosmo black,NA,Rock logo,Bass drum head,No,No,Yes,2,5600,1400,Black,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_1_4,1_4,1803,oNB68dqM9aGzXMfdK
drum set,Cosmo black,NA,Vintage logo,Bass drum head,No,No,Yes,2,5600,1400,Black,Beige,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_1_5,1_5,1803,yBe4uerAv5uHww8XB
drum set,Pearl white,NA,Smooth white,Bass drum head,No,No,Yes,2,5600,1400,White,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_2_0,2_0,1803,u55AW4g7udJszSZvC
drum set,Pearl white,NA,Glossy black,Bass drum head,No,No,Yes,2,5600,1400,White,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_2_1,2_1,1803,seziiMGiAJjaLpN6K
drum set,Pearl white,NA,Black with logo,Bass drum head,No,No,Yes,2,5600,1400,White,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_2_2,2_2,1803,vykiTRvXpf3iyzyHT
drum set,Pearl white,NA,White with logo,Bass drum head,No,No,Yes,2,5600,1400,White,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_2_3,2_3,1803,PDpGfn6RT7k2TBvfn
drum set,Pearl white,NA,Rock logo,Bass drum head,No,No,Yes,2,5600,1400,White,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_2_4,2_4,1803,YY9DThLxragxuCtsb
drum set,Pearl white,NA,Vintage logo,Bass drum head,No,No,Yes,2,5600,1400,White,Beige,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_2_5,2_5,1803,TomLT6ErqvhtyHWBD
drum set,Natural wood,NA,Smooth white,Bass drum head,No,No,Yes,2,5600,1400,Brown,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_3_0,3_0,1803,PcQaapRq3gCRPpxjo
drum set,Natural wood,NA,Glossy black,Bass drum head,No,No,Yes,2,5600,1400,Brown,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_3_1,3_1,1803,DeZ9CJbcubQW4Skho
drum set,Natural wood,NA,Black with logo,Bass drum head,No,No,Yes,2,5600,1400,Brown,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_3_2,3_2,1803,9CeQ4euhbw5sMSxBJ
drum set,Natural wood,NA,White with logo,Bass drum head,No,No,Yes,2,5600,1400,Brown,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_3_3,3_3,1803,ztDHbywWyAMugQw9a
drum set,Natural wood,NA,Rock logo,Bass drum head,No,No,Yes,2,5600,1400,Brown,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_3_4,3_4,1803,kYCRpKyhmcGyFyRjE
drum set,Natural wood,NA,Vintage logo,Bass drum head,No,No,Yes,2,5600,1400,Brown,Beige,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_3_5,3_5,1803,hHDXhaLcySbPZLXWh
drum set,Marine blue,NA,Smooth white,Bass drum head,No,No,Yes,2,5600,1400,Blue,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_4_0,4_0,1803,gi4zRDm7tWoTmxhiG
drum set,Marine blue,NA,Glossy black,Bass drum head,No,No,Yes,2,5600,1400,Blue,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_4_1,4_1,1803,tCiuEzrPc7Gybx3nG
drum set,Marine blue,NA,Black with logo,Bass drum head,No,No,Yes,2,5600,1400,Blue,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_4_2,4_2,1803,8MqYzGbsCoz9xdWto
drum set,Marine blue,NA,White with logo,Bass drum head,No,No,Yes,2,5600,1400,Blue,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_4_3,4_3,1803,kR5HhLdsuKKyZb6FX
drum set,Marine blue,NA,Rock logo,Bass drum head,No,No,Yes,2,5600,1400,Blue,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_4_4,4_4,1803,2kPyS33rhpP2FiLm7
drum set,Marine blue,NA,Vintage logo,Bass drum head,No,No,Yes,2,5600,1400,Blue,Beige,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_4_5,4_5,1803,NS7HtPaNX7v7XkKub
drum set,Rose pink,NA,Smooth white,Bass drum head,No,No,Yes,2,5600,1400,Red,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_5_0,5_0,1803,6uFGF5enNQrNQ9v88
drum set,Rose pink,NA,Glossy black,Bass drum head,No,No,Yes,2,5600,1400,Red,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_5_1,5_1,1803,mLxY2RyRRnKxGqTgF
drum set,Rose pink,NA,Black with logo,Bass drum head,No,No,Yes,2,5600,1400,Red,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_5_2,5_2,1803,PJJjEasBWCceAzg38
drum set,Rose pink,NA,White with logo,Bass drum head,No,No,Yes,2,5600,1400,Red,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_5_3,5_3,1803,62R7W4NcXLGHjjjsQ
drum set,Rose pink,NA,Rock logo,Bass drum head,No,No,Yes,2,5600,1400,Red,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_5_4,5_4,1803,YZokAT8NfLk5PDRYx
drum set,Rose pink,NA,Vintage logo,Bass drum head,No,No,Yes,2,5600,1400,Red,Beige,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_5_5,5_5,1803,AKuZct9A8zT9pEYB6
drum set,Evergreen,NA,Smooth white,Bass drum head,No,No,Yes,2,5600,1400,Green,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_6_0,6_0,1803,2Mepf3AwxNtbuQpPd
drum set,Evergreen,NA,Glossy black,Bass drum head,No,No,Yes,2,5600,1400,Green,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_6_1,6_1,1803,wbq89Csv4yFKDzb5h
drum set,Evergreen,NA,Black with logo,Bass drum head,No,No,Yes,2,5600,1400,Green,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_6_2,6_2,1803,AgSuRHPLTahzhDBGC
drum set,Evergreen,NA,White with logo,Bass drum head,No,No,Yes,2,5600,1400,Green,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_6_3,6_3,1803,skGBWoy7D8vdixaSN
drum set,Evergreen,NA,Rock logo,Bass drum head,No,No,Yes,2,5600,1400,Green,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_6_4,6_4,1803,wcQo5v5qwiMJAeGBk
drum set,Evergreen,NA,Vintage logo,Bass drum head,No,No,Yes,2,5600,1400,Green,Beige,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_6_5,6_5,1803,YX33RS9Nps4LEAuNJ
drum set,Black & white,NA,Smooth white,Bass drum head,No,No,Yes,2,5600,1400,Gray,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_7_0,7_0,1803,7m4TkWwHioNTKqmsP
drum set,Black & white,NA,Glossy black,Bass drum head,No,No,Yes,2,5600,1400,Gray,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_7_1,7_1,1803,fScRvMgnmwWJSX87s
drum set,Black & white,NA,Black with logo,Bass drum head,No,No,Yes,2,5600,1400,Gray,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_7_2,7_2,1803,EHaJpmAkGYBvqyYwB
drum set,Black & white,NA,White with logo,Bass drum head,No,No,Yes,2,5600,1400,Gray,White,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_7_3,7_3,1803,MEvqWiGNiRi6tERyE
drum set,Black & white,NA,Rock logo,Bass drum head,No,No,Yes,2,5600,1400,Gray,Black,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_7_4,7_4,1803,4ssLnGEsdtY7hxviH
drum set,Black & white,NA,Vintage logo,Bass drum head,No,No,Yes,2,5600,1400,Gray,Beige,2x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,None,None,None,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,FtrDrumSet_Remake_7_5,7_5,1803,xgPa4vXtxPnkP7DzY
drying rack,Silver,NA,NA,NA,No,No,No,NA,2700,675,Gray,Colorful,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,FtrClothesstand_Remake_0_0,0_0,7789,uY72TKGgnLfokxbLX
drying rack,Ivory,NA,NA,NA,No,No,No,NA,2700,675,Beige,Colorful,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,FtrClothesstand_Remake_1_0,1_0,7789,8jkg7xAy54vJYkBTS
drying rack,Black,NA,NA,NA,No,No,No,NA,2700,675,Black,Colorful,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,FtrClothesstand_Remake_2_0,2_0,7789,BHLggkqKdJ9wuyk9J
drying rack,White,NA,NA,NA,No,No,No,NA,2700,675,White,Colorful,2x1,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,FtrClothesstand_Remake_3_0,3_0,7789,w2mcifiBsEznSDyYk
effects rack,Black,NA,None,Sticker area,No,No,Yes,3,6800,1700,Black,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_0_0,0_0,950,bk2XrCbH6RKbBNAMG
effects rack,Black,NA,Familiar logo,Sticker area,No,No,Yes,3,6800,1700,Black,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_0_1,0_1,950,vuR8ruSbHN5RBgZnc
effects rack,Black,NA,Chic logo,Sticker area,No,No,Yes,3,6800,1700,Black,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_0_2,0_2,950,JymBk4cHJEP3RST4B
effects rack,Black,NA,Rock logo,Sticker area,No,No,Yes,3,6800,1700,Black,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_0_3,0_3,950,MzPageFNYbQGeHaZW
effects rack,Black,NA,Emblem logo,Sticker area,No,No,Yes,3,6800,1700,Black,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_0_4,0_4,950,nzecjzwRrer4zWn7D
effects rack,Black,NA,Handwritten logo,Sticker area,No,No,Yes,3,6800,1700,Black,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_0_5,0_5,950,kcALyvcE9Do9NCzdu
effects rack,Black,NA,Pop logo,Sticker area,No,No,Yes,3,6800,1700,Black,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_0_6,0_6,950,P7nmtm9SBa68zFAa7
effects rack,Black,NA,Cute logo,Sticker area,No,No,Yes,3,6800,1700,Black,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_0_7,0_7,950,2JChKLRPZXZPSnfHK
effects rack,White,NA,None,Sticker area,No,No,Yes,3,6800,1700,White,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_1_0,1_0,950,GabiAaN63GHgkyLAG
effects rack,White,NA,Familiar logo,Sticker area,No,No,Yes,3,6800,1700,White,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_1_1,1_1,950,DTenbt3zvd3Yzkt4u
effects rack,White,NA,Chic logo,Sticker area,No,No,Yes,3,6800,1700,White,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_1_2,1_2,950,XBKHn8Qim5h64u9cx
effects rack,White,NA,Rock logo,Sticker area,No,No,Yes,3,6800,1700,White,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_1_3,1_3,950,HEzgTZRqx5e8iBads
effects rack,White,NA,Emblem logo,Sticker area,No,No,Yes,3,6800,1700,White,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_1_4,1_4,950,oGeqpX5bBoRx8sHxT
effects rack,White,NA,Handwritten logo,Sticker area,No,No,Yes,3,6800,1700,White,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_1_5,1_5,950,L2NzC92BmaXvNcoSp
effects rack,White,NA,Pop logo,Sticker area,No,No,Yes,3,6800,1700,White,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_1_6,1_6,950,SbMSjd49hgRZuYrPQ
effects rack,White,NA,Cute logo,Sticker area,No,No,Yes,3,6800,1700,White,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_1_7,1_7,950,84QCKHesn8zBtbqEY
effects rack,Orange,NA,None,Sticker area,No,No,Yes,3,6800,1700,Yellow,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_2_0,2_0,950,ShdttCSdegF4wNHmo
effects rack,Orange,NA,Familiar logo,Sticker area,No,No,Yes,3,6800,1700,Yellow,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_2_1,2_1,950,SNGExFWGeJxKx8KgW
effects rack,Orange,NA,Chic logo,Sticker area,No,No,Yes,3,6800,1700,Yellow,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_2_2,2_2,950,G4e7HDAZe5FRwgqDM
effects rack,Orange,NA,Rock logo,Sticker area,No,No,Yes,3,6800,1700,Yellow,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_2_3,2_3,950,Ecykqweyf2eGrSSdd
effects rack,Orange,NA,Emblem logo,Sticker area,No,No,Yes,3,6800,1700,Yellow,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_2_4,2_4,950,MKPwo9ExbBMWEAoo9
effects rack,Orange,NA,Handwritten logo,Sticker area,No,No,Yes,3,6800,1700,Yellow,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_2_5,2_5,950,f2srqWoS9iFCjQGmr
effects rack,Orange,NA,Pop logo,Sticker area,No,No,Yes,3,6800,1700,Yellow,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_2_6,2_6,950,QSeivumun6WPZPSTA
effects rack,Orange,NA,Cute logo,Sticker area,No,No,Yes,3,6800,1700,Yellow,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_2_7,2_7,950,ZqhQoPLBunKqZPbJ5
effects rack,Blue,NA,None,Sticker area,No,No,Yes,3,6800,1700,Blue,Black,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_3_0,3_0,950,F3LxMkHLeorZiwtbN
effects rack,Blue,NA,Familiar logo,Sticker area,No,No,Yes,3,6800,1700,Blue,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_3_1,3_1,950,PSvMyakqMkcuvyjdo
effects rack,Blue,NA,Chic logo,Sticker area,No,No,Yes,3,6800,1700,Blue,White,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_3_2,3_2,950,arNJ4hFF7YQ8oxuKw
effects rack,Blue,NA,Rock logo,Sticker area,No,No,Yes,3,6800,1700,Blue,Purple,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_3_3,3_3,950,jM4ARnEqpPMPDQcY2
effects rack,Blue,NA,Emblem logo,Sticker area,No,No,Yes,3,6800,1700,Blue,Green,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_3_4,3_4,950,DN8gofBsF2ufGshib
effects rack,Blue,NA,Handwritten logo,Sticker area,No,No,Yes,3,6800,1700,Blue,Light blue,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_3_5,3_5,950,LpCGc6CkxJjQjtqey
effects rack,Blue,NA,Pop logo,Sticker area,No,No,Yes,3,6800,1700,Blue,Red,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_3_6,3_6,950,c9uhh92ESGomjYLse
effects rack,Blue,NA,Cute logo,Sticker area,No,No,Yes,3,6800,1700,Blue,Pink,1x1,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,concert,facility,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,FtrEffectorrack_Remake_3_7,3_7,950,bf7zShqvaAHkBgMyc
