model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Fiesta,2018,12995,Manual,12267,Petrol,145,65.7,1.0
 Focus,2018,11980,Manual,13864,Petrol,145,60.1,1.0
 Fiesta,2013,7980,Semi-Auto,37576,Petrol,145,47.9,1.6
 Kuga,2017,19998,Semi-Auto,18471,Diesel,145,54.3,2.0
 Focus,2019,16998,Manual,16410,Petrol,145,60.1,1.0
 Focus,2018,13998,Manual,9303,Petrol,145,57.7,1.0
 Focus,2019,19898,Automatic,4166,Diesel,145,64.2,2.0
 Kuga,2017,15498,Manual,23763,Diesel,145,54.3,2.0
 Focus,2018,21798,Manual,3774,Petrol,145,41.5,2.0
 Fiesta,2019,13998,Manual,11689,Petrol,145,58.9,1.0
 Focus,2017,10998,Manual,24014,Diesel,145,74.3,1.5
 Fiesta,2013,7298,Semi-Auto,24950,Petrol,145,47.9,1.6
 Mondeo,2017,11998,Manual,44456,Diesel,30,65.7,2.0
 Focus,2019,14798,Manual,18443,Petrol,145,58.9,1.0
 Focus,2017,10890,Manual,22158,Petrol,20,60.1,1.0
 Focus,2013,6790,Manual,37002,Petrol,20,58.9,1.0
 Focus,2016,9890,Manual,20058,Diesel,0,74.3,1.5
 Ka+,2018,7797,Manual,13000,Petrol,145,57.7,1.2
 S-MAX,2017,15990,Manual,28115,Diesel,145,56.5,2.0
 Focus,2019,16997,Manual,6837,Petrol,150,60.1,1.0
 Focus,2018,16997,Manual,8954,Petrol,145,60.1,1.0
 Fiesta,2015,6995,Manual,30381,Petrol,30,54.3,1.2
 Ka+,2018,6995,Manual,10529,Petrol,145,57.7,1.2
 Kuga,2017,14998,Manual,44106,Diesel,125,60.1,2.0
 Kuga,2017,17298,Automatic,8245,Petrol,235,38.2,1.5
 Kuga,2018,16998,Manual,19409,Diesel,145,54.3,1.5
 Kuga,2019,17498,Manual,7669,Petrol,145,34.4,1.5
 Focus,2017,10998,Manual,49742,Diesel,150,74.3,1.5
 Focus,2016,9470,Manual,40519,Diesel,0,74.3,1.5
 Kuga,2014,10298,Manual,35210,Petrol,200,42.8,1.6
 Fiesta,2016,9998,Manual,27154,Petrol,20,62.8,1.0
 Fiesta,2017,8998,Manual,10602,Petrol,145,54.3,1.2
 EcoSport,2017,10498,Manual,36562,Petrol,125,52.3,1.0
 Focus,2016,10995,Manual,25325,Petrol,20,60.1,1.0
 Fiesta,2018,7995,Manual,54400,Petrol,145,64.2,1.1
 Fiesta,2018,10000,Manual,8236,Petrol,145,64.2,1.1
 B-MAX,2017,10500,Manual,14552,Petrol,145,47.1,1.4
 Focus,2016,14500,Manual,35000,Petrol,205,41.5,2.0
 B-MAX,2014,7795,Semi-Auto,21050,Petrol,160,44.1,1.6
 B-MAX,2017,9998,Manual,6997,Petrol,150,47.1,1.4
 Grand C-MAX,2017,11498,Manual,15371,Petrol,30,54.3,1.0
 Focus,2018,14990,Manual,4215,Petrol,145,58.9,1.0
 Ka+,2016,7995,Manual,13057,Petrol,30,57.7,1.2
 Focus,2016,11280,Manual,10492,Petrol,20,60.1,1.0
 EcoSport,2016,9495,Manual,26638,Petrol,160,44.8,1.5
 Fiesta,2017,8995,Manual,34242,Petrol,0,65.7,1.0
 B-MAX,2013,6495,Manual,45159,Petrol,145,47.1,1.4
 EcoSport,2015,8845,Manual,21426,Petrol,160,44.8,1.5
 B-MAX,2017,10995,Manual,12245,Petrol,145,56.5,1.0
 B-MAX,2015,8495,Manual,41204,Petrol,30,57.7,1.0
 Fiesta,2015,8995,Manual,16130,Petrol,0,65.7,1.0
 Focus,2018,16998,Manual,8488,Diesel,150,70.6,2.0
 C-MAX,2016,9998,Semi-Auto,15335,Diesel,125,58.9,2.0
 Grand C-MAX,2015,9998,Manual,25969,Diesel,30,64.2,1.5
 Fiesta,2018,10498,Manual,6188,Petrol,150,55.4,1.1
 C-MAX,2017,11498,Manual,11005,Petrol,150,44.1,1.6
 Focus,2018,13498,Manual,11206,Petrol,145,57.7,1.0
 Fiesta,2017,10498,Semi-Auto,3545,Petrol,30,57.7,1.0
 Fiesta,2015,6998,Manual,11052,Petrol,125,54.3,1.2
 Fiesta,2016,9798,Manual,23271,Petrol,20,62.8,1.0
 Fiesta,2016,10498,Manual,22517,Petrol,0,65.7,1.0
 Fiesta,2018,9990,Manual,6487,Petrol,145,64.2,1.1
 Fiesta,2018,10750,Manual,14919,Petrol,145,65.7,1.0
 Fiesta,2018,10497,Manual,14220,Petrol,145,64.2,1.1
 Focus,2018,13341,Manual,14064,Petrol,145,57.7,1.0
 Focus,2018,12997,Manual,7888,Petrol,145,60.1,1.0
 Fiesta,2017,10650,Manual,9813,Petrol,145,65.7,1.0
 Kuga,2017,13990,Manual,27678,Diesel,145,60.1,2.0
 Fiesta,2017,9997,Manual,17855,Petrol,145,64.2,1.1
 Focus,2017,10490,Manual,28310,Petrol,145,60.1,1.0
 Kuga,2017,14490,Manual,14210,Diesel,145,64.2,1.5
 Focus,2015,8998,Manual,25199,Diesel,0,74.3,1.5
 Kuga,2019,17998,Manual,6514,Diesel,150,45.6,1.5
 Focus,2015,10298,Manual,12511,Petrol,125,51.4,1.5
 Focus,2016,9599,Manual,25625,Diesel,0,74.3,1.5
 Fiesta,2017,10898,Manual,14523,Petrol,145,62.8,1.0
 Fiesta,2014,6797,Manual,63000,Petrol,20,62.8,1.0
 Focus,2017,10797,Manual,20967,Petrol,145,60.1,1.0
 Focus,2018,13997,Manual,8005,Petrol,145,57.7,1.0
 Fiesta,2017,10397,Manual,18558,Petrol,145,65.7,1.0
 EcoSport,2019,14390,Manual,3381,Petrol,145,53.3,1.0
 Fiesta,2018,9997,Manual,25318,Petrol,145,65.7,1.0
 Focus,2018,13497,Manual,12565,Petrol,145,57.7,1.0
 Focus,2017,18997,Manual,20112,Petrol,145,41.5,2.0
 Fiesta,2017,9997,Manual,17595,Petrol,0,65.7,1.0
 Focus,2019,17890,Manual,6927,Petrol,145,60.1,1.0
 Kuga,2015,11995,Semi-Auto,34032,Diesel,145,52.3,2.0
 Focus,2019,20695,Automatic,1561,Diesel,145,64.2,2.0
 Kuga,2019,21500,Automatic,1916,Petrol,145,28.8,1.5
 Focus,2018,14700,Manual,5726,Petrol,145,57.7,1.0
 Fiesta,2018,10000,Manual,4352,Petrol,145,64.2,1.1
 Fiesta,2020,17500,Semi-Auto,10,Petrol,145,48.7,1.0
 Ka+,2017,8000,Manual,29942,Petrol,145,57.7,1.2
 Fiesta,2017,8600,Manual,32137,Petrol,125,54.3,1.2
 Fiesta,2018,10700,Manual,20531,Petrol,145,65.7,1.0
 Fiesta,2018,12400,Manual,4864,Petrol,145,60.1,1.0
 Fiesta,2018,10498,Manual,8050,Petrol,150,55.4,1.1
 Focus,2015,7298,Manual,44149,Petrol,20,60.1,1.0
 Kuga,2019,18498,Manual,9312,Diesel,150,54.3,1.5
 Fiesta,2018,15998,Manual,19790,Petrol,150,40.3,1.5
 Focus,2018,10998,Manual,21456,Petrol,150,60.1,1.0
 Focus,2017,10698,Manual,41068,Diesel,0,74.3,1.5
 Fiesta,2017,11698,Manual,9977,Petrol,150,65.7,1.0
 C-MAX,2017,10998,Manual,24107,Diesel,20,68.9,1.5
 Fiesta,2016,7498,Manual,35075,Diesel,0,78.5,1.5
 EcoSport,2017,10998,Manual,8421,Petrol,125,53.3,1.0
 Fiesta,2018,12000,Manual,9452,Petrol,145,65.7,1.0
 EcoSport,2017,12000,Manual,10545,Petrol,150,52.3,1.0
 Focus,2018,13250,Manual,14984,Petrol,150,57.7,1.0
 Fiesta,2014,8750,Manual,35315,Petrol,0,65.7,1.0
 Mondeo,2016,11400,Manual,43998,Diesel,30,64.2,2.0
 EcoSport,2017,11000,Manual,22588,Petrol,125,52.3,1.0
 Fiesta,2017,10500,Manual,22414,Petrol,145,65.7,1.0
 Focus,2016,9200,Manual,43792,Petrol,20,61.4,1.0
 Fiesta,2017,11750,Manual,15856,Petrol,145,65.7,1.0
 Kuga,2017,14000,Manual,36363,Diesel,30,64.2,1.5
 C-MAX,2013,6270,Manual,27841,Diesel,30,61.4,1.6
 Kuga,2017,13970,Manual,14252,Diesel,30,64.2,1.5
 Kuga,2017,16770,Semi-Auto,9992,Diesel,145,54.3,2.0
 Focus,2013,5290,Manual,65607,Petrol,20,58.9,1.0
 EcoSport,2017,8940,Manual,23544,Petrol,125,52.3,1.0
 Focus,2016,8249,Manual,34887,Petrol,20,60.1,1.0
 Focus,2017,9900,Manual,26345,Petrol,145,61.4,1.0
 EcoSport,2017,9790,Manual,15818,Petrol,145,53.3,1.0
 Focus,2017,8790,Manual,41093,Diesel,145,74.3,1.5
 EcoSport,2018,16698,Semi-Auto,3271,Petrol,145,48.7,1.0
 Fiesta,2013,4998,Manual,72101,Petrol,30,54.3,1.2
 Mondeo,2014,7995,Manual,57025,Petrol,165,44.1,1.6
 Focus,2018,12995,Manual,7804,Petrol,145,57.7,1.0
 Focus,2015,7995,Manual,48000,Diesel,0,74.3,1.5
 Fiesta,2013,5495,Manual,63980,Diesel,0,76.4,1.5
 Focus,2015,6990,Manual,66992,Diesel,0,74.3,1.5
 Mondeo,2015,10329,Manual,37114,Petrol,145,48.7,1.5
 EcoSport,2018,13495,Manual,13221,Petrol,145,53.3,1.0
 Focus,2017,10345,Manual,31913,Diesel,145,74.3,1.5
 Fiesta,2014,7700,Manual,28652,Petrol,0,65.7,1.0
 EcoSport,2017,10250,Manual,26892,Petrol,145,52.3,1.0
 Focus,2018,12000,Manual,11285,Petrol,150,60.1,1.0
 EcoSport,2017,10750,Manual,17815,Petrol,150,52.3,1.0
 EcoSport,2018,14000,Manual,20500,Petrol,150,54.3,1.0
 Fiesta,2017,9400,Manual,27768,Petrol,150,64.2,1.1
 B-MAX,2014,7000,Semi-Auto,34732,Petrol,160,44.1,1.6
 Fiesta,2019,16000,Manual,1702,Petrol,145,55.4,1.0
 Focus,2017,10380,Manual,22945,Petrol,145,61.4,1.0
 Fiesta,2017,8700,Manual,21218,Petrol,150,54.3,1.2
 Kuga,2016,14250,Manual,22015,Diesel,125,60.1,2.0
 Fiesta,2015,6998,Manual,19505,Petrol,0,65.7,1.0
 Fiesta,2017,9898,Manual,28741,Petrol,20,62.8,1.0
 C-MAX,2017,11298,Manual,18492,Diesel,20,68.9,1.5
 Focus,2019,14698,Manual,17640,Petrol,150,58.9,1.0
 Kuga,2017,16998,Automatic,7293,Petrol,150,38.2,1.5
 EcoSport,2017,9998,Manual,25050,Petrol,125,53.3,1.0
 C-MAX,2017,11998,Manual,20646,Diesel,150,68.9,1.5
 C-MAX,2017,10698,Manual,31743,Diesel,20,68.9,1.5
 Focus,2018,13500,Manual,24417,Petrol,145,57.7,1.0
 Ka+,2018,8800,Manual,13220,Petrol,145,57.7,1.2
 Ka+,2018,8750,Manual,8355,Petrol,145,57.7,1.2
 Fiesta,2015,7895,Semi-Auto,36003,Petrol,145,47.9,1.6
 Fiesta,2015,10795,Manual,21529,Petrol,145,47.9,1.6
 Galaxy,2017,17995,Manual,27769,Diesel,125,56.5,2.0
 Fiesta,2018,11200,Manual,12064,Petrol,145,65.7,1.0
 Kuga,2018,16601,Semi-Auto,22508,Diesel,150,54.3,2.0
 Ka+,2018,8990,Manual,8411,Petrol,145,54.3,1.2
 Fiesta,2016,8990,Manual,14088,Petrol,0,65.7,1.0
 Fiesta,2017,10990,Manual,10185,Petrol,150,65.7,1.0
 C-MAX,2016,9990,Manual,37249,Diesel,20,68.9,1.5
 EcoSport,2018,14490,Manual,10426,Petrol,150,54.3,1.0
 S-MAX,2017,19490,Semi-Auto,21021,Diesel,145,51.4,2.0
 Fiesta,2018,10990,Manual,30304,Petrol,145,56.5,1.0
 Kuga,2016,14990,Semi-Auto,45472,Diesel,145,54.3,2.0
 Kuga,2019,18990,Manual,5003,Petrol,145,39.2,1.5
 Focus,2014,7676,Manual,35201,Petrol,30,56.5,1.0
 KA,2014,4560,Manual,35824,Petrol,30,57.7,1.2
 Focus,2016,14237,Manual,25780,Diesel,20,67.3,2.0
 Focus,2018,14280,Manual,8900,Petrol,145,57.7,1.0
 B-MAX,2016,8180,Manual,25558,Petrol,30,55.4,1.0
 Kuga,2017,16990,Semi-Auto,19016,Diesel,145,54.3,2.0
 Fiesta,2014,7090,Manual,28877,Petrol,0,65.7,1.0
 Focus,2013,5902,Manual,57890,Diesel,20,67.3,1.6
 Fiesta,2016,9698,Manual,23484,Petrol,20,62.8,1.0
 Fiesta,2017,11998,Semi-Auto,5863,Petrol,0,57.7,1.0
 Fiesta,2018,14000,Manual,17406,Petrol,145,65.7,1.0
 C-MAX,2017,11500,Manual,12951,Diesel,20,68.9,1.5
 Kuga,2017,16500,Manual,23000,Diesel,125,60.1,2.0
 EcoSport,2016,10250,Manual,29387,Diesel,30,64.2,1.5
 Fiesta,2016,10000,Manual,5501,Petrol,125,54.3,1.2
 Focus,2017,11000,Manual,10053,Petrol,145,60.1,1.0
 Fiesta,2017,12000,Manual,12478,Petrol,145,65.7,1.0
 C-MAX,2018,10298,Manual,26996,Petrol,145,55.4,1.0
 Fiesta,2015,8698,Manual,21672,Petrol,0,65.7,1.0
 Tourneo Connect,2017,15998,Automatic,6051,Diesel,145,56.6,1.5
 Fiesta,2017,8798,Manual,13761,Petrol,125,54.3,1.2
 Kuga,2017,14498,Manual,18597,Diesel,125,60.1,2.0
 S-MAX,2015,15698,Manual,13300,Petrol,160,43.5,1.5
 Kuga,2019,17849,Manual,15281,Diesel,145,38.2,2.0
 Focus,2018,12390,Manual,3345,Petrol,145,61.4,1.0
 Fiesta,2017,10280,Manual,22878,Petrol,145,65.7,1.0
 Kuga,2017,17420,Semi-Auto,25003,Diesel,145,54.3,2.0
 Focus,2019,13990,Manual,15178,Petrol,145,60.1,1.0
 Fiesta,2017,8991,Manual,14615,Petrol,150,64.2,1.1
 B-MAX,2013,5572,Semi-Auto,55920,Petrol,165,44.1,1.6
 Fiesta,2017,9498,Manual,13705,Diesel,0,78.5,1.5
 C-MAX,2017,8998,Manual,46400,Diesel,20,68.9,1.5
 Grand C-MAX,2016,10798,Semi-Auto,16541,Diesel,30,58.9,1.5
 Focus,2016,9298,Manual,46377,Diesel,0,74.3,1.5
 Fiesta,2017,11698,Manual,11760,Petrol,20,62.8,1.0
 Fiesta,2016,10498,Manual,9906,Petrol,20,62.8,1.0
 Tourneo Custom,2016,19498,Manual,30382,Diesel,235,44.1,2.0
 Tourneo Custom,2016,16998,Manual,45668,Diesel,200,44.8,2.0
 S-MAX,2017,18298,Semi-Auto,12232,Diesel,125,52.3,2.0
 Kuga,2019,19498,Semi-Auto,11245,Diesel,150,47.9,2.0
 Fiesta,2018,10298,Manual,10578,Petrol,150,55.4,1.1
 Fiesta,2015,6210,Manual,45258,Petrol,125,54.3,1.2
 Fiesta,2015,8290,Manual,31024,Petrol,0,65.7,1.0
 B-MAX,2016,8100,Manual,6768,Petrol,145,47.1,1.4
 Focus,2014,6780,Manual,44081,Petrol,20,58.9,1.0
 C-MAX,2016,7480,Manual,51838,Diesel,20,68.9,1.5
 Focus,2016,9499,Manual,35529,Petrol,20,60.1,1.0
 Fiesta,2016,8750,Manual,33434,Petrol,20,62.8,1.0
 Grand C-MAX,2017,11998,Manual,29396,Diesel,30,64.2,1.5
 Fiesta,2018,10298,Manual,13148,Petrol,150,55.4,1.1
 EcoSport,2017,9998,Semi-Auto,31788,Petrol,165,44.8,1.5
 Grand C-MAX,2017,10998,Manual,48934,Petrol,150,54.3,1.0
 C-MAX,2017,9998,Manual,23046,Diesel,20,68.9,1.5
 C-MAX,2017,9998,Manual,25003,Petrol,30,55.4,1.0
 Fiesta,2017,9998,Manual,21314,Petrol,150,65.7,1.0
 Focus,2017,9500,Manual,21861,Diesel,0,74.3,1.5
 Fiesta,2015,8360,Manual,9892,Petrol,0,65.7,1.0
 KA,2014,4650,Manual,34000,Petrol,30,57.7,1.2
 Focus,2013,6100,Manual,48659,Petrol,20,58.9,1.0
 Fiesta,2015,6490,Manual,26822,Petrol,125,54.3,1.2
 Focus,2013,5960,Manual,55253,Diesel,20,67.3,1.6
 Fiesta,2019,17490,Manual,1220,Petrol,145,40.3,1.5
 Focus,2017,12990,Manual,11233,Diesel,145,74.3,1.5
 Focus,2019,15690,Manual,10000,Diesel,145,74.3,1.5
 Kuga,2020,25490,Manual,1128,Diesel,145,39.2,2.0
 Fiesta,2016,10490,Manual,21832,Petrol,20,62.8,1.0
 Focus,2020,22990,Automatic,185,Diesel,145,54.3,1.5
 Kuga,2017,15495,Semi-Auto,22704,Diesel,150,54.3,2.0
 Mondeo,2015,7999,Manual,82094,Diesel,20,68.9,2.0
 Focus,2019,18999,Manual,2200,Petrol,145,49.6,1.0
 Kuga,2019,21595,Manual,7980,Petrol,145,39.2,1.5
 Fiesta,2018,12350,Manual,23800,Diesel,145,58.9,1.5
 Focus,2014,6701,Manual,50000,Diesel,0,76.4,1.6
 Fiesta,2017,8400,Manual,38524,Petrol,145,65.7,1.0
 Fiesta,2013,6100,Manual,35183,Petrol,30,54.3,1.2
 Fiesta,2016,10200,Manual,15143,Petrol,0,65.7,1.0
 Focus,2015,8000,Manual,51194,Diesel,0,74.3,1.5
 Fiesta,2016,8930,Manual,13492,Petrol,0,65.7,1.0
 Fiesta,2017,10170,Manual,10485,Petrol,145,65.7,1.0
 Fiesta,2014,4801,Manual,90000,Petrol,30,54.3,1.2
 Focus,2015,7981,Manual,40000,Petrol,20,60.1,1.0
 Fiesta,2017,9690,Manual,25644,Petrol,0,65.7,1.0
 Kuga,2017,12498,Manual,29430,Diesel,30,64.2,1.5
 Focus,2014,8698,Manual,23540,Petrol,20,60.1,1.0
 EcoSport,2017,9498,Manual,15572,Petrol,125,52.3,1.0
 Focus,2017,13298,Manual,9162,Petrol,125,51.4,1.5
 Kuga,2015,9498,Manual,45309,Diesel,125,60.1,2.0
 Fiesta,2016,10998,Semi-Auto,662,Petrol,0,57.7,1.0
 C-MAX,2017,10498,Manual,15454,Diesel,20,68.9,1.5
 Focus,2019,14598,Manual,13882,Petrol,145,58.9,1.0
 Kuga,2018,18498,Manual,10557,Petrol,145,39.2,1.5
 Fiesta,2017,11998,Manual,7210,Petrol,0,65.7,1.0
 Fiesta,2019,12220,Manual,9526,Petrol,145,56.5,1.0
 Fiesta,2018,11000,Manual,33763,Petrol,145,56.5,1.0
 EcoSport,2019,14491,Manual,6453,Petrol,145,53.3,1.0
 B-MAX,2016,5991,Manual,56818,Diesel,20,68.9,1.5
 Fiesta,2017,8291,Manual,18934,Petrol,125,54.3,1.2
 Fiesta,2014,6891,Manual,30595,Petrol,0,65.7,1.0
 Kuga,2016,15991,Automatic,6446,Petrol,240,38.2,1.5
 EcoSport,2017,10490,Manual,20651,Petrol,125,52.3,1.0
 EcoSport,2017,8991,Manual,15775,Petrol,145,44.8,1.5
 Fiesta,2017,9210,Manual,18256,Petrol,145,65.7,1.0
 Fiesta,2017,12991,Manual,9476,Petrol,150,47.9,1.6
 Fiesta,2016,7991,Manual,11904,Petrol,125,54.3,1.2
 Fiesta,2015,10159,Manual,42391,Petrol,145,47.9,1.6
 B-MAX,2017,9840,Semi-Auto,21812,Petrol,160,44.1,1.6
 B-MAX,2016,8137,Manual,22034,Diesel,0,74.4,1.5
 Focus,2017,17750,Manual,19510,Diesel,20,67.3,2.0
 Focus,2019,17520,Manual,3758,Petrol,145,60.1,1.0
 Focus,2019,19230,Manual,2894,Petrol,145,60.1,1.0
 Focus,2019,17390,Manual,3058,Petrol,145,60.1,1.0
 Fiesta,2018,10991,Manual,25943,Petrol,145,65.7,1.0
 Fiesta,2019,14287,Manual,10013,Petrol,145,58.9,1.0
 Focus,2019,26030,Manual,3919,Petrol,145,34.5,2.3
 Focus,2019,19300,Automatic,2662,Diesel,145,50.4,1.5
 Focus,2019,20390,Automatic,6644,Diesel,145,49.6,2.0
 Galaxy,2019,26430,Manual,9129,Diesel,145,55.4,2.0
 Focus,2019,17200,Manual,6984,Diesel,145,61.4,1.5
 Focus,2019,17800,Manual,4487,Diesel,145,62.8,2.0
 S-MAX,2019,27480,Manual,6656,Diesel,145,54.3,2.0
 Fiesta,2018,10530,Manual,13674,Petrol,145,58.9,1.0
 Fiesta,2016,7790,Manual,18859,Petrol,125,54.3,1.2
 Focus,2019,17410,Manual,2117,Petrol,145,60.1,1.0
 Focus,2019,17520,Manual,4892,Petrol,145,60.1,1.0
 Focus,2019,17390,Manual,2905,Petrol,145,60.1,1.0
 Fiesta,2016,8760,Manual,21578,Petrol,0,65.7,1.0
 Fiesta,2016,9230,Semi-Auto,20940,Petrol,145,47.9,1.6
 Galaxy,2016,16387,Manual,25405,Diesel,125,56.5,2.0
 Kuga,2017,15160,Automatic,15368,Petrol,235,38.2,1.5
 Focus,2018,15500,Manual,10286,Petrol,145,58.9,1.0
 Fiesta,2019,17530,Semi-Auto,15,Petrol,145,48.7,1.0
 Focus,2017,11200,Manual,11133,Diesel,145,74.3,1.5
 Focus,2015,7871,Manual,37012,Petrol,20,61.4,1.0
 Kuga,2017,15791,Manual,40984,Diesel,145,54.3,2.0
 Kuga,2016,9950,Manual,67648,Diesel,125,60.1,2.0
 Kuga,2017,13999,Manual,23915,Diesel,150,64.2,1.5
 Fiesta,2017,10450,Manual,15443,Petrol,150,65.7,1.0
 Ka+,2017,7991,Manual,2271,Petrol,145,57.7,1.2
 Fiesta,2013,6080,Manual,58804,Petrol,0,65.7,1.0
 Mondeo,2016,9970,Manual,54719,Diesel,0,78.5,1.5
 Focus,2016,15291,Manual,36706,Diesel,20,67.3,2.0
 B-MAX,2015,7620,Semi-Auto,42540,Petrol,160,44.1,1.6
 Fiesta,2018,9291,Manual,7147,Petrol,145,64.2,1.1
 EcoSport,2017,8791,Manual,24688,Petrol,125,52.3,1.0
 Fiesta,2015,8222,Manual,25550,Petrol,0,65.7,1.0
 Fiesta,2015,6590,Manual,42031,Petrol,125,54.3,1.2
 Fiesta,2016,9470,Manual,16795,Petrol,0,65.7,1.0
 Galaxy,2017,19840,Semi-Auto,28613,Diesel,145,52.3,2.0
 Focus,2015,7600,Manual,46660,Diesel,0,74.3,1.5
 Focus,2019,17300,Manual,5294,Petrol,145,60.1,1.0
 Focus,2019,16730,Manual,4725,Petrol,145,58.9,1.0
 Focus,2017,12410,Manual,4948,Diesel,145,74.3,1.5
 Mondeo,2017,17080,Automatic,27498,Hybrid,145,56.5,2.0
 B-MAX,2015,7870,Manual,21482,Diesel,0,74.4,1.5
 Galaxy,2017,17990,Manual,28310,Diesel,125,56.5,2.0
 Fiesta,2016,8880,Manual,38737,Petrol,20,62.8,1.0
 Focus,2016,7500,Manual,70709,Diesel,0,74.3,1.5
 Fiesta,2017,9130,Manual,29466,Petrol,0,65.7,1.0
 Ka+,2017,6710,Manual,32726,Petrol,30,57.7,1.2
 Puma,2020,19991,Manual,2475,Petrol,145,50.4,1.0
 Ka+,2017,6800,Manual,24613,Petrol,30,57.7,1.2
 EcoSport,2017,10361,Manual,20846,Petrol,125,52.3,1.0
 Fiesta,2017,7750,Manual,23355,Petrol,125,54.3,1.2
 Focus,2019,17450,Manual,4650,Petrol,145,60.1,1.0
 Fiesta,2017,9450,Manual,25082,Petrol,145,64.2,1.1
 Focus,2018,12950,Manual,21149,Petrol,145,57.7,1.0
 Fiesta,2014,6450,Manual,30147,Petrol,0,65.7,1.0
 Focus,2017,8950,Manual,35450,Petrol,145,60.1,1.0
 EcoSport,2018,12450,Manual,8911,Petrol,145,54.3,1.0
 Focus,2019,14450,Manual,8508,Petrol,145,58.9,1.0
 Focus,2015,8151,Manual,65121,Diesel,0,74.3,1.5
 Fiesta,2016,5991,Manual,70658,Diesel,0,78.5,1.5
 KA,2014,4890,Manual,14512,Petrol,30,57.7,1.2
 Kuga,2017,13491,Manual,35417,Diesel,125,60.1,2.0
 Ka+,2018,7991,Manual,7768,Petrol,145,57.7,1.2
 Fiesta,2018,10491,Manual,15946,Petrol,145,65.7,1.0
 Fiesta,2017,9491,Manual,29743,Petrol,145,65.7,1.0
 EcoSport,2017,9991,Manual,19031,Petrol,150,52.3,1.0
 EcoSport,2017,10991,Manual,20962,Petrol,125,53.3,1.0
 Fiesta,2018,10991,Manual,10169,Petrol,150,65.7,1.0
 Fiesta,2017,8450,Manual,17294,Petrol,0,65.7,1.0
 Kuga,2017,13750,Manual,26452,Diesel,30,64.2,1.5
 Kuga,2017,14750,Manual,15093,Diesel,145,64.2,1.5
 Fiesta,2018,9450,Manual,11625,Petrol,145,65.7,1.0
 Focus,2014,7950,Manual,23691,Petrol,20,60.1,1.0
 EcoSport,2016,8950,Manual,23444,Diesel,30,64.2,1.5
 Fiesta,2019,14750,Manual,5775,Petrol,145,58.9,1.0
 EcoSport,2019,15529,Manual,3646,Petrol,145,51.4,1.0
 Fiesta,2018,9450,Manual,19432,Petrol,145,64.2,1.1
 Fiesta,2018,11250,Manual,11410,Petrol,145,65.7,1.0
 Fiesta,2018,9450,Manual,14600,Petrol,145,64.2,1.0
 Ka+,2017,8450,Manual,10455,Petrol,145,57.7,1.2
 Fiesta,2014,7950,Manual,23583,Petrol,0,65.7,1.0
 EcoSport,2017,10450,Manual,13308,Petrol,145,53.3,1.0
 Fiesta,2016,6950,Manual,29699,Petrol,125,54.3,1.2
 Fiesta,2018,10250,Manual,20761,Petrol,145,65.7,1.0
 Fiesta,2018,9750,Manual,15789,Petrol,145,64.2,1.1
 Focus,2018,10999,Manual,12528,Petrol,145,61.4,1.0
 Kuga,2018,14450,Manual,16026,Diesel,145,64.2,1.5
 C-MAX,2019,16950,Semi-Auto,734,Petrol,145,36.7,1.5
 Grand C-MAX,2017,10850,Manual,26967,Petrol,30,54.3,1.0
 Focus,2017,12950,Manual,14842,Petrol,145,57.7,1.0
 Kuga,2018,14450,Manual,15664,Diesel,145,64.2,1.5
 Focus,2017,10250,Manual,24659,Diesel,0,74.3,1.5
 Fiesta,2018,10950,Manual,10307,Petrol,145,65.7,1.0
 Focus,2018,12999,Manual,12428,Petrol,145,57.7,1.0
 Focus,2017,11253,Manual,9793,Petrol,145,61.4,1.0
 Kuga,2017,14590,Manual,12444,Diesel,145,64.2,1.5
 Fiesta,2016,8650,Manual,10581,Petrol,0,65.7,1.0
 Fiesta,2016,7950,Manual,16674,Petrol,125,54.3,1.2
 EcoSport,2017,8950,Manual,17134,Petrol,160,44.8,1.5
 Focus,2018,12650,Manual,18442,Petrol,145,57.7,1.0
 Focus,2017,11999,Manual,14662,Petrol,145,60.1,1.0
 Fiesta,2018,10250,Manual,9731,Petrol,145,64.2,1.1
 Fiesta,2018,10250,Manual,9001,Petrol,145,65.7,1.0
 Fiesta,2016,8450,Manual,29303,Petrol,0,65.7,1.0
 Fiesta,2017,7950,Manual,17437,Petrol,125,54.3,1.2
 Fiesta,2018,11456,Manual,2837,Petrol,145,65.7,1.0
 Fiesta,2017,9659,Manual,9705,Petrol,145,64.2,1.1
 Kuga,2017,14450,Manual,13750,Diesel,145,64.2,1.5
 Focus,2018,19450,Manual,12250,Petrol,145,41.5,2.0
 Fiesta,2018,9850,Manual,6831,Petrol,145,64.2,1.1
 Focus,2018,13650,Manual,8761,Petrol,145,57.7,1.0
 Focus,2018,13250,Manual,13638,Petrol,145,57.7,1.0
 Focus,2018,13450,Manual,17897,Petrol,145,57.7,1.0
 Focus,2019,16950,Manual,9212,Petrol,145,60.1,1.0
 Fiesta,2018,10638,Manual,13222,Petrol,145,65.7,1.0
 Fiesta,2018,9407,Manual,18515,Petrol,145,64.2,1.1
 Focus,2019,16450,Manual,6108,Petrol,145,49.6,1.0
 Fiesta,2017,7999,Manual,19353,Petrol,125,54.3,1.2
 Focus,2018,10750,Manual,18954,Petrol,145,61.4,1.0
 Focus,2017,10950,Manual,15640,Petrol,145,61.4,1.0
