model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 C Class,2018,29532,Semi-Auto,7809,Diesel,145,54.3,2.0
 GLE Class,2019,46236,Automatic,9548,Petrol,145,30.1,3.0
 E Class,2018,27786,Semi-Auto,14288,Diesel,145,70.6,2.0
 S Class,2018,41366,Automatic,11994,Diesel,145,52.3,3.0
 GLC Class,2018,30423,Automatic,8123,Diesel,145,56.5,2.1
 E Class,2019,26925,Semi-Auto,100,Diesel,145,67.3,2.0
 GLE Class,2016,24028,Semi-Auto,45015,Diesel,200,47.9,2.1
 GLA Class,2017,19032,Automatic,29203,Diesel,145,64.2,2.1
 A Class,2018,16495,Manual,12089,Diesel,145,68.9,1.5
 A Class,2016,18490,Semi-Auto,29474,Petrol,165,45.6,2.0
 SLK,2014,13650,Semi-Auto,34170,Petrol,200,43.5,2.0
 GLA Class,2016,18390,Semi-Auto,43225,Diesel,125,56.6,2.1
 A Class,2018,16047,Automatic,20495,Petrol,145,52.3,1.6
 E Class,2014,11972,Automatic,75829,Diesel,125,57.7,2.1
 C Class,2014,13251,Semi-Auto,56219,Diesel,20,64.2,2.1
 A Class,2013,9691,Manual,57530,Petrol,145,49.6,1.6
 GLA Class,2015,15150,Semi-Auto,24892,Diesel,20,62.8,2.1
 C Class,2015,13390,Automatic,88218,Hybrid,0,76.4,2.1
 E Class,2017,21732,Semi-Auto,18636,Diesel,20,67.3,2.0
 A Class,2017,16722,Manual,18894,Petrol,145,51.4,1.6
 E Class,2019,55830,Automatic,9325,Petrol,145,32.1,3.0
 V Class,2019,44410,Automatic,4362,Diesel,145,45.6,2.2
 GLE Class,2019,49883,Automatic,9922,Diesel,145,32.8,3.0
 C Class,2019,26530,Automatic,3995,Diesel,145,60.1,1.6
 C Class,2019,25830,Automatic,6516,Diesel,145,60.1,1.6
 C Class,2020,33111,Semi-Auto,4000,Diesel,150,64.2,2.0
 A Class,2020,30231,Semi-Auto,4000,Hybrid,140,1.1,1.3
 A Class,2020,42990,Semi-Auto,4001,Petrol,150,32.8,2.0
 A Class,2015,11632,Manual,37883,Diesel,20,70.6,1.5
 A Class,2019,22980,Semi-Auto,10562,Diesel,145,67.3,1.5
 GLC Class,2018,30500,Semi-Auto,8648,Diesel,145,56.5,2.1
 GLC Class,2018,29480,Semi-Auto,14510,Diesel,145,56.5,2.1
 E Class,2018,20980,Semi-Auto,32600,Diesel,145,72.4,2.0
 C Class,2019,24980,Semi-Auto,4444,Petrol,145,45.6,1.5
 C Class,2019,24000,Semi-Auto,7286,Petrol,145,44.1,1.5
 A Class,2017,14980,Manual,36040,Diesel,20,68.9,1.5
 GLC Class,2019,32980,Semi-Auto,3403,Diesel,145,44.8,2.0
 B Class,2019,23980,Semi-Auto,2888,Diesel,145,55.4,2.0
 C Class,2019,30980,Semi-Auto,3402,Petrol,145,46.3,1.5
 E Class,2019,34544,Semi-Auto,5508,Diesel,145,57.7,2.0
 A Class,2013,10662,Manual,40104,Petrol,145,49.6,1.6
 GLA Class,2015,15632,Automatic,55787,Diesel,125,55.4,2.1
 GLC Class,2016,24642,Semi-Auto,20345,Diesel,125,56.5,2.1
 A Class,2017,16862,Manual,21047,Petrol,145,49.6,1.6
 C Class,2019,34070,Automatic,14413,Diesel,145,53.3,2.0
 A Class,2016,19671,Semi-Auto,17062,Petrol,160,45.6,2.0
 C Class,2017,17230,Semi-Auto,33538,Petrol,145,41.5,2.0
 E Class,2013,10491,Semi-Auto,37895,Diesel,145,55.4,2.1
 A Class,2016,14480,Manual,21547,Diesel,20,72.4,1.5
 C Class,2019,28480,Semi-Auto,15160,Petrol,145,44.1,1.5
 C Class,2019,29480,Semi-Auto,10844,Petrol,145,44.1,2.0
 C Class,2019,42000,Semi-Auto,3864,Petrol,145,30.4,3.0
 GLE Class,2019,52500,Semi-Auto,3866,Diesel,145,32.8,3.0
 GLA Class,2017,17800,Semi-Auto,10538,Diesel,20,67.3,2.1
 GLA Class,2017,16000,Manual,30886,Diesel,30,64.2,2.1
 A Class,2015,11995,Manual,51087,Diesel,30,64.2,2.1
 A Class,2015,17498,Semi-Auto,14221,Diesel,125,58.9,2.1
 E Class,2018,24676,Semi-Auto,6957,Diesel,145,54.3,2.0
 GLC Class,2017,25210,Semi-Auto,39140,Diesel,150,56.5,2.1
 C Class,2017,21991,Semi-Auto,20249,Diesel,30,64.2,2.1
 C Class,2017,49991,Automatic,26000,Petrol,150,31.7,4.0
 GLA Class,2017,21062,Semi-Auto,21143,Diesel,125,56.5,2.1
 A Class,2020,30231,Semi-Auto,4000,Hybrid,140,1.1,1.3
 GLC Class,2019,32480,Semi-Auto,16353,Diesel,145,56.5,2.1
 C Class,2018,25812,Semi-Auto,11451,Diesel,145,67.3,2.1
 GLA Class,2016,19012,Semi-Auto,39577,Diesel,125,56.5,2.1
 E Class,2013,15182,Semi-Auto,39632,Diesel,160,47.9,3.0
 A Class,2017,15781,Manual,17743,Diesel,145,72.4,1.5
 A Class,2017,16781,Manual,27781,Petrol,145,49.6,1.6
 CL Class,2017,20352,Semi-Auto,24353,Petrol,145,53.3,1.6
 GLE Class,2016,36182,Automatic,40945,Diesel,300,39.2,3.0
 CL Class,2015,17042,Semi-Auto,31729,Diesel,20,67.3,2.1
 A Class,2017,31352,Semi-Auto,14268,Petrol,145,40.9,2.0
 E Class,2016,16556,Automatic,49798,Diesel,20,72.4,2.0
 GLA Class,2017,19852,Semi-Auto,34526,Diesel,125,56.5,2.1
 C Class,2018,28652,Automatic,8928,Petrol,145,44.1,1.5
 A Class,2018,17092,Semi-Auto,27272,Diesel,145,65.7,1.5
 C Class,2019,24890,Automatic,7917,Petrol,145,42.2,2.0
 E Class,2018,30592,Automatic,7684,Diesel,145,57.7,2.0
 GLC Class,2015,23472,Automatic,37322,Diesel,125,56.5,2.1
 A Class,2017,15981,Semi-Auto,15000,Diesel,150,76.4,1.5
 E Class,2017,22576,Semi-Auto,23669,Diesel,165,51.4,3.0
 A Class,2019,20776,Semi-Auto,6722,Diesel,150,65.7,1.5
 C Class,2017,24481,Automatic,25003,Petrol,165,44.1,2.0
 GLE Class,2016,28293,Automatic,37435,Diesel,260,42.8,3.0
 C Class,2019,31040,Semi-Auto,4511,Diesel,145,64.2,2.0
 CL Class,2017,21032,Semi-Auto,33384,Diesel,145,67.3,2.1
 C Class,2019,20482,Semi-Auto,14061,Petrol,145,46.3,1.5
 C Class,2019,28896,Automatic,6765,Diesel,145,61.4,2.0
 A Class,2019,19546,Automatic,11661,Diesel,145,68.9,1.5
 A Class,2017,13981,Semi-Auto,46257,Petrol,145,53.3,1.6
 CL Class,2015,17972,Semi-Auto,33003,Diesel,20,62.8,2.1
 S Class,2019,48896,Semi-Auto,9955,Diesel,145,52.3,3.0
 C Class,2019,30516,Automatic,5465,Petrol,145,44.1,2.0
 C Class,2019,23206,Automatic,9150,Diesel,145,61.4,2.0
 C Class,2019,27826,Automatic,6522,Petrol,145,44.1,2.0
 C Class,2016,25532,Automatic,15129,Petrol,160,44.1,2.0
 GLA Class,2017,20542,Automatic,19808,Diesel,125,56.5,2.1
 GLC Class,2020,42781,Semi-Auto,4123,Diesel,145,40.9,2.0
 C Class,2020,39981,Semi-Auto,4065,Diesel,145,57.7,2.0
 A Class,2020,37981,Semi-Auto,4004,Petrol,145,35.3,2.0
 GLA Class,2020,27681,Semi-Auto,4000,Petrol,145,37.2,1.6
 V Class,2019,53581,Automatic,3000,Diesel,145,37.2,2.0
 A Class,2020,26981,Semi-Auto,1500,Petrol,145,53.3,1.3
 C Class,2017,34981,Semi-Auto,28174,Petrol,300,33.6,4.0
 C Class,2018,19902,Semi-Auto,45734,Diesel,145,62.8,2.1
 E Class,2019,25636,Semi-Auto,14979,Diesel,145,72.4,2.0
 C Class,2019,26056,Semi-Auto,10096,Petrol,145,46.3,1.5
 C Class,2019,22156,Automatic,15179,Petrol,145,44.1,1.5
 GLS Class,2019,48502,Automatic,10721,Diesel,145,37.2,3.0
 C Class,2017,17282,Semi-Auto,27107,Diesel,145,64.2,2.1
 C Class,2019,31716,Semi-Auto,9785,Diesel,145,54.3,2.0
 A Class,2019,21990,Automatic,120,Diesel,145,56.5,2.0
 GLC Class,2019,47981,Semi-Auto,3686,Petrol,145,27.4,3.0
 GLC Class,2019,43981,Automatic,6750,Petrol,145,31.7,2.0
 GLC Class,2019,41570,Semi-Auto,8892,Diesel,145,40.9,2.0
 B Class,2019,22550,Automatic,5256,Diesel,145,55.4,2.0
 GLE Class,2019,55981,Automatic,9254,Diesel,145,32.8,3.0
 C Class,2019,50981,Automatic,7721,Petrol,145,29.1,3.0
 A Class,2019,30481,Automatic,9485,Petrol,145,40.9,2.0
 C Class,2015,17712,Semi-Auto,22958,Diesel,30,64.2,1.6
 GLA Class,2017,23192,Semi-Auto,13341,Petrol,145,48.7,1.6
 CL Class,2013,16822,Semi-Auto,31250,Diesel,30,62.8,2.1
 GLA Class,2018,23512,Semi-Auto,12796,Diesel,145,56.5,2.1
 C Class,2019,59830,Automatic,6234,Petrol,145,28.5,4.0
 C Class,2016,17902,Semi-Auto,29607,Diesel,30,64.2,1.6
 CL Class,2019,35562,Automatic,17098,Petrol,145,40.9,2.0
 C Class,2019,29592,Automatic,7325,Petrol,145,43.5,2.0
 A Class,2018,21282,Semi-Auto,11923,Petrol,145,53.3,1.3
 A Class,2019,28681,Automatic,5977,Petrol,145,53.3,1.3
 CL Class,2019,29481,Automatic,3605,Petrol,145,44.8,1.3
 A Class,2019,123846,Semi-Auto,2951,Petrol,145,22.1,4.0
 GLC Class,2019,40991,Automatic,4911,Diesel,145,40.9,2.0
 GLC Class,2019,43591,Automatic,5326,Diesel,145,40.9,2.0
 GLC Class,2019,40991,Automatic,5117,Diesel,145,40.9,2.0
 E Class,2018,24892,Semi-Auto,9900,Diesel,145,61.4,2.0
 SL CLASS,2019,77890,Automatic,105,Petrol,145,28.0,5.5
 A Class,2016,14162,Automatic,30792,Diesel,20,74.3,1.5
 C Class,2018,23022,Automatic,8890,Diesel,145,61.4,2.0
 E Class,2016,19392,Semi-Auto,31019,Petrol,160,43.5,2.0
 E Class,2019,37481,Semi-Auto,4800,Petrol,150,40.4,2.0
 GLC Class,2019,42676,Semi-Auto,11302,Diesel,150,40.4,2.0
 A Class,2019,30581,Automatic,3209,Petrol,145,47.9,1.3
 GLC Class,2019,41681,Automatic,7910,Diesel,145,40.9,2.0
 GLE Class,2019,59922,Automatic,8005,Diesel,145,32.5,3.0
 E Class,2017,21142,Automatic,26928,Diesel,145,67.3,2.0
 E Class,2017,21602,Semi-Auto,40690,Diesel,145,54.3,3.0
 SL CLASS,2016,21481,Semi-Auto,29840,Petrol,145,47.1,2.0
 B Class,2017,16852,Semi-Auto,30506,Diesel,20,67.3,2.1
 A Class,2019,125796,Automatic,637,Petrol,145,24.8,4.0
 C Class,2019,39290,Semi-Auto,4651,Petrol,145,30.4,3.0
 A Class,2015,13822,Automatic,27467,Diesel,20,74.3,1.5
 C Class,2017,27462,Automatic,13258,Petrol,145,44.1,2.0
 GLC Class,2020,46481,Semi-Auto,4000,Diesel,145,40.9,2.0
 A Class,2020,26981,Semi-Auto,4000,Diesel,145,56.5,2.0
 E Class,2017,24992,Semi-Auto,23468,Diesel,30,61.4,2.0
 GLE Class,2019,55981,Semi-Auto,2572,Diesel,150,32.5,2.9
 S Class,2015,24981,Semi-Auto,30355,Diesel,165,51.4,3.0
 C Class,2017,16481,Semi-Auto,43678,Diesel,20,65.7,2.1
 GLA Class,2017,21481,Semi-Auto,23630,Diesel,145,56.5,2.1
 E Class,2019,25481,Semi-Auto,9436,Diesel,145,72.4,2.0
 B Class,2019,23216,Semi-Auto,2884,Diesel,145,55.4,2.0
 A Class,2017,14812,Manual,20874,Diesel,145,72.4,1.5
 GLC Class,2018,29442,Semi-Auto,11352,Diesel,145,56.5,2.1
 A Class,2015,14092,Semi-Auto,47275,Diesel,20,64.2,2.1
 A Class,2017,17100,Manual,15046,Petrol,145,51.4,1.6
 GLA Class,2015,15020,Automatic,63884,Diesel,30,62.8,2.1
 CL Class,2017,18890,Manual,18427,Diesel,20,67.3,2.1
 A Class,2016,15572,Semi-Auto,45902,Petrol,125,52.3,1.6
 E Class,2017,20282,Semi-Auto,42000,Diesel,145,67.3,2.0
 C Class,2017,21481,Semi-Auto,39769,Diesel,150,58.9,2.1
 SL CLASS,2016,16890,Semi-Auto,52122,Diesel,30,70.6,2.1
 GLA Class,2016,15504,Semi-Auto,65000,Diesel,125,56.5,2.1
 GLC Class,2016,19980,Semi-Auto,48795,Diesel,125,56.5,2.1
 GLC Class,2017,21380,Semi-Auto,51000,Diesel,125,56.5,2.1
 GLC Class,2017,34647,Semi-Auto,21264,Petrol,145,34.0,3.0
 X-CLASS,2019,30000,Automatic,10000,Diesel,260,35.8,2.3
 X-CLASS,2018,39000,Automatic,3161,Diesel,260,31.4,3.0
 A Class,2013,10190,Manual,32457,Petrol,125,51.4,1.6
 C Class,2020,28490,Semi-Auto,16388,Diesel,145,64.2,2.0
 GLC Class,2019,29260,Automatic,11745,Diesel,145,56.5,2.1
 A Class,2017,15981,Semi-Auto,17210,Diesel,150,74.3,1.5
 E Class,2016,19481,Semi-Auto,57645,Diesel,165,51.4,3.0
 C Class,2017,23981,Semi-Auto,55381,Diesel,150,61.4,2.1
 A Class,2017,32981,Semi-Auto,25600,Petrol,150,40.9,2.0
 GLC Class,2017,25481,Semi-Auto,42000,Diesel,150,56.5,2.1
 E Class,2017,19212,Semi-Auto,42984,Diesel,30,65.7,2.0
 A Class,2016,15502,Manual,20250,Diesel,20,68.9,1.5
 GLE Class,2017,25915,Semi-Auto,46847,Diesel,145,47.9,2.1
 E Class,2017,18337,Automatic,35600,Diesel,145,72.4,2.0
 GLC Class,2016,27577,Automatic,17809,Diesel,145,56.5,2.1
 GLA Class,2016,20677,Automatic,11868,Petrol,200,43.5,2.0
 GLC Class,2017,28880,Semi-Auto,22822,Diesel,145,56.5,2.1
 B Class,2016,11900,Manual,24468,Diesel,20,68.9,1.5
 GLA Class,2016,20480,Semi-Auto,33549,Petrol,200,43.5,2.0
 C Class,2019,53991,Automatic,8011,Petrol,145,29.7,3.0
 E Class,2020,42991,Semi-Auto,4000,Diesel,145,57.7,2.0
 CL Class,2020,29991,Semi-Auto,4000,Petrol,145,39.8,2.0
 GLA Class,2020,25491,Semi-Auto,4000,Petrol,145,37.2,1.6
 V Class,2019,44631,Automatic,4000,Diesel,145,36.2,2.0
 E Class,2016,18342,Semi-Auto,27141,Diesel,20,72.4,2.0
 A Class,2018,18600,Automatic,14826,Petrol,145,28.5,1.3
 GLC Class,2018,29400,Automatic,8783,Diesel,145,56.5,2.1
 A Class,2017,17548,Semi-Auto,19741,Diesel,145,74.3,1.5
 GLA Class,2016,16294,Manual,23102,Diesel,20,64.2,2.1
 CL Class,2019,25991,Semi-Auto,10652,Diesel,145,51.4,2.2
 CL Class,2019,25791,Semi-Auto,14055,Diesel,145,51.4,2.2
 A Class,2019,22250,Semi-Auto,8338,Diesel,145,67.3,1.5
 A Class,2019,19424,Manual,8276,Petrol,145,28.5,1.3
 SL CLASS,2019,29990,Semi-Auto,14237,Petrol,145,47.1,2.0
 A Class,2019,18900,Semi-Auto,8925,Diesel,145,68.9,1.5
 GLC Class,2019,29260,Semi-Auto,11240,Diesel,145,56.5,2.1
 E Class,2019,24510,Automatic,14885,Diesel,145,72.4,2.0
 CL Class,2018,21991,Semi-Auto,18637,Diesel,145,52.3,2.2
 E Class,2018,24220,Automatic,8138,Diesel,145,72.4,2.0
 E Class,2014,13750,Semi-Auto,54561,Diesel,145,54.3,2.1
 GLA Class,2014,16190,Automatic,57649,Diesel,145,55.4,2.1
 A Class,2019,18990,Semi-Auto,7679,Diesel,145,68.9,1.5
 A Class,2016,15703,Semi-Auto,51841,Diesel,20,68.9,2.1
 GLE Class,2017,28490,Semi-Auto,23909,Diesel,145,47.9,2.1
 GLC Class,2017,24100,Automatic,32894,Diesel,125,56.5,2.1
 V Class,2018,19498,Manual,26276,Diesel,145,46.3,2.1
 V Class,2018,18998,Manual,24043,Diesel,150,46.3,2.1
 M Class,2015,21698,Semi-Auto,38644,Diesel,200,39.2,2.1
 A Class,2019,19998,Semi-Auto,5355,Petrol,145,53.3,1.3
 C Class,2017,17480,Semi-Auto,11906,Diesel,20,65.7,2.1
 B Class,2020,22980,Semi-Auto,16,Diesel,145,55.4,2.0
 A Class,2016,14480,Manual,24089,Diesel,20,72.4,1.5
 GLC Class,2019,73980,Semi-Auto,16,Petrol,145,21.6,4.0
 C Class,2019,31980,Semi-Auto,16,Petrol,145,44.1,1.5
 C Class,2019,44980,Semi-Auto,4887,Petrol,145,29.7,3.0
 A Class,2019,21980,Manual,16,Petrol,145,28.5,1.3
 CL Class,2015,13750,Manual,41142,Petrol,145,48.7,1.6
 GLC Class,2016,27480,Semi-Auto,36499,Diesel,145,56.5,2.1
 C Class,2019,31480,Semi-Auto,3229,Diesel,145,64.2,2.0
 A Class,2020,49980,Semi-Auto,16,Petrol,145,32.8,2.0
 C Class,2019,30480,Semi-Auto,6646,Diesel,145,64.2,2.0
 C Class,2019,35980,Semi-Auto,3566,Diesel,145,61.4,2.0
 GLC Class,2019,32480,Semi-Auto,3989,Diesel,145,44.8,2.0
 GLC Class,2019,31480,Semi-Auto,3068,Diesel,145,47.9,2.0
 C Class,2017,20480,Semi-Auto,12283,Diesel,145,64.2,2.1
 S Class,2016,28980,Semi-Auto,31210,Diesel,200,47.9,3.0
 GLA Class,2017,22000,Semi-Auto,16102,Diesel,145,56.5,2.1
 E Class,2016,20480,Semi-Auto,25837,Diesel,145,53.3,3.0
 C Class,2016,19000,Semi-Auto,28632,Diesel,30,64.2,2.1
 E Class,2019,27991,Semi-Auto,9037,Diesel,145,65.7,2.0
 A Class,2013,11878,Semi-Auto,25151,Petrol,145,50.4,1.6
 GLS Class,2017,38750,Semi-Auto,30394,Diesel,145,37.2,3.0
 A Class,2017,17891,Semi-Auto,19850,Petrol,145,52.3,1.6
 GLA Class,2017,18991,Semi-Auto,23437,Diesel,145,56.5,2.1
 GLA Class,2016,19490,Semi-Auto,29766,Diesel,125,56.5,2.1
 E Class,2017,20000,Semi-Auto,34495,Diesel,145,72.4,2.0
 GLA Class,2016,17480,Semi-Auto,49062,Diesel,125,56.5,2.1
 A Class,2016,14500,Manual,20960,Diesel,20,72.4,1.5
 GLA Class,2017,17490,Semi-Auto,20530,Diesel,145,56.6,2.1
 GLA Class,2018,31490,Semi-Auto,20320,Petrol,145,38.2,2.0
 E Class,2014,13967,Automatic,30200,Diesel,125,57.7,2.1
 E Class,2016,18998,Semi-Auto,29466,Diesel,145,54.3,3.0
 B Class,2019,22998,Semi-Auto,2745,Petrol,145,44.8,1.3
 V Class,2018,19998,Manual,17876,Diesel,145,46.3,2.1
 V Class,2018,19998,Manual,16146,Diesel,145,46.3,2.1
 A Class,2020,21480,Manual,1385,Petrol,145,47.1,1.3
 CL Class,2017,16850,Semi-Auto,51150,Diesel,145,67.3,2.1
 E Class,2019,33900,Automatic,3501,Diesel,145,57.7,2.0
 A Class,2019,20398,Automatic,8901,Diesel,145,56.5,2.0
 C Class,2019,28480,Automatic,8900,Diesel,145,57.7,2.0
 E Class,2015,14611,Semi-Auto,56474,Diesel,125,60.1,2.1
 C Class,2019,28990,Automatic,5904,Diesel,145,55.4,2.0
 C Class,2019,35740,Semi-Auto,20016,Petrol,145,29.7,3.0
 C Class,2019,24980,Semi-Auto,4238,Petrol,145,45.6,1.5
 C Class,2019,29980,Semi-Auto,8709,Diesel,145,57.7,2.0
 E Class,2016,22480,Semi-Auto,33662,Diesel,30,65.7,2.0
 C Class,2017,21000,Semi-Auto,19566,Diesel,145,61.4,2.1
 E Class,2017,22000,Semi-Auto,24749,Diesel,145,61.4,2.0
 A Class,2015,15980,Semi-Auto,3587,Diesel,20,74.3,1.5
 C Class,2019,31980,Semi-Auto,3986,Diesel,145,61.4,2.0
 GLE Class,2019,47480,Semi-Auto,5034,Diesel,145,36.7,2.0
 C Class,2019,31000,Semi-Auto,3144,Diesel,145,55.4,2.0
 GLC Class,2017,25980,Semi-Auto,25871,Diesel,125,56.5,2.1
 E Class,2017,22480,Semi-Auto,19092,Diesel,145,65.7,2.0
 A Class,2018,18750,Semi-Auto,21715,Diesel,145,65.7,1.5
 CL Class,2019,26980,Semi-Auto,13962,Diesel,145,51.4,2.2
 A Class,2019,22980,Semi-Auto,8899,Diesel,145,67.3,1.5
 A Class,2019,22980,Semi-Auto,7148,Diesel,145,67.3,1.5
 C Class,2019,25980,Semi-Auto,14284,Diesel,145,61.4,2.0
 C Class,2019,25980,Semi-Auto,15070,Diesel,145,61.4,2.0
 A Class,2019,19250,Semi-Auto,15016,Diesel,145,68.9,1.5
 A Class,2016,18290,Semi-Auto,30998,Petrol,160,45.6,2.0
 A Class,2018,20260,Automatic,6401,Petrol,145,53.3,1.3
 C Class,2020,28590,Semi-Auto,1501,Diesel,145,54.3,1.6
 A Class,2019,20890,Semi-Auto,6588,Diesel,145,65.7,1.5
 GLA Class,2020,21991,Semi-Auto,1695,Petrol,145,44.8,1.6
 C Class,2019,23991,Semi-Auto,9179,Diesel,145,64.2,2.0
 A Class,2019,18138,Automatic,15356,Diesel,145,65.7,1.5
 C Class,2017,17127,Semi-Auto,45624,Diesel,145,61.4,2.1
 C Class,2016,17491,Automatic,34794,Diesel,30,64.2,2.1
 C Class,2019,28351,Automatic,555,Diesel,145,55.4,2.0
 C Class,2019,29000,Semi-Auto,6349,Petrol,145,44.1,1.5
 C Class,2019,23980,Semi-Auto,5164,Petrol,145,45.6,1.5
 S Class,2018,38980,Automatic,11917,Diesel,145,52.3,3.0
 E Class,2019,39980,Semi-Auto,8853,Diesel,145,45.6,3.0
 GLC Class,2019,31480,Semi-Auto,13445,Diesel,145,41.5,2.1
 GLS Class,2019,47980,Semi-Auto,13110,Diesel,145,37.2,3.0
 S Class,2019,44980,Automatic,12007,Diesel,145,52.3,3.0
 E Class,2018,29500,Semi-Auto,10250,Diesel,145,57.7,2.0
 GLC Class,2016,23980,Semi-Auto,14643,Diesel,125,56.5,2.1
 E Class,2017,22000,Semi-Auto,22990,Diesel,145,65.7,2.0
 C Class,2019,29500,Semi-Auto,6936,Petrol,145,44.1,2.0
 E Class,2019,37000,Semi-Auto,6940,Diesel,145,48.7,3.0
 E Class,2019,25780,Semi-Auto,15009,Diesel,145,72.4,2.0
 C Class,2017,18480,Semi-Auto,33105,Diesel,145,64.2,2.1
 A Class,2018,19480,Semi-Auto,16548,Diesel,145,65.7,1.5
 S Class,2019,46980,Semi-Auto,7659,Diesel,145,52.3,3.0
 CLS Class,2019,34980,Semi-Auto,5919,Diesel,145,48.7,2.9
 C Class,2018,27980,Semi-Auto,12173,Diesel,145,57.7,2.0
 GLA Class,2018,25500,Semi-Auto,11638,Diesel,145,56.5,2.1
 E Class,2017,22500,Semi-Auto,18634,Diesel,145,65.7,2.0
 GLC Class,2017,28980,Semi-Auto,21112,Diesel,145,56.5,2.1
 A Class,2019,23480,Semi-Auto,13322,Diesel,145,67.3,1.5
 C Class,2016,14981,Semi-Auto,35000,Diesel,30,65.7,1.6
 C Class,2014,15981,Semi-Auto,49552,Diesel,30,64.2,2.1
 A Class,2017,17981,Semi-Auto,24315,Petrol,150,52.3,1.6
 C Class,2018,25302,Semi-Auto,17933,Diesel,150,61.4,2.1
 CL Class,2019,29532,Semi-Auto,1556,Petrol,150,40.9,2.0
 A Class,2016,14312,Manual,27925,Petrol,150,50.4,1.6
 CL Class,2016,29852,Semi-Auto,23692,Petrol,205,40.9,2.0
 A Class,2018,16552,Semi-Auto,14230,Diesel,150,74.3,1.5
 GLE Class,2019,46481,Semi-Auto,7796,Diesel,150,36.7,3.0
 CL Class,2015,23981,Semi-Auto,40602,Petrol,205,39.8,2.0
 C Class,2016,17841,Semi-Auto,33532,Diesel,30,64.2,2.1
 A Class,2019,18480,Semi-Auto,17945,Diesel,145,65.7,1.5
 CLS Class,2019,36000,Semi-Auto,8264,Diesel,145,48.7,2.9
 A Class,2019,17980,Semi-Auto,17842,Diesel,145,65.7,1.5
 A Class,2019,18480,Semi-Auto,18447,Diesel,145,65.7,1.5
 A Class,2019,22480,Semi-Auto,14469,Diesel,145,67.3,1.5
 C Class,2019,25980,Semi-Auto,12285,Petrol,145,45.6,1.5
 GLC Class,2019,30980,Semi-Auto,13650,Diesel,145,41.5,2.1
 E Class,2019,24480,Semi-Auto,12065,Diesel,145,72.4,2.0
 C Class,2019,24980,Semi-Auto,11589,Petrol,145,45.6,1.5
 A Class,2019,18480,Semi-Auto,20973,Diesel,145,65.7,1.5
 A Class,2015,15481,Semi-Auto,33000,Diesel,20,64.2,2.1
 GLC Class,2016,27981,Semi-Auto,7917,Diesel,125,56.5,2.1
 GLA Class,2016,16591,Semi-Auto,48808,Diesel,125,56.5,2.1
 E Class,2016,18481,Semi-Auto,42752,Diesel,20,72.4,2.0
 A Class,2018,21526,Semi-Auto,11716,Petrol,150,53.3,1.3
 A Class,2017,17192,Semi-Auto,31611,Diesel,20,74.3,1.5
 GLA Class,2017,23981,Semi-Auto,7395,Diesel,150,56.5,2.1
 GLE Class,2018,34981,Semi-Auto,16890,Diesel,150,37.7,3.0
 C Class,2017,34981,Semi-Auto,22056,Petrol,150,35.3,3.0
 GLC Class,2017,24481,Semi-Auto,40058,Diesel,125,56.5,2.1
 A Class,2017,18480,Manual,15071,Diesel,145,80.7,1.5
 SLK,2016,16980,Semi-Auto,28852,Diesel,30,70.6,2.0
 A Class,2017,15280,Manual,24767,Diesel,145,65.7,2.1
 E Class,2016,17480,Semi-Auto,42112,Diesel,125,58.9,2.1
 GLE Class,2016,29000,Semi-Auto,47956,Diesel,260,42.8,3.0
 CLS Class,2018,33980,Semi-Auto,5203,Diesel,145,48.7,2.9
 GLA Class,2016,19000,Semi-Auto,31348,Diesel,125,56.5,2.1
 C Class,2015,14000,Manual,43927,Diesel,20,68.9,2.1
 GLC Class,2017,26000,Semi-Auto,28773,Diesel,145,56.5,2.1
 B Class,2018,15980,Manual,679,Diesel,145,68.9,1.5
 M Class,2014,17500,Semi-Auto,60500,Diesel,200,46.3,2.1
 A Class,2016,13995,Semi-Auto,66000,Diesel,20,68.9,2.1
 A Class,2016,17250,Semi-Auto,14000,Petrol,125,52.3,1.6
 A Class,2014,11250,Semi-Auto,58500,Diesel,30,65.7,1.5
 CL Class,2016,16120,Manual,41115,Diesel,20,67.3,2.1
 A Class,2016,15096,Manual,40576,Diesel,30,62.8,2.1
 CL Class,2015,19891,Semi-Auto,15061,Petrol,205,42.2,2.0
 C Class,2017,13610,Manual,32783,Petrol,125,53.3,2.0
 B Class,2017,12699,Semi-Auto,31633,Diesel,150,70.6,1.5
 E Class,2018,19800,Automatic,33080,Diesel,145,72.4,2.0
 V Class,2019,20691,Automatic,18398,Diesel,150,48.7,2.1
 V Class,2018,19346,Manual,32095,Diesel,150,46.3,2.1
 V Class,2019,20391,Automatic,18552,Diesel,150,48.7,2.1
 X-CLASS,2019,22995,Automatic,8974,Diesel,265,35.8,2.3
 C Class,2017,18995,Semi-Auto,40400,Hybrid,0,134.5,2.0
 C Class,2017,16995,Semi-Auto,24844,Diesel,30,65.7,1.6
 E Class,2013,9550,Semi-Auto,69124,Diesel,125,58.9,2.1
 GLC Class,2017,23242,Semi-Auto,52214,Diesel,125,56.5,2.1
 GLC Class,2017,23242,Semi-Auto,52214,Diesel,125,56.5,2.1
 SL CLASS,2017,21500,Semi-Auto,16000,Petrol,145,47.1,2.0
 GLC Class,2019,35980,Semi-Auto,16,Diesel,145,44.8,2.0
 A Class,2020,23980,Semi-Auto,16,Diesel,145,56.5,2.0
